Gene = BicD
index = 50
Annotated 5SS: [ 1119  9026  9228 10184 10478 10787 11048]
Annotated 3SS: [ 8659  9089  9332 10259 10531 10872 11371]
SMsplice 5SS: [ 1119  9026  9228 10184 10478 10787 11048]
SMsplice 3SS: [ 8659  9089  9332 10259 10531 10872 11371]
top_k =  1000
Partition function (log Z): 17.46717238780986

Sorted 5' Splice Sites (High to Low Probability):
Position 9228: 0.9989029561591011
Position 10787: 0.9978473474381577
Position 1119: 0.9972467220672395
Position 10478: 0.9944699337218873
Position 9026: 0.986583123112839
Position 11048: 0.8885094738897343
Position 10188: 0.6888726212490378
Position 634: 0.3666902898088886
Position 12259: 0.2559780259182795
Position 12263: 0.24495831478778765
Position 9469: 0.2140605789899419
Position 12088: 0.12804932219626694
Position 11747: 0.11472971648498959
Position 390: 0.08103592396602574
Position 11322: 0.06871591432443337
Position 2381: 0.061625263190252765
Position 8567: 0.04270434071706757
Position 501: 0.04002900691430119
Position 9616: 0.03678676502911271
Position 2220: 0.03561384765926248
Position 11470: 0.03469140239372495
Position 6684: 0.02933709601457403
Position 585: 0.027056998306800757
Position 9951: 0.015824620777371973
Position 4836: 0.013773070637927499
Position 11509: 0.012987881152475539
Position 9836: 0.012937218795281882
Position 394: 0.012129122384504499
Position 396: 0.012056415437568505
Position 12648: 0.011839855617858375
Position 11091: 0.010922664229906946
Position 6680: 0.010916779475449098
Position 7125: 0.00996869768426922
Position 11185: 0.009949269422988502
Position 9388: 0.008919667152475707
Position 370: 0.008492595894957525
Position 12044: 0.007548681464109956
Position 6705: 0.006133555283057221
Position 11990: 0.0059269041164045164
Position 3459: 0.005599014779645122
Position 2678: 0.005481968267965348
Position 50: 0.005065950214651895
Position 11276: 0.004409815179760373
Position 2322: 0.00417135710893299
Position 2203: 0.004110394425271844
Position 211: 0.004052242615895329
Position 11072: 0.003858371888281642
Position 392: 0.003773277189694853
Position 10377: 0.003602407551119626
Position 6992: 0.003269334506380274
Position 2682: 0.0027628644022972015
Position 4242: 0.002488424918777722
Position 2650: 0.0022848801433260776
Position 2397: 0.0021033258431785366
Position 12092: 0.0020897746437650126
Position 7042: 0.0020241042268919424
Position 374: 0.0019396601872880871
Position 6671: 0.0018880565316920057
Position 683: 0.001866732113471807
Position 11052: 0.001689710716200773
Position 6014: 0.001667637161633685
Position 696: 0.001537539056953957
Position 9824: 0.0015159181589080005
Position 11609: 0.001352542756212348
Position 11273: 0.0013316403535973767
Position 9547: 0.0012478454793486795
Position 5939: 0.0011810742499055078
Position 10695: 0.00118059780460992
Position 8946: 0.0011797847351444966
Position 11659: 0.0011646225609116274
Position 270: 0.0010426427069265113
Position 6987: 0.0009495116437478506
Position 3393: 0.0009312460647729221
Position 7497: 0.0009274201729539335
Position 9047: 0.000841155692248637
Position 629: 0.0007803534175424815
Position 9002: 0.0007777971220984275
Position 426: 0.000765616202451011
Position 5250: 0.0007531846868116919
Position 457: 0.0007252885292545531
Position 3344: 0.0007184903452762171
Position 11094: 0.0006995449812666541
Position 2448: 0.0006534474527870855
Position 12675: 0.0006482437907377699
Position 822: 0.000635528367738795
Position 640: 0.0005920991378914058
Position 382: 0.0005396219407937061
Position 12216: 0.0005373907828313216
Position 400: 0.0005307414408756352
Position 10742: 0.0005122993151277307
Position 9784: 0.0004935395626241533
Position 6011: 0.0004823842853571629
Position 10390: 0.0004665086782716404
Position 10791: 0.0004457442648200333
Position 12986: 0.000430291652948813
Position 12948: 0.00042939228721942827
Position 398: 0.0003787932258658133
Position 10152: 0.0003743464404821273
Position 12057: 0.00037342791586753217
Position 11663: 0.0003730494763278029
Position 11672: 0.0003563273958093813
Position 9848: 0.0003370174102580021
Position 10072: 0.00030589917644247374
Position 5083: 0.00029158185418623874
Position 11880: 0.0002823187931284857
Position 196: 0.0002818885292351823
Position 272: 0.0002795881086046784
Position 301: 0.0002541496076915293
Position 638: 0.0002528938400687344
Position 7024: 0.0002377487911770352
Position 11062: 0.00022629478934951466
Position 1792: 0.00021598753737924392
Position 11667: 0.00020991682376089637
Position 9496: 0.00020897464954177096
Position 11737: 0.0001864914950549202
Position 11065: 0.00018406218089474797
Position 11502: 0.00017394491480998616
Position 9103: 0.00017144603261317376
Position 1653: 0.00014779155357478913
Position 11546: 0.00013906032824732926
Position 10054: 0.00013502000604548615
Position 6349: 0.00012831715289283362
Position 368: 0.00011986399928718249
Position 10907: 0.00011948882360848578
Position 645: 0.00011870996721765466
Position 8911: 0.00011562021222505296
Position 11691: 0.00011251968041632735
Position 13012: 0.00011090868195046806
Position 13086: 0.00010827802489694638
Position 10602: 0.00010725441692011482
Position 9992: 0.00010210165298940223
Position 6732: 9.82509124998659e-05
Position 10805: 9.564581693801654e-05
Position 2410: 9.134100207403275e-05
Position 10669: 8.59450220649974e-05
Position 10469: 8.576457846630569e-05
Position 10407: 8.485390115771443e-05
Position 10232: 8.452310817660075e-05
Position 9159: 8.231587758383004e-05
Position 1414: 8.065662692410777e-05
Position 632: 7.719358420473228e-05
Position 10109: 6.939762371667049e-05
Position 9762: 6.382178786630237e-05
Position 827: 6.31212310854467e-05
Position 13445: 6.0245956969755416e-05
Position 624: 5.7927214363015466e-05
Position 9671: 5.2492812235985174e-05
Position 70: 4.874393543292599e-05
Position 11526: 4.628345371330881e-05
Position 10150: 4.1153428259051984e-05
Position 161: 4.0929968926074655e-05
Position 10080: 3.9754411672144696e-05
Position 443: 3.787649357811494e-05
Position 10128: 3.750736999909431e-05
Position 6712: 3.721057826446994e-05
Position 9340: 3.3606535460194606e-05
Position 8822: 3.2843797560956335e-05
Position 10350: 3.1678003941265904e-05
Position 10482: 3.1412716682853075e-05
Position 10543: 3.113324310505156e-05
Position 277: 3.009059281426181e-05
Position 9288: 2.8270056772017573e-05
Position 10920: 2.738389018173796e-05
Position 351: 1.9221543309626914e-05
Position 1645: 1.8708437533106724e-05
Position 2351: 1.8573928055901174e-05
Position 10485: 1.72865412263495e-05
Position 10014: 1.7168426235245486e-05
Position 10119: 1.5752788602964012e-05
Position 11931: 1.5199309916229833e-05
Position 9661: 1.4389311706099734e-05
Position 505: 1.4082213609114556e-05
Position 1423: 1.4022498184062348e-05
Position 10819: 1.3890923575929669e-05
Position 1510: 1.3749354516317488e-05
Position 10639: 1.3653910436504891e-05
Position 10647: 1.280076304016965e-05
Position 10606: 1.2515474544348718e-05
Position 335: 1.1996164345934317e-05
Position 1761: 1.1313367066850707e-05
Position 9398: 1.1170330978717737e-05
Position 954: 9.941287312848058e-06
Position 1700: 9.532330087036905e-06
Position 11638: 8.858267395015291e-06
Position 1763: 7.241055062424787e-06
Position 1744: 6.895007894936624e-06
Position 748: 6.552780250713942e-06
Position 9138: 6.519885922851599e-06
Position 10423: 6.304479439772925e-06
Position 193: 6.229582702626646e-06
Position 1428: 6.1999138804679926e-06
Position 557: 6.060022226113658e-06
Position 10394: 5.355736148162517e-06
Position 25: 5.334040914209168e-06
Position 9: 5.312637500122525e-06
Position 10717: 5.274745218007356e-06
Position 1497: 5.048154457441558e-06
Position 1704: 4.833190721969558e-06
Position 328: 4.662294916583451e-06
Position 11821: 4.512254157864285e-06
Position 10595: 4.472336907602452e-06
Position 1123: 4.375354410345543e-06
Position 6001: 4.279419337098318e-06
Position 1562: 4.2375037930411745e-06
Position 1766: 4.025556292844761e-06
Position 9599: 3.8092838193410997e-06
Position 10381: 3.712181852088364e-06
Position 1696: 3.5354852993237445e-06
Position 10689: 3.0324485715903177e-06
Position 10582: 2.844812339137382e-06
Position 289: 2.5039836439625044e-06
Position 3265: 2.3330461394853703e-06
Position 9334: 2.02611827874597e-06
Position 10587: 1.952399231601525e-06
Position 1058: 1.6956360872058826e-06
Position 1502: 1.3816303134879162e-06
Position 1527: 1.3176578606008502e-06
Position 1541: 1.3085039114088956e-06
Position 11678: 1.2466492681334327e-06
Position 11696: 1.2206005190267704e-06
Position 9698: 1.107280566465368e-06
Position 146: 1.0397190675340308e-06
Position 2987: 1.015747062931762e-06
Position 10333: 8.037552480934236e-07
Position 2355: 7.888371067382337e-07
Position 1260: 5.387562504278883e-07
Position 12126: 4.227149877249997e-07
Position 1492: 3.685744230730397e-07
Position 1172: 3.47682061316871e-07
Position 11199: 2.9194221518024405e-07
Position 10731: 2.2714849823851463e-07
Position 9090: 1.1922656285665425e-07
Position 1164: 9.9893917345095e-08
Position 9051: 6.651599833828633e-08
Position 11213: 3.8724887335410924e-08
Position 10982: 3.4840785499122094e-08
Position 2975: 2.831538939951759e-08
Position 11426: 4.4837820196422985e-09
Position 478: 2.2013066386833874e-09
Position 10911: 1.691920841988906e-09
Position 1373: 7.80326763351644e-10
Position 1013: 7.570788758936069e-10
Position 1505: 6.000614567142296e-10
Position 11751: 2.4602288125182655e-10
Position 1144: 1.4332790706040344e-10
Position 10363: 1.186742870426309e-10
Position 984: 2.2699225056227865e-11
Position 1040: 2.181798535126566e-11
