Gene = Eno
index = 1154
Annotated 5SS: [ 362 1583 1991]
Annotated 3SS: [1403 1755 2980]
SMsplice 5SS: [ 281 1583 1991 2422]
SMsplice 3SS: [1422 1755 2233 2980]
top_k =  1000
Partition function (log Z): -5.363172081296964

Sorted 5' Splice Sites (High to Low Probability):
Position 1991: 0.6977346451113884
Position 1583: 0.6887895352395774
Position 2422: 0.5574990191074616
Position 87: 0.5305284987748626
Position 281: 0.45459773188695607
Position 1708: 0.12241645809783896
Position 2884: 0.09493870200519326
Position 1703: 0.08304696550818634
Position 2672: 0.07204498712434111
Position 2583: 0.030025506514898128
Position 2183: 0.021842770450349998
Position 2921: 0.02115690018609548
Position 2014: 0.014642831716362102
Position 1275: 0.01335411815515689
Position 1984: 0.010588549113822093
Position 2426: 0.010457609208006738
Position 1577: 0.01019698824230551
Position 362: 0.00988237134506334
Position 1334: 0.009597252952505832
Position 628: 0.007604934040888898
Position 556: 0.007560327555321593
Position 2683: 0.007443544330724682
Position 265: 0.006736565347972271
Position 451: 0.006426612785003714
Position 943: 0.0060701478073850535
Position 2151: 0.005348418987450432
Position 924: 0.005337506949694017
Position 4292: 0.005138288807536757
Position 937: 0.0050919391935509845
Position 1201: 0.004353202908172655
Position 4117: 0.003714004489835456
Position 2816: 0.003586304060714957
Position 2548: 0.0026877072414732556
Position 1995: 0.0025838525344287827
Position 57: 0.002412508170907208
Position 2170: 0.0023205129870925855
Position 3173: 0.0018723522543380316
Position 2706: 0.0017525248842137494
Position 720: 0.001737736734048763
Position 647: 0.0016316710052370882
Position 1938: 0.001222128111439751
Position 91: 0.0011997965634925336
Position 2334: 0.0011706089046977426
Position 2319: 0.0011071100438902982
Position 206: 0.001003602626900221
Position 2353: 0.000929484272263755
Position 916: 0.0007275997267417713
Position 2345: 0.0006703113260011631
Position 4614: 0.0004622757294525276
Position 1365: 0.0004217125057633909
Position 616: 0.00039895099989067234
Position 854: 0.000272120489031304
Position 940: 0.00022927024202885855
Position 532: 0.0002126584897451596
Position 906: 0.0002114655875745874
Position 1461: 0.00020003148061697112
Position 1918: 0.00019326077483767715
Position 2554: 0.0001542592599933155
Position 3198: 0.0001303964070309004
Position 791: 0.00012245148838217385
Position 1038: 9.638069072052256e-05
Position 2710: 8.051386779006319e-05
Position 880: 7.80167496472104e-05
Position 3833: 7.174636051864536e-05
Position 669: 6.0224739543983356e-05
Position 1067: 5.517490060522491e-05
Position 417: 4.957719229211163e-05
Position 4623: 4.0282886110194855e-05
Position 3761: 3.017572091327571e-05
Position 1766: 2.6706146409582772e-05
Position 1968: 2.51801631612214e-05
Position 3590: 2.2874730839737373e-05
Position 2356: 2.1967834707721004e-05
Position 2251: 2.136419408790396e-05
Position 1400: 2.039660437790322e-05
Position 875: 1.9191712751372774e-05
Position 1853: 1.2733263750649686e-05
Position 2016: 8.66728845470822e-06
Position 2018: 7.27423560172384e-06
Position 124: 6.591510480742877e-06
Position 375: 3.0426065481258593e-06
Position 654: 1.6069034072990587e-06
Position 814: 4.123210546396253e-07
Position 273: 1.7755578092748435e-07
Position 606: 6.790765989897611e-08
Position 1144: 6.322246425651041e-08
Position 148: 4.4595127673235214e-08
Position 397: 3.435959797678847e-08
Position 536: 3.195486197856599e-08
Position 631: 1.9397323448689458e-08
Position 424: 1.3840989552275956e-08
Position 244: 6.6404745131478705e-09
Position 304: 5.427012304389128e-09
Position 634: 1.238508991795843e-10
Position 530: 8.033951404226985e-11
Position 547: 5.738287981428088e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2980: 0.9248057743121988
Position 2233: 0.6459260600491982
Position 1755: 0.5087487066409403
Position 1484: 0.3094918579239979
Position 1422: 0.29436731581425096
Position 1800: 0.12047434529730783
Position 2706: 0.10650614581393102
Position 1403: 0.09372104131729068
Position 2254: 0.08644303844935404
Position 177: 0.07624648805304574
Position 1251: 0.03958339643837956
Position 1407: 0.039292619108354104
Position 1821: 0.038006947839882205
Position 216: 0.037220627444232844
Position 1769: 0.03457273885681214
Position 1460: 0.03032082403663078
Position 1678: 0.02580243713340457
Position 1882: 0.013909591491710466
Position 336: 0.012512472331136539
Position 1305: 0.012488032112330523
Position 2077: 0.009839416958874442
Position 2483: 0.009089302051296376
Position 1892: 0.007326395092810286
Position 1846: 0.006486125375937386
Position 1178: 0.006431296771057431
Position 441: 0.005797852726868567
Position 2986: 0.004618179131566452
Position 2492: 0.004426919644730376
Position 257: 0.004291394773748033
Position 1611: 0.004022899857895669
Position 4172: 0.003153065737346731
Position 1688: 0.0027727254376572496
Position 4552: 0.002706536915053755
Position 4676: 0.0023202584998451565
Position 1059: 0.00216214356401753
Position 686: 0.001769607630203814
Position 1924: 0.001714656991665299
Position 1107: 0.001679422347895426
Position 1023: 0.0015948973097580494
Position 4500: 0.001532480508662152
Position 705: 0.0014302332813988334
Position 1119: 0.001423591628324344
Position 2570: 0.001408800273809857
Position 2038: 0.0014021025201173083
Position 1637: 0.0013528997709853705
Position 4586: 0.001311655218751102
Position 330: 0.0012898786732097626
Position 120: 0.0012786570245898012
Position 631: 0.001169212014159582
Position 2468: 0.0010101564828306525
Position 112: 0.0009487447333984784
Position 1111: 0.0008857695755858668
Position 1275: 0.0007614638551135129
Position 1496: 0.0005845664973567942
Position 459: 0.0005447505021251671
Position 1044: 0.0005308696587144742
Position 268: 0.00046922437544705985
Position 591: 0.0004592055272147348
Position 3254: 0.0003492745572141907
Position 561: 0.0003343916276518903
Position 349: 0.00032116994595686585
Position 2816: 0.0002755790022421957
Position 2601: 0.0002671853725943485
Position 406: 0.000225397695095511
Position 2033: 0.00019648896425677448
Position 643: 0.0001890208685136194
Position 4827: 0.00017401581892177563
Position 750: 0.00015852685432824233
Position 3890: 0.00013847758331223453
Position 4574: 0.00013325971535999216
Position 508: 0.00013308242264345894
Position 315: 0.0001314022278070446
Position 1384: 8.399014900895618e-05
Position 4025: 8.099570560303682e-05
Position 669: 8.007591019702415e-05
