Gene = sNPF
index = 1862
Annotated 5SS: [  415 26307 26822 27195]
Annotated 3SS: [26161 26363 26963 27260]
SMsplice 5SS: [  415 26307 26822 27195]
SMsplice 3SS: [26161 26440 26963 27260]
top_k =  1000
Partition function (log Z): -6.8099794184388625

Sorted 5' Splice Sites (High to Low Probability):
Position 26307: 0.9949389314209922
Position 415: 0.9359391142112164
Position 27195: 0.8650663268124492
Position 26822: 0.8477243158343245
Position 17315: 0.3646106594999329
Position 17490: 0.2195736859058598
Position 1018: 0.1642920638179582
Position 17955: 0.13761273472323368
Position 2826: 0.11509899950832836
Position 27616: 0.10374109310248346
Position 1261: 0.09479290727848667
Position 2272: 0.0903374678374125
Position 1234: 0.08866629086435496
Position 17003: 0.08361078032465233
Position 27606: 0.06772019525365905
Position 18421: 0.056187395122316665
Position 17542: 0.04248920031147193
Position 11997: 0.037598531585844454
Position 19623: 0.017020013227947856
Position 874: 0.00960305377688365
Position 1843: 0.009557722581046672
Position 2430: 0.007977449737494908
Position 868: 0.004622670306275101
Position 613: 0.0036082128233286483
Position 1941: 0.003372788202614942
Position 2097: 0.00291803028331675
Position 1848: 0.0027533623093806553
Position 26448: 0.0017354262402260853
Position 272: 0.0015257165456155704
Position 27555: 0.0015216032932603729
Position 2101: 0.001348067743594275
Position 1574: 0.0012734658852079793
Position 26734: 0.0012533300228694158
Position 15811: 0.001242921513935074
Position 345: 0.0011038581599795703
Position 1470: 0.000891087040228982
Position 1351: 0.0008415142182031618
Position 669: 0.0007357434333528843
Position 27132: 0.000580328313082886
Position 713: 0.00043474407756926165
Position 748: 0.00040881333026415733
Position 27509: 0.0003800473341445488
Position 435: 0.00028471470279431925
Position 574: 0.00026745900337421725
Position 1230: 0.00026655093977901107
Position 2330: 0.0002385688198376506
Position 28366: 0.00018144500411144138
Position 2109: 0.00017772955314085493
Position 464: 0.00013970112786122955
Position 773: 0.0001196864777303932
Position 804: 9.645331600077364e-05
Position 1216: 7.750162502608437e-05
Position 949: 6.95315542658494e-05
Position 1409: 6.911259725600564e-05
Position 265: 6.832181511772691e-05
Position 617: 5.995513193080053e-05
Position 153: 5.6644523627707195e-05
Position 27389: 4.20637342497665e-05
Position 79: 3.7272790012920606e-05
Position 1291: 3.302989077422357e-05
Position 27237: 3.049218991572619e-05
Position 758: 2.9136535232308412e-05
Position 1113: 2.867787138068121e-05
Position 27136: 2.3349263067930656e-05
Position 27182: 2.3143840798769884e-05
Position 985: 2.0064439222150112e-05
Position 1109: 1.9165101349575153e-05
Position 335: 1.846708489118184e-05
Position 836: 1.8406168700476927e-05
Position 409: 1.7841834461005273e-05
Position 931: 1.4760909513304027e-05
Position 1309: 1.3316338453223417e-05
Position 1244: 1.2383650113786574e-05
Position 113: 1.06565149911898e-05
Position 282: 8.395138479778014e-06
Position 354: 6.895679258056057e-06
Position 702: 6.690143274172507e-06
Position 176: 5.538216621210435e-06
Position 610: 5.149320238083094e-06
Position 419: 4.3376939344866105e-06
Position 673: 3.442686785052342e-06
Position 825: 1.7223676580848966e-06
Position 571: 1.4167814348550411e-06
Position 191: 1.3356347116065412e-06
Position 494: 1.2412515266367532e-06
Position 385: 1.196834728918647e-06
Position 872: 1.1793617628935887e-06
Position 724: 1.1446778619054633e-06
Position 398: 9.611019137624722e-07
Position 164: 9.133654391096135e-07
Position 94: 6.606752298598876e-07
Position 291: 6.191864941253277e-07
Position 691: 4.3048389021964613e-07
Position 827: 3.626017533644611e-07
Position 1527: 2.844789761284734e-07
Position 830: 1.694206731047662e-07
