Gene = Cpr62Ba
index = 1092
Annotated 5SS: [ 116 6729]
Annotated 3SS: [6575 7078]
SMsplice 5SS: [116]
SMsplice 3SS: [7078]
top_k =  1000
Partition function (log Z): -12.993019296289571

Sorted 5' Splice Sites (High to Low Probability):
Position 116: 0.4446081951476615
Position 6729: 0.3186677610905987
Position 100: 0.26586128424779254
Position 2968: 0.24021856379649748
Position 2231: 0.22083936006680044
Position 1748: 0.1979641787674364
Position 5595: 0.10839863266439119
Position 1989: 0.0866699949239446
Position 866: 0.04467572129708967
Position 637: 0.040325047660187706
Position 369: 0.03786062122917762
Position 407: 0.03615929470531225
Position 875: 0.03548201455070809
Position 2506: 0.02272354471508569
Position 507: 0.019312258894440625
Position 387: 0.011419071716899562
Position 1624: 0.00998767057395198
Position 109: 0.008034989156838009
Position 30: 0.007000362860853307
Position 619: 0.005244781127888701
Position 3830: 0.0034562350250733347
Position 17: 0.0030047232437013325
Position 2105: 0.001977146471851852
Position 2945: 0.0017330057678373414
Position 5552: 0.0017088284677910601
Position 2011: 0.0016978988396930943
Position 1693: 0.0013010750139416495
Position 355: 0.0010195499891166152
Position 1998: 0.0009831060658201459
Position 1755: 0.0009013170544828623
Position 1853: 0.0007182560018439326
Position 3929: 0.0006672150855362858
Position 530: 0.0005787787562926255
Position 1154: 0.0003847397217088063
Position 2246: 0.00031962630635617924
Position 479: 0.0003140725503527691
Position 1147: 0.0002689045176440045
Position 139: 0.00023267755871974265
Position 1264: 0.00020151638832122722
Position 528: 0.00016649367398373485
Position 544: 0.00013528808281317264
Position 734: 0.00010721246892409621
Position 522: 9.155394110102896e-05
Position 2309: 8.712585851065169e-05
Position 1115: 8.660849136821734e-05
Position 1151: 7.669162019709499e-05
Position 254: 7.211612365152592e-05
Position 411: 6.313958892401952e-05
Position 4535: 6.0995682178820046e-05
Position 1089: 5.971887994178161e-05
Position 1120: 5.9348571317187076e-05
Position 326: 5.332767157523042e-05
Position 2634: 5.31793174057933e-05
Position 1051: 5.2035975230127e-05
Position 1938: 4.471631260740393e-05
Position 60: 3.900635145730664e-05
Position 191: 3.861282370893816e-05
Position 1204: 2.681542965986279e-05
Position 780: 2.66788883430385e-05
Position 1491: 2.6327621200450587e-05
Position 1940: 1.970057326696493e-05
Position 2046: 1.834449260043386e-05
Position 413: 1.8306660253833185e-05
Position 350: 1.7183070402905427e-05
Position 1928: 1.6877302485862802e-05
Position 1936: 1.6735367205103745e-05
Position 310: 1.5056169443509458e-05
Position 1285: 1.4247449673384562e-05
Position 339: 1.3002780959459922e-05
Position 893: 8.800257602827475e-06
Position 549: 7.69917434340383e-06
Position 917: 3.9690816452013525e-06
Position 755: 3.7660482350241127e-06
Position 1022: 3.4729026747313083e-06
Position 1180: 2.3880738418424674e-06
Position 1473: 2.1990053406370733e-06
Position 1305: 2.183171837839854e-06
Position 1012: 2.1312212809679737e-06
Position 1709: 1.6777635165670693e-06
Position 359: 1.6694155596638187e-06
Position 12: 1.0047462022086502e-06
Position 951: 9.462188210782024e-07
Position 231: 8.114256257629349e-07
Position 940: 2.5650368844959454e-07
Position 926: 8.697759049211023e-09
Position 1676: 6.381920335444702e-09
Position 1449: 3.0684093512654233e-09
Position 666: 1.0209040573027137e-09
