Gene = Pdk1
index = 1364
Annotated 5SS: [  439  6393  6886 13430 13768]
Annotated 3SS: [ 6007  6516 12319 13492 14064]
SMsplice 5SS: [  439  6393  6886 12242 13430 13768]
SMsplice 3SS: [ 6007  6516 12113 12319 13492 14064]
top_k =  1000
Partition function (log Z): 5.101044855399346

Sorted 5' Splice Sites (High to Low Probability):
Position 13430: 0.99472415426581
Position 6393: 0.9801886772596755
Position 6886: 0.8688448046927171
Position 439: 0.8372778087563522
Position 13768: 0.759893931804201
Position 15066: 0.7568694016622984
Position 12242: 0.7440432916597144
Position 14477: 0.27872509350476876
Position 116: 0.19672052568452716
Position 14004: 0.1940931833585186
Position 14850: 0.17536972109690255
Position 11991: 0.1722197399051509
Position 8223: 0.114566269404677
Position 7901: 0.11217885455108564
Position 3081: 0.10880940338997444
Position 16334: 0.07478946998350315
Position 14459: 0.05910812162850708
Position 12246: 0.05563155047932874
Position 8776: 0.05463142387000811
Position 13616: 0.05177067248624386
Position 4628: 0.05160078966594159
Position 14846: 0.04414339866138673
Position 9242: 0.04100842223892762
Position 9730: 0.040744631478839964
Position 8245: 0.039863887066154735
Position 14367: 0.039218187456040235
Position 4632: 0.03880969752282142
Position 459: 0.036842732863403935
Position 12188: 0.036083810128657655
Position 14596: 0.0354175434459984
Position 13596: 0.03254993988385058
Position 8539: 0.02721682691078592
Position 14761: 0.024295278483382306
Position 14198: 0.024186390847079266
Position 14620: 0.0238948847340679
Position 1537: 0.020252438659119482
Position 13279: 0.019877354221458365
Position 12210: 0.01962230384900102
Position 1633: 0.019351415854137074
Position 14799: 0.01918985849849973
Position 3486: 0.01840319644833794
Position 16066: 0.017397681414000974
Position 7290: 0.01511719242893024
Position 6423: 0.014421077330955014
Position 12924: 0.014197741879402615
Position 380: 0.014160938746645025
Position 15485: 0.013353089530600791
Position 16342: 0.01266616461741735
Position 1749: 0.011855438452313969
Position 14321: 0.01183682128825077
Position 6788: 0.009638719988422717
Position 7872: 0.009226631574649997
Position 252: 0.009059812884785945
Position 6083: 0.006752586553397371
Position 14361: 0.006382239467757468
Position 202: 0.005473842145504581
Position 8038: 0.005088873318895204
Position 9931: 0.004863585022427098
Position 4480: 0.004590920254944833
Position 13785: 0.004567380954019274
Position 12388: 0.004502129740642166
Position 13906: 0.004252828746598149
Position 12992: 0.004168529918409408
Position 10202: 0.0038870645255819234
Position 15338: 0.0038185491573153388
Position 14373: 0.0033332049141784606
Position 14744: 0.00319479371024563
Position 585: 0.003139723318110066
Position 6907: 0.003119122677037954
Position 13865: 0.0030656583102020556
Position 14828: 0.003056207980209437
Position 1403: 0.002870385079478409
Position 15297: 0.0025892561252120272
Position 13999: 0.002287812134101117
Position 14012: 0.0021458015927154654
Position 2484: 0.0018101420083850405
Position 429: 0.001741372642019201
Position 6379: 0.0017292448471045783
Position 14257: 0.0016689608773785133
Position 14736: 0.0015642008407652796
Position 10014: 0.001395156135181539
Position 168: 0.0012512656843530093
Position 464: 0.0011881835064555125
Position 2509: 0.0010861401004992207
Position 8002: 0.0010840900526193618
Position 220: 0.0009506629705568419
Position 3089: 0.0009277529451874987
Position 1316: 0.0009234526241023198
Position 7302: 0.0008990766422235568
Position 6911: 0.0008824591761962905
Position 3276: 0.0008797337876731131
Position 12421: 0.0008041557171328265
Position 1552: 0.0007348244355204062
Position 190: 0.000723888735805141
Position 16143: 0.0007171099650353458
Position 1295: 0.0006731612308948084
Position 4512: 0.0006724547545376091
Position 13834: 0.0006572863352651601
Position 6878: 0.0006363817647835598
Position 13734: 0.0006196777031493381
Position 4832: 0.0006136374966754974
Position 4269: 0.0005594676937183329
Position 4469: 0.0005002308703756892
Position 12881: 0.0004982189881716082
Position 3360: 0.0004872388013114413
Position 596: 0.000449034830356084
Position 3085: 0.00044158735507515186
Position 1767: 0.00039930263897694165
Position 12997: 0.00038389620967434136
Position 7024: 0.00037870198920280187
Position 415: 0.00036750442727994146
Position 6314: 0.0003488124516657411
Position 1319: 0.00034211991897165035
Position 860: 0.00033239316520817293
Position 12514: 0.0003285522951180114
Position 141: 0.00032814805242619674
Position 12679: 0.00030925503178376446
Position 7600: 0.0002928218949082357
Position 9017: 0.0002761289795406404
Position 9726: 0.0002709626894810519
Position 6923: 0.0002639116613849909
Position 25: 0.0002545276106839188
Position 1955: 0.000250511416516298
Position 6964: 0.00024304429400355358
Position 551: 0.0002330860091212851
Position 14275: 0.00023224311406226504
Position 135: 0.00021783793593202133
Position 950: 0.00021612063186353026
Position 4841: 0.0002157291436788993
Position 2495: 0.0002073176785931112
Position 13579: 0.00020306217610219048
Position 12474: 0.00019571054501987036
Position 660: 0.0001928456746371441
Position 6556: 0.00018379599910690796
Position 14115: 0.00014770286154596994
Position 8229: 0.00013987604632863796
Position 3147: 0.00013982630970590525
Position 10371: 0.00013109201241171586
Position 611: 0.00012953527109325381
Position 16326: 0.0001293078445912108
Position 8028: 0.00012346703242687533
Position 12518: 0.0001233892279155078
Position 1559: 0.00012197235667133948
Position 7699: 0.0001216161867829881
Position 4340: 0.00011935303292727216
Position 2503: 0.00011646293380039286
Position 14548: 0.0001141171878377115
Position 4453: 0.00011374494124577047
Position 9368: 0.00011361051538374654
Position 6927: 0.00011321697267573941
Position 296: 0.00010859507516101901
Position 4535: 0.00010708097198158762
Position 14393: 0.00010697020788201045
Position 10780: 9.737068871617222e-05
Position 13620: 9.422117104789683e-05
Position 8543: 9.303907737043962e-05
Position 6332: 8.390652145108716e-05
Position 7147: 8.21416522862361e-05
Position 2251: 8.006008130080019e-05
Position 6434: 7.048958690032524e-05
Position 13442: 6.379822698403159e-05
Position 9351: 6.257446764003327e-05
Position 1021: 5.712571143607146e-05
Position 7348: 4.472557325598691e-05
Position 8766: 4.067535078117249e-05
Position 1759: 4.031628833182818e-05
Position 9685: 4.029485980983149e-05
Position 6409: 3.721104394222091e-05
Position 6843: 3.322131508480812e-05
Position 1025: 3.2506076088462974e-05
Position 13445: 2.6327920874926485e-05
Position 6811: 2.528931599257252e-05
Position 6981: 2.4829000962658605e-05
Position 3289: 2.3392670864690377e-05
Position 990: 2.3183325461528487e-05
Position 78: 1.6595014086454343e-05
Position 7057: 1.4728439040361524e-05
Position 6114: 1.4394719666544167e-05
Position 6337: 1.4357337970723088e-05
Position 1753: 1.3662988326099297e-05
Position 833: 1.265689083726381e-05
Position 8249: 1.1689122934702737e-05
Position 277: 1.0624551971822931e-05
Position 12590: 9.954920745533004e-06
Position 514: 9.90940940752559e-06
Position 13710: 9.329151648374635e-06
Position 13869: 8.995817494823477e-06
Position 14471: 8.908768771843162e-06
Position 30: 7.80356193391503e-06
Position 1647: 7.603026471153056e-06
Position 1525: 7.183917818396834e-06
Position 6604: 7.153936189761033e-06
Position 741: 6.84658361773987e-06
Position 1188: 6.695884382131133e-06
Position 6814: 6.66366683237978e-06
Position 1169: 6.459706108059187e-06
Position 13772: 6.37008949681828e-06
Position 13561: 6.244489798048882e-06
Position 61: 6.059238618269073e-06
Position 466: 5.8262975796689614e-06
Position 6931: 5.784519855984331e-06
Position 448: 5.642699801687143e-06
Position 6074: 5.1185596646091325e-06
Position 6614: 5.068225940748618e-06
Position 33: 5.03929131445208e-06
Position 13173: 4.241017052632838e-06
Position 1059: 3.782195004192773e-06
Position 1779: 3.69322803922063e-06
Position 412: 3.4478489700864137e-06
Position 6543: 3.433223729250186e-06
Position 15034: 3.3199168986346008e-06
Position 13120: 3.107500558302387e-06
Position 133: 2.8104079833040913e-06
Position 13160: 2.66511222904211e-06
Position 12872: 2.606935380266705e-06
Position 12910: 2.5305117583372956e-06
