Gene = Ccn
index = 1059
Annotated 5SS: [  461 21129 26048 26171 31874 33271 39859 40327 48912]
Annotated 3SS: [21042 25951 26148 31793 33125 39568 40173 48623 57667]
SMsplice 5SS: [  461 21129 26171 33271 39859 40327]
SMsplice 3SS: [21042 25951 33125 39568 40173 57667]
top_k =  1000
Partition function (log Z): -6.841381934668801

Sorted 5' Splice Sites (High to Low Probability):
Position 40327: 0.9916814485266706
Position 39859: 0.9709351675219131
Position 21129: 0.9622475060210093
Position 461: 0.9367198912774575
Position 33271: 0.935455918706871
Position 26171: 0.48068641667913947
Position 26048: 0.4150797205996013
Position 48912: 0.23947463265236618
Position 33985: 0.16468845954781897
Position 14429: 0.14143196795201046
Position 2340: 0.13507209218453448
Position 1914: 0.10912601655954643
Position 730: 0.0722150126112368
Position 39336: 0.05035763609683559
Position 31874: 0.049272024102074825
Position 58209: 0.041805940827139836
Position 3247: 0.027076568883922777
Position 35880: 0.0270006163619976
Position 55550: 0.02290429113177679
Position 104: 0.02286549272196672
Position 40100: 0.018671097313995733
Position 284: 0.018609691849769374
Position 7241: 0.017280114546533578
Position 5195: 0.016170775768911485
Position 5504: 0.015972245500748303
Position 4132: 0.012514852414833343
Position 42159: 0.010845340123329775
Position 45201: 0.010039007505345152
Position 4237: 0.008843247823330427
Position 14851: 0.00794473995570337
Position 41090: 0.007911415615858682
Position 98: 0.007455779812154373
Position 6984: 0.006703926382612675
Position 11733: 0.006117680671737131
Position 473: 0.00563331572110645
Position 40030: 0.00485510063569409
Position 94: 0.0047494903657557255
Position 39714: 0.0044425630387268595
Position 35155: 0.003937826122823322
Position 4480: 0.0030924797186564364
Position 33332: 0.002306625982020891
Position 35582: 0.0019780316390537803
Position 971: 0.0013883796465100572
Position 47340: 0.0013227273091686031
Position 35521: 0.0013102599979116752
Position 1260: 0.0011947773284208395
Position 47920: 0.0008614567557519742
Position 6940: 0.0006995693179528374
Position 1340: 0.0006631901768003577
Position 1243: 0.0006604867246779107
Position 108: 0.0005992112862577312
Position 1507: 0.0005545843919458326
Position 1271: 0.000499179322175181
Position 772: 0.00046309603896570694
Position 1687: 0.0004272931988300921
Position 4735: 0.0003869135855038539
Position 445: 0.00036995392186165305
Position 1997: 0.00034828445238621624
Position 1484: 0.00033520311606542854
Position 613: 0.0003115368435616898
Position 45488: 0.00028520872589023747
Position 923: 0.00026844525187162455
Position 2918: 0.0002238936328976165
Position 182: 0.00018415335258499917
Position 884: 0.00011138034770707854
Position 934: 0.00010312223656020638
Position 44849: 7.561565270239543e-05
Position 43249: 6.394893834086537e-05
Position 4136: 6.297244966369757e-05
Position 288: 5.641625195739987e-05
Position 40643: 4.748370312023856e-05
Position 298: 4.486123624598826e-05
Position 2424: 4.2468211383707915e-05
Position 1850: 4.163973125285309e-05
Position 45531: 3.820431240804344e-05
Position 100: 3.6901230958794025e-05
Position 432: 3.450434370534794e-05
Position 5665: 3.4498710516407334e-05
Position 846: 3.1606248741069004e-05
Position 2861: 2.7397969515299686e-05
Position 3451: 2.702573885574821e-05
Position 40714: 2.65626718316535e-05
Position 209: 2.5943385950364077e-05
Position 1992: 2.4245126448245337e-05
Position 45276: 1.903447856838211e-05
Position 40628: 1.8073233555477328e-05
Position 40833: 1.791212405567953e-05
Position 1118: 1.5699062803004144e-05
Position 46468: 1.524791729149642e-05
Position 434: 1.421286440547138e-05
Position 4251: 1.4195783102539663e-05
Position 913: 1.321604720627553e-05
Position 484: 1.3016179352793488e-05
Position 980: 1.2600646729479013e-05
Position 40614: 1.1979026010195859e-05
Position 212: 1.0182512655952385e-05
Position 1612: 9.38723378339254e-06
Position 2516: 8.910719995519928e-06
Position 5561: 7.3025550823852675e-06
Position 40892: 7.266212931368589e-06
Position 3468: 6.4652040516779134e-06
Position 1367: 5.687552082282275e-06
Position 9: 5.5245470349948075e-06
Position 311: 5.305301230663886e-06
Position 1275: 5.021520548979034e-06
Position 221: 3.9762666967405895e-06
Position 4274: 3.4559672134037743e-06
Position 2679: 3.17390457714085e-06
Position 699: 2.972734896370563e-06
Position 42657: 2.7578901915163314e-06
Position 1352: 2.721801793309543e-06
Position 764: 2.4160558722270904e-06
Position 563: 2.3170490286449224e-06
Position 1350: 2.164627162909415e-06
Position 40233: 2.126083904866203e-06
Position 858: 1.8301219323763024e-06
Position 339: 1.6790404722099704e-06
Position 85: 1.402272050640768e-06
Position 40309: 1.2399044608582268e-06
Position 465: 1.1106259151407717e-06
Position 2884: 9.608479325619615e-07
Position 929: 9.34123476509386e-07
Position 1354: 9.052217575765639e-07
Position 42423: 8.357506611576412e-07
Position 404: 7.382489255687219e-07
Position 1286: 6.91128395408239e-07
Position 349: 6.249535488620025e-07
Position 235: 5.728028599016064e-07
Position 2344: 5.595790691428537e-07
Position 2479: 5.501601779474846e-07
Position 2922: 5.446017598873458e-07
Position 45590: 4.657159408033076e-07
Position 2645: 4.4620915040765563e-07
Position 252: 4.3296406113960886e-07
Position 384: 4.1107223264016403e-07
Position 226: 3.6089257298821837e-07
Position 232: 2.947644345874948e-07
Position 110: 2.7307183456339727e-07
Position 245: 2.587439714854561e-07
Position 2855: 2.218904377987363e-07
Position 2659: 2.2069061353484085e-07
Position 28: 2.19296110761619e-07
Position 41: 2.1371557925098437e-07
Position 2771: 2.0190112529980846e-07
Position 4585: 1.6748631618562918e-07
Position 598: 1.5613430361225683e-07
Position 6: 1.4572877941048197e-07
Position 302: 1.1774856124043201e-07
Position 543: 1.1207414235792594e-07
Position 102: 1.0981301957439122e-07
Position 43093: 9.731138420525547e-08
Position 520: 8.304251417845249e-08
Position 1009: 8.04139162142151e-08
Position 87: 7.112088756646817e-08
Position 300: 5.99812263675016e-08
Position 381: 5.94647861482279e-08
Position 376: 4.6824860752682284e-08
Position 541: 1.1547975545840555e-08
Position 551: 1.042624751148095e-08
Position 567: 7.785501473176886e-09
Position 112: 4.526652600377435e-09
Position 920: 3.554049423285819e-09
Position 639: 3.063002099691487e-09
Position 46235: 2.5380504863746657e-09
Position 788: 1.8387682792825846e-09
Position 865: 1.65073766245584e-09
Position 794: 1.1904907957767683e-09
Position 863: 1.1030557884428474e-09
Position 802: 8.637236642862985e-10
Position 856: 7.736708559490946e-10
Position 646: 7.229740354538629e-10
Position 43545: 5.90793072252379e-10
Position 681: 3.5181549992342545e-10
Position 948: 2.962155674954457e-10
Position 1356: 1.0049316171345149e-10
Position 1264: 8.053128875607697e-11
Position 673: 5.107023332410445e-11
Position 1358: 4.4900570415776617e-11
Position 957: 3.8716826226271844e-11
Position 703: 7.0181934193943945e-12
Position 766: 5.951289865171331e-12
Position 660: 1.4324883690271097e-42

Sorted 3' Splice Sites (High to Low Probability):
Position 57667: 0.9950829678321119
Position 39568: 0.9796188503934757
Position 21042: 0.9598477200263507
Position 33125: 0.9371377370637685
Position 25951: 0.8553943629778451
Position 40173: 0.7666344518713263
Position 40176: 0.20447282306778586
Position 48400: 0.08261627192661652
Position 48674: 0.07379084847230395
Position 14221: 0.07328987328574882
Position 48623: 0.06929235253911283
Position 33834: 0.06777185555212835
Position 541: 0.06638611176967917
Position 14322: 0.06526917036368336
Position 39261: 0.05230762197266162
Position 31661: 0.0518145154431556
Position 2233: 0.04943430036267697
Position 2194: 0.04835660285455504
Position 26148: 0.040371774300895794
Position 58434: 0.034110616959361864
Position 33409: 0.03181674866472791
Position 3087: 0.02689125421185727
Position 1758: 0.025115548423381626
Position 5041: 0.02173817408881465
Position 1809: 0.02098469300360851
Position 55361: 0.020559236403219487
Position 520: 0.018493459652465117
Position 3794: 0.01600699252067131
Position 35656: 0.01563203794838923
Position 1639: 0.01524684975815286
Position 33425: 0.014919239004011382
Position 646: 0.014439181924727991
Position 7093: 0.014159748853695243
Position 33766: 0.013325330435279378
Position 39398: 0.011859763504898752
Position 33503: 0.011718134459787775
Position 40119: 0.011353181640832483
Position 1041: 0.010210837672670779
