Gene = Rchy1
index = 1416
Annotated 5SS: [ 141 2408 5115 5347 5954]
Annotated 3SS: [1529 4952 5187 5674 6021]
SMsplice 5SS: [ 755 2408 5115 5347 5954]
SMsplice 3SS: [ 816 4952 5187 5674 6021]
top_k =  1000
Partition function (log Z): 11.701332609573377

Sorted 5' Splice Sites (High to Low Probability):
Position 5954: 0.9990312847248319
Position 5115: 0.9128945995622932
Position 2408: 0.8227575040707726
Position 5347: 0.7861946656998948
Position 119: 0.2844401755268059
Position 755: 0.27904547339247826
Position 767: 0.22066701520193244
Position 5399: 0.19879523212465178
Position 1122: 0.18813523644074134
Position 521: 0.14322526647477107
Position 905: 0.0903436696950578
Position 5110: 0.08544978681832588
Position 1088: 0.054583394833458754
Position 343: 0.05198045738808213
Position 141: 0.03650380408109537
Position 505: 0.030639102781542114
Position 1057: 0.02931046262247351
Position 1588: 0.026544237081114325
Position 533: 0.018025618141841553
Position 529: 0.012270899666012134
Position 121: 0.011190179918390174
Position 525: 0.01015534629646189
Position 517: 0.010120859956697306
Position 3490: 0.006373534074245339
Position 34: 0.005966439159492874
Position 1389: 0.005464371647711912
Position 5299: 0.004537033339815778
Position 287: 0.004053639831169085
Position 1091: 0.0037708612730461633
Position 5355: 0.002634778292502526
Position 1684: 0.0023922083258995975
Position 1264: 0.001976808842172511
Position 6418: 0.00183584910826458
Position 798: 0.001602575516645433
Position 2752: 0.0014895953889256265
Position 3462: 0.0014504788098546005
Position 6138: 0.0013059570602126267
Position 157: 0.0013049116518777778
Position 537: 0.001155856795176147
Position 160: 0.0010516144176811134
Position 3636: 0.0010191382763589632
Position 5100: 0.0009356317314422786
Position 1209: 0.0009222794631298466
Position 1470: 0.0008849029425037246
Position 3522: 0.0008285418669333744
Position 5908: 0.0007239183017969607
Position 629: 0.0006938834067577696
Position 3323: 0.0006664207596371325
Position 1111: 0.0006178425905828534
Position 2988: 0.0005882349851731478
Position 2401: 0.000576822116546208
Position 6245: 0.0005242850961409762
Position 771: 0.0005239392533367766
Position 5403: 0.0005098750497814592
Position 5351: 0.0004634356924762897
Position 625: 0.00042807934809280284
Position 576: 0.000381047202529928
Position 234: 0.000377727228411023
Position 1779: 0.00035016973894359376
Position 1904: 0.0003438444667063686
Position 65: 0.00030138607464342415
Position 369: 0.00027171357495413766
Position 5273: 0.00025663679381247796
Position 954: 0.00025493635090629977
Position 6306: 0.0001938167243999259
Position 5073: 0.00019301727026326012
Position 416: 0.00018643226483064767
Position 507: 0.00018377882230611537
Position 564: 0.00016260337310924328
Position 125: 0.0001344905198763824
Position 5571: 0.0001320235112786813
Position 375: 0.00011798966173793747
Position 743: 0.00011339815325810636
Position 123: 9.876723891748802e-05
Position 3781: 8.937249277973413e-05
Position 5547: 8.46625531990441e-05
Position 6057: 8.070880768212681e-05
Position 5132: 7.585553957907272e-05
Position 5564: 7.216812245636148e-05
Position 5252: 6.890427447366355e-05
Position 5860: 5.773243593889327e-05
Position 155: 5.5990926279559e-05
Position 357: 5.003474193398839e-05
Position 3467: 4.7260104425978686e-05
Position 5782: 3.897104227675269e-05
Position 6431: 2.9543752078954477e-05
Position 6369: 2.5233355540923007e-05
Position 5864: 2.4933333105938774e-05
Position 3378: 2.3615988110320715e-05
Position 5310: 2.1787314800148975e-05
Position 424: 2.166314849652092e-05
Position 593: 2.0336994173638223e-05
Position 515: 1.6883958060493214e-05
Position 110: 1.476876755292114e-05
Position 509: 1.4429814612930591e-05
Position 193: 1.32802992344441e-05
Position 6094: 1.1951667229490439e-05
Position 2958: 1.1283545084138386e-05
Position 62: 1.105203420323806e-05
Position 907: 1.0324846060362118e-05
Position 128: 1.0280623433572827e-05
Position 6553: 9.582200866557883e-06
Position 3375: 9.113672194469187e-06
Position 5552: 8.966332899087437e-06
Position 42: 8.382219943616973e-06
Position 461: 7.686160331710274e-06
Position 2493: 5.637342938065824e-06
Position 6422: 5.494761950108108e-06
Position 895: 5.088154059384618e-06
Position 5897: 4.176887772409971e-06
Position 1401: 4.030833940668752e-06
Position 658: 3.7812040803568083e-06
Position 997: 2.946978549157735e-06
Position 5674: 2.699704320639436e-06
Position 2502: 2.5141886956685387e-06
Position 5301: 1.9411403952603293e-06
Position 6523: 1.8475595148215032e-06
Position 6507: 1.8189772656946734e-06
Position 6115: 1.5586094919185604e-06
Position 19: 1.5380476901550146e-06
Position 205: 1.3170932878988067e-06
Position 881: 1.250408483078528e-06
Position 897: 1.1032562691702883e-06
Position 5924: 1.0650438010056719e-06
Position 499: 9.55413501675265e-07
Position 1423: 9.489130152400637e-07
Position 1432: 8.861339495978787e-07
Position 956: 8.207283001545098e-07
Position 6374: 5.112717818652199e-07
Position 199: 4.162434825486453e-07
Position 5235: 4.0838509050006855e-07
Position 6403: 3.2091652482447125e-07
Position 6108: 3.0061062617224466e-07
Position 991: 2.719872489827088e-07
Position 6581: 2.00946533197945e-07
Position 662: 6.97299381368613e-08
Position 1129: 2.370073635837026e-08
Position 2681: 3.778281137367437e-09
Position 2700: 3.361659037939801e-09
Position 5671: 1.0116656198315194e-10
Position 5469: 1.0063182654150946e-10
Position 5946: 8.898894178098717e-11
Position 5708: 3.4135711904069296e-11
Position 5820: 3.109357628564581e-11
Position 5508: 7.174216531874242e-12
Position 5710: 3.188408139330375e-12
Position 6061: 1.76339314564713e-12
Position 5659: 1.5871131926455686e-12
Position 5678: 1.1325119392594603e-12
Position 5657: 9.969485673055323e-13

