Gene = MED10
index = 1257
Annotated 5SS: [240]
Annotated 3SS: [295]
SMsplice 5SS: [240]
SMsplice 3SS: [295]
top_k =  1000
Partition function (log Z): -5.029864971217364

Sorted 5' Splice Sites (High to Low Probability):
Position 240: 0.9329311944660148
Position 614: 0.430866348523317
Position 193: 0.04014873483338135
Position 345: 0.017068433589116055
Position 223: 0.00884352666654175
Position 572: 0.003275429365461182
Position 215: 0.0030554731194638567
Position 172: 0.0014888758176838418
Position 29: 0.0004453739373941058
Position 625: 0.0001171319501602114
Position 8: 0.0001129027540485561
Position 488: 3.389715463905355e-05
Position 354: 3.193746166946702e-05
Position 372: 3.0141710244037375e-05
Position 176: 2.4227377305232014e-05
Position 515: 2.1415658908656895e-05
Position 459: 1.943737637421184e-05
Position 360: 1.5517997593318148e-05
Position 306: 3.396187616705949e-06
Position 159: 2.8985027453907752e-06
Position 374: 2.1937357388738607e-06
Position 111: 1.7527166457074638e-06
Position 580: 1.552731348570655e-06
Position 295: 5.525365114768906e-07
Position 413: 3.0821669995336044e-07
Position 120: 2.3136140165178802e-07
Position 10: 1.2715797453979792e-07
Position 284: 6.511046059268078e-08
Position 272: 5.5926828629663805e-08
Position 429: 3.8095650559334944e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 295: 0.8834312450824685
Position 680: 0.43445524279427816
Position 301: 0.09301671945111892
Position 410: 0.021347638316160607
Position 372: 0.0023052042305835244
Position 344: 0.001539521325283916
Position 396: 0.0006366818106973644
Position 437: 0.00047696824679732474
Position 133: 0.0003014613076104602
Position 422: 0.0002669403263372385
Position 95: 0.00022202428772898465
Position 401: 0.00018792264598214102
Position 234: 9.211159292052275e-05
Position 350: 8.048734545463803e-05
Position 321: 7.545637964478229e-05
Position 563: 3.063509600162134e-05
Position 610: 2.1569744898331226e-05
Position 244: 1.0828489632388391e-05
Position 536: 9.43129002189765e-06
Position 512: 5.6780886253249375e-06
Position 207: 3.965565437727029e-06
Position 58: 3.6675550587721502e-06
Position 323: 3.4820273206315442e-06
Position 434: 2.7978013102085217e-06
Position 618: 2.7239083793159817e-06
Position 150: 2.3982126998893293e-06
Position 576: 1.988607422437538e-06
Position 332: 1.8265535612486633e-06
Position 213: 1.558949911777207e-06
Position 464: 1.305657748252409e-06
Position 488: 9.349133832589241e-07
Position 180: 7.156424748378046e-07
Position 449: 6.216851796455332e-07
Position 470: 4.14978015111569e-07
Position 154: 4.109313423849808e-07
Position 135: 1.8702914422428744e-07
Position 455: 1.252280958375926e-07
Position 589: 1.204463000591476e-07
Position 485: 1.001012882271633e-07
Position 476: 2.14685286643748e-08
Position 156: 1.5687049971832723e-08
Position 144: 1.1426168866135459e-08
Position 197: 5.584091874105229e-09
Position 168: 2.7478120990681886e-09
Position 458: 1.4789668940833375e-09
