Gene = Spn
index = 1514
Annotated 5SS: [  235 13316 19582 29694 39983 40597 41084 41500 41761 41998 42415 43130
 44531 44929 45654]
Annotated 3SS: [12888 18073 28573 39961 40094 40653 41146 41560 41819 42360 42528 43716
 44791 45384 45718]
SMsplice 5SS: [  235 13316 19582 29694 40597 41084 41500 41761 41998 43130 44531 44929
 45654]
SMsplice 3SS: [12888 18073 28573 40094 40653 41146 41560 41819 42528 44328 44791 44988
 47528]
top_k =  1000
Partition function (log Z): 9.842728792772155

Sorted 5' Splice Sites (High to Low Probability):
Position 29694: 0.9999779277184516
Position 41084: 0.9989158069209187
Position 41500: 0.9965223353612064
Position 43130: 0.978513776661236
Position 40597: 0.9594735688846298
Position 41998: 0.9131687215698547
Position 44929: 0.9007809549458351
Position 19582: 0.8802470162407731
Position 13316: 0.8577500422517071
Position 41761: 0.8134994546468949
Position 44531: 0.7779812536410043
Position 45654: 0.7737314760397612
Position 235: 0.38846554027994196
Position 13930: 0.37576080129540357
Position 15426: 0.3734950430044738
Position 30424: 0.31119798790644415
Position 21671: 0.2441555496734387
Position 42415: 0.20545479462926727
Position 17777: 0.19121951500928974
Position 86: 0.17087559964422291
Position 21439: 0.15052017392961647
Position 47085: 0.12196843171297596
Position 356: 0.1086281139777569
Position 585: 0.08078623448787539
Position 22069: 0.06528971554099937
Position 16891: 0.06158614133865241
Position 45982: 0.0578293234752386
Position 45159: 0.049643454255842774
Position 634: 0.045383681369926016
Position 48348: 0.044327183671290314
Position 5495: 0.038755643065063385
Position 957: 0.03675067886093866
Position 14800: 0.03141888602930888
Position 70: 0.029189281254306528
Position 18681: 0.02764548225548839
Position 18293: 0.026662472149936035
Position 45303: 0.02558293902811688
Position 496: 0.025001112799533678
Position 483: 0.024506418419905578
Position 15422: 0.023385834107775453
Position 5403: 0.022426048727811263
Position 42144: 0.02185751611094988
Position 14839: 0.019657337852811384
Position 46630: 0.019229124352700085
Position 31731: 0.018905159016051134
Position 41968: 0.01868022446688845
Position 9234: 0.0184847292500063
Position 519: 0.017842898707518654
Position 1004: 0.016990917195336765
Position 44557: 0.0168201312910564
Position 14944: 0.015392532753482761
Position 5475: 0.014680292510536899
