Gene = Unr
index = 1585
Annotated 5SS: [4189 4874 5343 6136 6360 6591 7598 7832]
Annotated 3SS: [4325 4947 5408 6205 6420 6649 7653 7895]
SMsplice 5SS: [  49 4874 5343 5617 6136 6360 6591 7598 7832]
SMsplice 3SS: [4325 4947 5408 5691 6205 6420 6649 7653 7895]
top_k =  1000
Partition function (log Z): 27.788999265750267

Sorted 5' Splice Sites (High to Low Probability):
Position 7832: 0.9988884935877796
Position 6360: 0.9985336947405739
Position 7598: 0.9981126741194887
Position 6591: 0.9980856943523858
Position 5343: 0.9976801330865167
Position 6136: 0.9968062605896236
Position 4874: 0.9864995414271058
Position 49: 0.9633773261914493
Position 5617: 0.8953206233385979
Position 4189: 0.5555299967279758
Position 8756: 0.08379486528973104
Position 5779: 0.08309862204638
Position 8772: 0.07533361292842133
Position 3112: 0.06365861373301673
Position 3122: 0.05577956996624591
Position 4681: 0.05281111402431893
Position 7467: 0.05109428468336671
Position 8020: 0.04102505310192239
Position 8344: 0.03793813663108481
Position 7992: 0.017600558324419962
Position 5219: 0.017539492406825955
Position 4697: 0.016185107402100916
Position 9487: 0.010221737499448495
Position 5809: 0.009772449127705455
Position 350: 0.009590796971438782
Position 6959: 0.008409130736340321
Position 8801: 0.007780253273981176
Position 5906: 0.007195962277543844
Position 1610: 0.006946220295885283
Position 8106: 0.006794891721180093
Position 6481: 0.005913473816939914
Position 1842: 0.0054541434472861
Position 6954: 0.005302868724762918
Position 1876: 0.005106534989066019
Position 9225: 0.004276396768055714
Position 2283: 0.004199981932293516
Position 1593: 0.004154470301085467
Position 8292: 0.0038101976178119053
Position 8740: 0.003362090906201812
Position 7427: 0.0031693509913666277
Position 6233: 0.002934647447285424
Position 7091: 0.0028920033241080587
Position 7110: 0.0028016881039234186
Position 9345: 0.002674269606032226
Position 5787: 0.0025188675317179034
Position 352: 0.0022522709719147486
Position 338: 0.00189405364837887
Position 1844: 0.001844232129745703
Position 8596: 0.001581311990270819
Position 612: 0.0015659053352126788
Position 5764: 0.001565886258655
Position 8501: 0.001440592191214498
Position 6570: 0.0012633474902496592
Position 9288: 0.0012358618188044676
Position 5285: 0.0012344603762665155
Position 7031: 0.0010644181719620537
Position 5018: 0.000941939201080811
Position 5314: 0.0009324126754619656
Position 257: 0.0008856491753754187
Position 4013: 0.0008564071062674541
Position 9501: 0.0008422437831989696
Position 2544: 0.000782397614882284
Position 7072: 0.0007432542179568414
Position 6144: 0.0007410197313356536
Position 8322: 0.00073969807724916
Position 4867: 0.0006941749376239
Position 464: 0.0006631898520856911
Position 5125: 0.0006298410931556636
Position 569: 0.0005375121970827025
Position 6483: 0.0005374617158557024
Position 5766: 0.000536104135738576
Position 5458: 0.000519778624228515
Position 5468: 0.0004974236910198241
Position 7096: 0.00048615269321392827
Position 8822: 0.0004355195103488398
Position 471: 0.00043510809548436024
Position 6899: 0.0004305178687817342
Position 7127: 0.0004121656155802576
Position 5463: 0.0004022533774415275
Position 7842: 0.00039166770119629564
Position 4953: 0.00037923059630225176
Position 5878: 0.0003473816171229382
Position 5194: 0.00032846332102933644
Position 175: 0.00032807166607166157
Position 6364: 0.00032608130664970496
Position 5473: 0.00031144555202646245
Position 7161: 0.0002682882247286026
Position 4870: 0.0002354384694265891
Position 1239: 0.0002323265300643747
Position 567: 0.0002253031332249423
Position 5411: 0.0002092073246300929
Position 7272: 0.00020683339160088577
Position 6692: 0.00020406127335352955
Position 6124: 0.00019511606630071867
Position 4973: 0.0001948963375382338
Position 8354: 0.0001839882771188794
Position 6961: 0.0001788392176570962
Position 8868: 0.00016312153343859412
Position 8028: 0.00015435733779335282
Position 6683: 0.00015100628423989147
Position 7083: 0.00014791315403793546
Position 5493: 0.0001300930245966784
Position 6745: 0.00012050129162222752
Position 7223: 0.00011938763836686763
Position 8454: 0.0001170485272347642
Position 6966: 0.00011265733705138688
Position 8348: 0.00010426405276904352
Position 8320: 0.00010363253857257349
Position 2686: 0.00010321705385181484
Position 4878: 0.00010138622959168668
Position 8242: 9.995975565495045e-05
Position 2770: 9.931123993054388e-05
Position 5158: 9.701177939799307e-05
Position 6085: 9.489757128567749e-05
Position 8212: 9.346118085751017e-05
Position 5582: 8.964361252307547e-05
Position 2507: 8.727623621767115e-05
Position 245: 8.471870623403536e-05
Position 7493: 7.868914437026781e-05
Position 6471: 7.628557782891175e-05
Position 6092: 6.881382601842919e-05
Position 53: 6.685707767810734e-05
Position 458: 6.552667048389082e-05
Position 6881: 6.352347025502175e-05
Position 6524: 5.5234756415764355e-05
Position 436: 5.1498269281863315e-05
Position 7220: 5.12769908065838e-05
Position 251: 4.6544593051215714e-05
Position 5872: 4.574287384463562e-05
Position 7140: 4.519826793173402e-05
Position 253: 4.4314111899190004e-05
Position 249: 4.296961608832953e-05
Position 5621: 4.139085055607604e-05
Position 8511: 4.072859112005067e-05
Position 8570: 4.0586031256531835e-05
Position 7157: 4.009694957017743e-05
Position 7471: 3.999721554653218e-05
Position 247: 3.9924113534546706e-05
Position 6730: 3.842904513176085e-05
Position 2271: 3.832573768582317e-05
Position 5476: 3.8041702802656726e-05
Position 444: 3.497998100288986e-05
Position 6793: 2.977712615001999e-05
Position 460: 2.7313769192839266e-05
Position 2217: 2.3928288363246403e-05
Position 5566: 2.2196567540699138e-05
Position 269: 2.2023763538313798e-05
Position 6595: 2.1847542851755148e-05
Position 407: 2.0529558605703858e-05
Position 5752: 1.8598965515474267e-05
Position 5737: 1.835743261123471e-05
Position 5846: 1.8051626256021674e-05
Position 6657: 1.7365712331146282e-05
Position 668: 1.4932115748380926e-05
Position 486: 1.3418327784903628e-05
Position 6101: 1.2943050592070887e-05
Position 440: 1.278747798240825e-05
Position 1585: 1.2595554359554591e-05
Position 6669: 1.1596310791649803e-05
Position 5627: 1.1330450306168974e-05
Position 153: 1.1251918691628364e-05
Position 370: 1.1055534869483765e-05
Position 46: 8.629888098463752e-06
Position 173: 8.460197530306025e-06
Position 6158: 8.315292413039606e-06
Position 8281: 8.109056134286077e-06
Position 484: 8.061750678384806e-06
Position 8272: 7.76554501391867e-06
Position 296: 7.348344827336591e-06
Position 354: 7.0908506132330895e-06
Position 7583: 7.029328553863179e-06
