Gene = emc
index = 1693
Annotated 5SS: [828]
Annotated 3SS: [2871]
SMsplice 5SS: [828]
SMsplice 3SS: [2871]
top_k =  1000
Partition function (log Z): -7.748826667548668

Sorted 5' Splice Sites (High to Low Probability):
Position 828: 0.9629376166043021
Position 203: 0.2319292548690137
Position 123: 0.03595987610924443
Position 195: 0.02860237743146705
Position 105: 0.02789957973685407
Position 3198: 0.02439870390511423
Position 3645: 0.017473302885678298
Position 2509: 0.0167719455297226
Position 2975: 0.01466493092957281
Position 3138: 0.011543730075367504
Position 2421: 0.005700927744989834
Position 2037: 0.00564635293131055
Position 52: 0.004005431244158863
Position 118: 0.003368917789081273
Position 1806: 0.0032123016001983015
Position 2010: 0.003090777567478526
Position 386: 0.0027187172583263983
Position 853: 0.0019258173041019333
Position 2062: 0.001648715103706838
Position 3482: 0.00150302214546879
Position 1912: 0.0014598129122897691
Position 244: 0.0013703727034036204
Position 295: 0.0013379376863541634
Position 925: 0.0013343149378283695
Position 213: 0.001183235871151354
Position 2243: 0.0011082327147146928
Position 2477: 0.0009857785901039057
Position 3143: 0.0008037423337643933
Position 2279: 0.0006577134967554052
Position 942: 0.0005822741244070693
Position 1439: 0.000529501663269276
Position 817: 0.0005030819321054932
Position 899: 0.0004539061048852332
Position 2904: 0.00042927835333289436
Position 80: 0.0004138350343740114
Position 3206: 0.00040331358116228364
Position 552: 0.00035109603642543647
Position 2041: 0.0003139145105509758
Position 3672: 0.0001771204828496154
Position 1479: 0.0001619059401217639
Position 1792: 0.000145878715667949
Position 416: 0.0001254116534597737
Position 1167: 8.22403936790295e-05
Position 618: 7.479908571222193e-05
Position 2539: 6.890561922741745e-05
Position 1451: 6.192730000656797e-05
Position 1369: 5.91357867875726e-05
Position 1796: 5.754806939376782e-05
Position 82: 5.067665147251939e-05
Position 1665: 4.815089851811363e-05
Position 3662: 4.0946329464528234e-05
Position 3959: 3.942947019942667e-05
Position 1063: 3.8705486920942236e-05
Position 876: 3.304107629416662e-05
Position 1226: 3.2738202562906834e-05
Position 1232: 2.658054751392003e-05
Position 1431: 2.604386822517189e-05
Position 211: 2.0565711830950623e-05
Position 1500: 1.907853764787476e-05
Position 832: 1.9008794853770783e-05
Position 3006: 1.8643494543669465e-05
Position 3030: 1.8476030190150646e-05
Position 1159: 1.817415749001547e-05
Position 1238: 1.7827365941718805e-05
Position 1906: 1.727517564083175e-05
Position 1980: 1.4759868661150427e-05
Position 3004: 1.3476198469308773e-05
Position 3980: 1.26274319883944e-05
Position 669: 1.1805691607072318e-05
Position 1047: 1.1436861436269523e-05
Position 1869: 1.1300860287338437e-05
Position 392: 9.147053998295467e-06
Position 688: 5.46102547869991e-06
Position 164: 5.016940001375438e-06
Position 411: 3.6476995606545074e-06
Position 10: 3.595276344406502e-06
Position 945: 3.39453423658708e-06
Position 269: 2.98600475750731e-06
Position 282: 2.9820573157449643e-06
Position 1659: 2.9275962755458546e-06
Position 1334: 2.59970833667447e-06
Position 1746: 2.279280056278779e-06
Position 13: 2.1337111664644443e-06
Position 982: 8.465403884733686e-07
Position 968: 6.828038029499486e-07
Position 1683: 5.84622374826725e-07
Position 2980: 5.428761166709395e-07
Position 1494: 4.448962210251025e-07
Position 1871: 4.434581977505697e-07
Position 676: 4.3858979170237396e-07
Position 87: 4.1770705692907117e-07
Position 465: 3.2181682183150055e-07
Position 1033: 3.087217015531296e-07
Position 1196: 1.0403567877231238e-07
Position 856: 5.103854856698976e-08
Position 1187: 4.784769146771985e-08
Position 809: 4.315275291546841e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2871: 0.8712635997956494
Position 262: 0.2596324969092118
Position 2877: 0.07528690322958598
Position 491: 0.041191566626897234
Position 3361: 0.029125604977951865
Position 3568: 0.02514339735123076
Position 2333: 0.02083553708406947
Position 3740: 0.013055056503654563
Position 1391: 0.007231647862575312
Position 3714: 0.006787831215502501
Position 1708: 0.006311299162680529
Position 3045: 0.0054929622033850775
Position 3865: 0.005191758227613607
Position 1008: 0.0035077146395653363
Position 3242: 0.0034910892898800286
Position 3574: 0.0034576478031017105
Position 1558: 0.0033730588143632816
Position 1936: 0.0032787858013039912
Position 3893: 0.0028544352592767873
Position 2293: 0.0027898819789119724
Position 1410: 0.0024321023730309813
Position 3055: 0.002356985774148835
Position 227: 0.002307741321668836
Position 2582: 0.0019214666118481983
Position 103: 0.0014908890733106143
Position 1145: 0.0013780245849165382
Position 3683: 0.0013437117897130205
Position 1805: 0.0012890649619857286
Position 164: 0.0012786740474476546
Position 1278: 0.0009609605236928896
Position 428: 0.0009027346120303448
Position 3452: 0.0008640109590032346
Position 1033: 0.0008620335494289908
Position 160: 0.0008032001086956393
Position 3549: 0.0007329636028311674
Position 195: 0.0006649482772533756
Position 1117: 0.0006627635106451145
Position 290: 0.0006124179815000324
Position 3416: 0.0004872736418917059
Position 749: 0.00047514309949535816
Position 2601: 0.0004670717997064916
Position 3547: 0.00045497861733531235
Position 3024: 0.00042336913015701244
Position 1097: 0.00041838253504863264
Position 433: 0.0004094010863837028
Position 746: 0.0004032284432007502
Position 982: 0.00038998506426548717
Position 2634: 0.0003799648657622427
Position 4062: 0.0003780160424731255
Position 3185: 0.0003726001109215012
Position 1421: 0.00033219091422253904
Position 3387: 0.00030644010907891176
Position 404: 0.00024706770443412275
Position 872: 0.0002375828951065693
Position 3813: 0.00023115380702737955
Position 1911: 0.00020103978586575054
Position 3011: 0.00019543294403608725
Position 3409: 0.00018826999935619445
Position 294: 0.00013576122752769864
Position 325: 0.00011389789445887606
Position 2421: 0.00011320002672826569
Position 3136: 0.00011198975543012038
Position 239: 9.738679866183207e-05
Position 3191: 9.259442304147871e-05
Position 2704: 8.552264363511897e-05
Position 2645: 7.553951806006792e-05
Position 3258: 7.329217002934565e-05
Position 269: 7.157027564520949e-05
Position 3603: 6.629948244330014e-05
Position 641: 6.189292048058728e-05
Position 2021: 5.004046639740414e-05
Position 1043: 4.913900462671321e-05
Position 1063: 4.883559943445431e-05
Position 3606: 4.095172946833246e-05
Position 2980: 2.7808892843949058e-05
Position 1307: 2.7794229681570873e-05
Position 659: 2.6678400527049746e-05
Position 537: 2.476392275078631e-05
Position 497: 2.4584296342671817e-05
Position 1497: 2.4019810557701957e-05
Position 1017: 2.1354060023852065e-05
Position 4047: 2.0736022503946405e-05
Position 461: 1.6626325127772645e-05
Position 968: 1.5839469235699645e-05
Position 2040: 1.5080112764512915e-05
Position 945: 1.432612630384524e-05
Position 1715: 1.3377984540806861e-05
Position 1284: 1.054088138824768e-05
Position 3060: 1.0204356891686904e-05
Position 249: 9.830184946271667e-06
Position 242: 9.434252926824189e-06
Position 446: 9.415062864295745e-06
Position 1196: 8.026168332902199e-06
Position 2776: 7.739575981527378e-06
Position 171: 7.641833708308689e-06
Position 1659: 7.069174425842572e-06
Position 803: 6.750718406401128e-06
Position 2609: 6.348952639622915e-06
Position 169: 4.563552376922783e-06
Position 437: 4.384339076732264e-06
Position 1343: 4.127075574329707e-06
Position 656: 3.687634113479876e-06
Position 338: 2.692384633837875e-06
Position 893: 2.600151666244274e-06
Position 1212: 2.182475996890926e-06
Position 503: 1.96171129562935e-06
Position 956: 1.2407475391089704e-06
Position 883: 1.1752194344321526e-06
Position 1047: 1.085094762785201e-06
Position 942: 7.808942159796777e-07
Position 118: 2.5799777657518533e-07
Position 123: 1.8253482502529816e-07
Position 61: 5.777357070967256e-08
Position 136: 4.961164945131207e-08
Position 569: 3.152839586177878e-08
Position 782: 2.860262133719244e-08
Position 109: 2.305146796947513e-08
Position 800: 2.1193229720184946e-08
Position 515: 1.3353888260390571e-08
Position 755: 1.3189898184411781e-08
Position 851: 1.2453592589862724e-08
Position 80: 1.2031841114111035e-08
Position 758: 7.866444422659875e-09
Position 627: 7.008405209122204e-09
Position 876: 6.149382186137556e-09
Position 822: 5.402239596854657e-09
Position 590: 4.728140739359094e-09
Position 779: 3.5121169247195377e-09
Position 105: 2.96023063156497e-09
Position 924: 2.69809454612493e-09
Position 817: 6.763174392193359e-10
Position 676: 6.015855918015637e-10
Position 383: 5.919992385026105e-10
Position 609: 3.854715771754234e-10
Position 764: 1.6983517109093834e-10
Position 612: 1.1123357843005433e-10
Position 452: 5.2339906773598077e-11
Position 368: 3.006533505511943e-12
Position 127: 4.854575262949657e-13
Position 377: 1.241469809397128e-14
