Gene = Fife
index = 1169
Annotated 5SS: [  339 13995 22202 27138 29470 32072 32478 32793 33153 38105 38626 38862
 44814 45780 53214 53477]
Annotated 3SS: [13763 21751 27001 29128 31822 32220 32537 32910 37979 38405 38796 44631
 45042 52467 53314 54017]
SMsplice 5SS: [  339 14019 27138 29061 29470 32072 32478 32793 33153 38105 38626 53214
 53477]
SMsplice 3SS: [13763 27001 28771 29128 31822 32220 32537 32910 37979 38405 52467 53314
 54017]
top_k =  1000
Partition function (log Z): 18.471452945339465

Sorted 5' Splice Sites (High to Low Probability):
Position 38626: 0.9999987155258034
Position 32793: 0.9995476089917804
Position 32072: 0.9979681788308716
Position 32478: 0.981104756422182
Position 27138: 0.980694104644855
Position 53214: 0.9548821906224692
Position 38105: 0.86659430005689
Position 33153: 0.865994583620368
Position 29470: 0.85081595871815
Position 53477: 0.7163340315359266
Position 29061: 0.6077174841814285
Position 14019: 0.5881675640605948
Position 21129: 0.5394521873715926
Position 339: 0.5138808077003288
Position 44814: 0.4433400502370053
Position 15566: 0.39139107143433305
Position 182: 0.33085065975211864
Position 54834: 0.2721008662893984
Position 13902: 0.2689668629277709
Position 45780: 0.23085278257337866
Position 22202: 0.21607060777452725
Position 33185: 0.11610334763996008
Position 4371: 0.09767508005583914
Position 13995: 0.09704282470697967
Position 46773: 0.07321519921233438
Position 163: 0.06869428458372707
Position 17790: 0.06569421070819595
Position 4772: 0.05254002333664057
Position 21644: 0.04084770170758936
Position 53754: 0.03794398662115718
Position 28154: 0.03661332173832117
Position 41234: 0.03626449466116316
Position 15870: 0.03517118439177436
Position 12389: 0.029474142942811477
Position 34739: 0.026399478689752173
Position 54108: 0.026324071065231682
Position 28690: 0.025308349366338852
Position 14047: 0.02307297265866998
Position 4306: 0.022821680199161847
Position 14819: 0.02255426719366689
Position 53758: 0.01967893863712061
Position 112: 0.018157570199977942
Position 15607: 0.01812025158894193
Position 27345: 0.017855605074056657
Position 178: 0.017309609209495078
Position 9361: 0.017046964196991723
Position 35309: 0.01608239472144629
Position 38125: 0.015746770644219487
Position 28962: 0.015732133071969003
Position 130: 0.014338522565526857
Position 35976: 0.012631161061639832
Position 14251: 0.01253113885617457
Position 46579: 0.012470850703480462
Position 34018: 0.012399525656657206
Position 14566: 0.012029387756484787
Position 3452: 0.011548137747265734
Position 36991: 0.011041794946594246
Position 15136: 0.010718877394684734
Position 15584: 0.009480437320776866
Position 21143: 0.009406232607749492
Position 15644: 0.009081153210122147
Position 45824: 0.008883501378100232
Position 38279: 0.008488614430739165
Position 190: 0.008423807491000112
Position 174: 0.00777762739394494
Position 12046: 0.007774742802654292
Position 574: 0.007645153161012887
Position 38114: 0.0073764231010649385
Position 15273: 0.006996807003589678
Position 816: 0.0068885715417907264
Position 5242: 0.0054022659012958295
Position 1369: 0.005395675891886914
Position 27311: 0.004997610916089881
Position 31031: 0.004845868946489242
Position 3618: 0.004627578443655937
Position 1219: 0.004597423915279168
Position 45809: 0.00433872941454363
Position 29356: 0.00430509369719187
Position 49: 0.004302262389467809
Position 54840: 0.0042113869744625455
Position 5171: 0.004076698078517166
Position 35150: 0.003962868525905379
Position 13906: 0.003926465412449934
Position 27174: 0.003684896685270252
Position 55086: 0.003631676377028497
Position 134: 0.0035266355855308657
Position 32485: 0.0034941205056454837
Position 16188: 0.0032683573609530244
Position 186: 0.0029156593594233454
Position 33829: 0.0028671045890239196
Position 39720: 0.0027845075628513223
Position 27211: 0.002717686622572513
Position 15592: 0.002701446993320513
Position 22546: 0.00252318108245254
Position 34596: 0.0024878259231451033
Position 114: 0.0024266319910881858
Position 33234: 0.002403993372443505
Position 27402: 0.0023163261856041064
Position 3649: 0.002309419333120037
Position 11743: 0.002259490368279639
Position 1594: 0.0022246161376484833
Position 34337: 0.002194699841987168
Position 53429: 0.002015533471571512
Position 31622: 0.0017890537979485322
Position 27543: 0.0016021751996572772
Position 38118: 0.0015554463185535978
Position 11993: 0.0012995739323750357
Position 48425: 0.001277487933910079
Position 16498: 0.0011970485832581593
Position 45720: 0.0010826738367206872
Position 40693: 0.0010028848047462457
Position 28508: 0.0009713041410397478
Position 11058: 0.0009355883422599662
Position 38158: 0.0008871428442489734
Position 2452: 0.0008538179378778881
Position 33843: 0.0007464974282026663
Position 7747: 0.0007367532978162644
Position 36001: 0.0007292564466045468
Position 15701: 0.0007203463077950483
Position 40699: 0.0006632656272783833
Position 15996: 0.0006570482834968405
Position 16918: 0.0006460426684509217
Position 45784: 0.000605422893773123
Position 38892: 0.000587028639991305
Position 14240: 0.000438045146933877
Position 32579: 0.000435706219861777
Position 32142: 0.00041508770317322437
Position 28301: 0.00041167107437423877
Position 32087: 0.00036058293891003124
Position 3859: 0.0003576000618546013
Position 45146: 0.00030396807103396766
Position 4012: 0.0002640813604802889
Position 45647: 0.00023879588892587367
Position 53932: 0.00023160254054989252
Position 14622: 0.00022927981242648677
Position 40718: 0.000227145546904795
Position 41344: 0.00022651937484385857
Position 53512: 0.00022211240938449137
Position 39310: 0.00020750722650963047
Position 3456: 0.00018547204078283862
Position 32799: 0.000176762151573246
Position 36201: 0.00017627217730629808
Position 3622: 0.00017172234171356288
Position 3446: 0.0001621441021083287
Position 14298: 0.000161128532788008
Position 40886: 0.0001493070396361877
Position 32435: 0.00014539012263627786
Position 295: 0.00014202480937461283
Position 32100: 0.0001252329814487146
Position 14384: 0.00012334117807961907
Position 230: 0.00011819832138117956
Position 16011: 0.00010973129663905881
Position 4459: 0.0001071416913989889
Position 40724: 0.00010578165388095522
Position 15876: 9.596033830782514e-05
Position 15552: 9.395094844652681e-05
Position 15734: 8.817955723699375e-05
Position 32429: 8.741416322940142e-05
Position 15736: 8.406768146211023e-05
Position 33503: 8.117868288072221e-05
Position 34254: 8.012788913887684e-05
Position 157: 7.731509204140213e-05
Position 15709: 7.643553687154162e-05
Position 4519: 6.761143461219297e-05
Position 3975: 6.643993841060522e-05
Position 33833: 6.538863466877617e-05
Position 32392: 5.6735193364427414e-05
Position 7883: 5.650825882364687e-05
Position 33498: 5.286048160740591e-05
Position 4283: 5.2366759114858714e-05
Position 30508: 4.952070842220957e-05
Position 32306: 4.890306084561178e-05
Position 32797: 4.646545520091824e-05
Position 39490: 4.174293737635335e-05
Position 34022: 3.9111832802302745e-05
Position 1381: 3.895320495058446e-05
Position 4267: 3.72588408049583e-05
Position 766: 3.264745159336724e-05
Position 38862: 3.218936346928702e-05
Position 32582: 3.1074698713573044e-05
Position 34614: 2.8336265118573868e-05
Position 14131: 2.5151422563148403e-05
Position 1919: 2.4986462646157493e-05
Position 39964: 2.003381592579696e-05
Position 33306: 1.5101640157535434e-05
Position 32839: 1.4477562891735427e-05
Position 33240: 1.3832076224988748e-05
Position 2323: 1.0047690001453786e-05
Position 33510: 9.354717563827602e-06
Position 33447: 8.564634115317578e-06
Position 39272: 8.284516324025607e-06
Position 32541: 7.254456883825188e-06
Position 39069: 6.9063401242133554e-06
Position 33304: 4.9824957676537525e-06
Position 32417: 4.799160328205974e-06
Position 41836: 4.321299637313585e-06
Position 32411: 4.2149241637777725e-06
Position 4736: 3.692976972855097e-06
Position 39460: 3.424726750995205e-06
Position 604: 3.0317719475430437e-06
Position 745: 2.8847438579481994e-06
Position 33507: 2.883082378832266e-06
Position 188: 2.8574840446902496e-06
Position 2985: 2.5986615264063376e-06
Position 39546: 2.4792029365922124e-06
Position 32414: 2.1855540140433775e-06
Position 39298: 2.142239163276412e-06
Position 2264: 2.133580172285837e-06
Position 459: 2.0175107442925903e-06
Position 120: 1.7465546555334542e-06
Position 33473: 1.7215688296611188e-06
Position 39409: 1.468105032534558e-06
Position 783: 1.4058501812762892e-06
Position 442: 1.3667126180663182e-06
Position 730: 1.3566471805796747e-06
Position 39955: 1.1146066851342656e-06
Position 46628: 1.114432621975665e-06
Position 29306: 9.224202290854913e-07
Position 1697: 7.946110812598905e-07
Position 33236: 7.908504322487287e-07
Position 352: 7.695467380530712e-07
Position 38887: 7.636875399419969e-07
Position 655: 7.575344556024126e-07
Position 118: 7.573841066478492e-07
Position 3525: 7.489110370310051e-07
