Gene = Obp73a
index = 1344
Annotated 5SS: [243 577]
Annotated 3SS: [ 301 1193]
SMsplice 5SS: [ 243  577 1393]
SMsplice 3SS: [  301  1193 10289]
top_k =  1000
Partition function (log Z): -8.931838406178198

Sorted 5' Splice Sites (High to Low Probability):
Position 577: 0.9824919485334832
Position 243: 0.5551553895777203
Position 1393: 0.47620983186341986
Position 1358: 0.294934346605548
Position 232: 0.20377535781152467
Position 1989: 0.12056908327077318
Position 236: 0.07499845870755563
Position 1900: 0.03299586005711126
Position 221: 0.02546076540874233
Position 8786: 0.01904755242321481
Position 6469: 0.01841803314003646
Position 6239: 0.017520126378478877
Position 7195: 0.016191316804304773
Position 1419: 0.013855451367908084
Position 5707: 0.012374190047683368
Position 1950: 0.010348206837388442
Position 6034: 0.008900843238346081
Position 527: 0.007179728698895793
Position 4272: 0.006779994286753566
Position 1322: 0.006350659789189368
Position 4118: 0.005953491852595327
Position 1717: 0.00506141677655487
Position 591: 0.0042492534807074865
Position 953: 0.003506703885262422
Position 1729: 0.0029946989960321193
Position 5032: 0.0029087434166114334
Position 4072: 0.0027743151877388287
Position 1562: 0.0026606889905690717
Position 1485: 0.002540015144228803
Position 5714: 0.002262946816928945
Position 6993: 0.0019242918002672664
Position 5497: 0.0018753992099604367
Position 5626: 0.0018503691626514216
Position 3472: 0.0018106671291304248
Position 1412: 0.0017512101282668024
Position 5849: 0.001473537635335677
Position 914: 0.0014002214761316687
Position 7025: 0.00139884710576759
Position 4261: 0.0013951763568735593
Position 5163: 0.0012612555070100962
Position 2107: 0.0008933176843501652
Position 188: 0.0008577652675952688
Position 1823: 0.0007876339123201262
Position 259: 0.0007679381470589994
Position 926: 0.0007005983259533456
Position 435: 0.0005711156846720398
Position 6516: 0.0004721455395860631
Position 1124: 0.00046466635922344794
Position 1363: 0.00045926405896196495
Position 3931: 0.0004314702023377056
Position 1326: 0.000360946360797189
Position 3940: 0.00033092921534273436
Position 581: 0.0003210777104092771
Position 193: 0.0003013894407484649
Position 965: 0.0002754530886436076
Position 3232: 0.0002502113170516304
Position 5700: 0.00022444067918333437
Position 197: 0.00021091171117088196
Position 978: 0.00019055221063247162
Position 733: 0.00013056144592451635
Position 3056: 0.00012541985948604507
Position 98: 0.00010249277110754191
Position 980: 7.816411714482431e-05
Position 615: 6.595423957494262e-05
Position 4978: 4.746615147248615e-05
Position 963: 4.569127279248664e-05
Position 937: 4.411020815224851e-05
Position 547: 4.247923320117135e-05
Position 441: 3.8301404054634746e-05
Position 521: 3.315678154250369e-05
Position 1543: 3.056754339233022e-05
Position 2590: 2.6648998005761155e-05
Position 1828: 2.612381541967133e-05
Position 1140: 2.5641471139504638e-05
Position 1005: 2.397501990660087e-05
Position 2770: 2.3424923960208112e-05
Position 91: 2.323542489062777e-05
Position 586: 2.1808155263954e-05
Position 284: 2.1691809321158565e-05
Position 157: 2.1631517068795265e-05
Position 3419: 2.1213785099922653e-05
Position 3082: 1.913868342842073e-05
Position 208: 1.838790957290271e-05
Position 1066: 1.832537917757815e-05
Position 448: 1.74284608430543e-05
Position 37: 1.731841600241094e-05
Position 636: 1.6385369649764797e-05
Position 1027: 1.3014152797757937e-05
Position 328: 1.2662486904166791e-05
Position 1423: 1.129309543475911e-05
Position 739: 1.0525492361553748e-05
Position 1365: 1.014699723624443e-05
Position 1114: 9.059631836939335e-06
Position 1571: 8.729751156678888e-06
Position 1049: 6.482179176008359e-06
Position 1686: 6.167540460724198e-06
Position 3361: 3.8901306999486954e-06
Position 119: 3.4385024262241324e-06
Position 391: 1.7651753170480757e-06
Position 1472: 1.661347126723311e-06
Position 668: 1.4118322602974594e-06
Position 803: 1.2301736579792344e-06
Position 634: 7.208960435835576e-07
Position 506: 5.171426358102757e-07
Position 1112: 4.651076124719758e-07
Position 25: 3.853247004757115e-07
Position 1287: 3.0825775026818924e-07
Position 1650: 2.7628225463025594e-07
Position 2001: 2.427973527768384e-07
Position 1085: 2.2799344374635148e-07
Position 478: 2.1220703519432152e-07
Position 290: 1.696917944090593e-07
Position 1586: 5.4538157877574397e-08
Position 1963: 5.163094521217279e-08
Position 330: 3.161599221833828e-08
Position 514: 4.7759680448077296e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1193: 0.8935868350448378
Position 301: 0.8232592593196193
Position 10289: 0.36872740249026476
Position 5544: 0.19072767752766046
Position 10065: 0.09426010416023067
Position 6832: 0.07464078878139317
Position 8615: 0.06748590911641766
Position 8810: 0.06617065131526256
Position 1623: 0.0445163588333493
Position 9445: 0.040422326911847405
Position 6613: 0.029453874845553594
Position 7411: 0.023247367110963757
Position 8712: 0.021600570634325987
Position 4189: 0.020501378345199602
Position 7363: 0.01918957539364835
Position 8850: 0.0190475524232148
Position 431: 0.014591284476959943
Position 6563: 0.01408843409795986
Position 5764: 0.012784047473047858
Position 471: 0.012752247726063828
Position 3310: 0.010596296865725637
Position 1883: 0.00965769969702291
Position 777: 0.008629451114615517
Position 3460: 0.005966720744955544
Position 324: 0.00564234037826522
Position 5356: 0.005621190988746598
Position 1571: 0.005550815060116979
Position 6092: 0.005445901987462218
Position 5785: 0.004601770605598125
Position 7279: 0.004421648423388815
Position 1533: 0.0039220283570079615
Position 712: 0.003052784780428099
Position 4336: 0.0027860714419383724
Position 1800: 0.002570947369333261
Position 1160: 0.0024353192619745016
Position 6312: 0.0024299820509752056
Position 1631: 0.002249123379926811
Position 7043: 0.001924291800267267
Position 5923: 0.0019026418850837015
Position 1517: 0.001811783169721161
Position 6802: 0.0017073728678804194
Position 3927: 0.0015065322202978233
Position 1070: 0.0014754639537074559
Position 7081: 0.00139884710576759
Position 1899: 0.0012499562325242132
Position 5960: 0.0012348867647507674
Position 7250: 0.0011626322576178247
Position 327: 0.001005029275065009
Position 6573: 0.0009974765800870892
Position 5067: 0.0009313223002485967
Position 6217: 0.0007185175554602925
Position 4057: 0.0006116899289097353
Position 4009: 0.0006115447087183543
Position 5017: 0.0005770690927570045
Position 3231: 0.0004839668894424299
Position 1452: 0.00046936215337234827
Position 2843: 0.000452560458325698
Position 1140: 0.0004446150575301102
Position 1943: 0.0004411115417090576
Position 1238: 0.00040666310318236855
Position 1780: 0.0003829455628406285
Position 3750: 0.00034396476467672313
Position 2065: 0.0003266965654561613
Position 5942: 0.00029604132242019393
Position 435: 0.00023197540165175565
Position 4887: 0.0002078147855670146
Position 1904: 0.00018205201193872349
Position 2055: 0.00017605109336768518
Position 4408: 0.00017581124712905263
Position 5665: 0.00016536717842309903
Position 828: 0.0001623640368251616
Position 4468: 0.00015779869456729637
Position 1988: 0.00015128985149508024
Position 321: 0.00014787696915647831
Position 4339: 0.00013062587616636861
Position 1828: 0.00012337505087308906
Position 1644: 0.00011410522252474175
Position 3520: 0.00010552424598386667
Position 342: 7.254569488919559e-05
Position 3516: 7.093977346958763e-05
Position 653: 6.87583201345506e-05
Position 3640: 6.770664955038163e-05
Position 3892: 6.284906682996357e-05
Position 399: 5.5128000241435396e-05
Position 174: 4.9952028132757814e-05
Position 746: 4.974624401454086e-05
Position 3214: 4.661846274011742e-05
Position 2287: 3.7443503311488075e-05
Position 2788: 3.171266970440691e-05
Position 2489: 3.148178414206311e-05
Position 2188: 2.5281245104339315e-05
Position 3836: 2.1234613797364704e-05
Position 151: 1.9337380144122013e-05
Position 441: 1.9206420633788673e-05
Position 679: 1.9120609598706156e-05
Position 485: 1.711348220961611e-05
Position 668: 1.5512326295890128e-05
Position 721: 1.5259064245754994e-05
Position 142: 1.1386244400300656e-05
Position 2856: 1.1352696031464445e-05
Position 886: 9.739364275773762e-06
Position 1949: 9.111017180087922e-06
Position 303: 8.565873061965285e-06
Position 733: 7.995090828183754e-06
Position 521: 7.888327527300863e-06
Position 2265: 7.814883084984932e-06
Position 2733: 7.016788017846644e-06
Position 757: 6.970385799468933e-06
Position 1172: 6.460111049335867e-06
Position 259: 6.386923080073195e-06
Position 2676: 6.06699981986266e-06
Position 2072: 5.842673867963518e-06
Position 2309: 5.684330420154349e-06
Position 448: 5.391465881796219e-06
Position 2078: 5.151506426780269e-06
Position 1103: 4.542824434605134e-06
Position 2707: 3.99051209327806e-06
Position 1599: 3.692428107823018e-06
Position 737: 3.5342992050010878e-06
Position 919: 3.3944604472915674e-06
Position 1665: 2.9997742601836874e-06
Position 762: 2.856691784088638e-06
Position 618: 2.4846914947460513e-06
Position 559: 2.3989499076850967e-06
Position 2298: 2.388626720052848e-06
Position 1284: 2.2477879369451047e-06
Position 685: 1.8820305378343898e-06
Position 854: 1.7731959862529724e-06
Position 923: 1.6428464981160415e-06
Position 1590: 1.1947114347739094e-06
Position 1669: 1.03867565034057e-06
Position 157: 9.84443506703219e-07
Position 903: 9.594666267856675e-07
Position 1747: 8.472083052428571e-07
Position 1287: 7.289945301684648e-07
Position 1074: 7.106099910555647e-07
Position 1005: 4.915149175428851e-07
Position 264: 2.6944373665967424e-07
Position 1376: 1.0227325429326098e-07
Position 1823: 5.496153571304318e-08
Position 808: 5.3097748845881044e-08
Position 581: 4.3451650661005763e-08
Position 1732: 4.155345348999563e-08
Position 1498: 3.879043675982722e-08
Position 1953: 3.87588663688613e-08
Position 1379: 3.374284269680876e-08
Position 1092: 2.479203882258626e-08
Position 937: 2.426256077578e-08
Position 1085: 2.2861624425169732e-08
Position 183: 1.854395445835125e-08
Position 1912: 1.449996720420152e-08
Position 1673: 5.697094101365018e-09
Position 2486: 3.559695818710817e-09
Position 1586: 1.467383121939629e-09
Position 312: 1.3886065957958837e-09
Position 208: 9.122199101733621e-10
Position 204: 8.645693756430822e-10
Position 214: 5.128081064695109e-10
Position 220: 3.385776688121069e-10
Position 232: 9.570013940102787e-11
Position 188: 4.011113514915646e-11
Position 494: 1.4820051666289877e-11
Position 193: 2.50451337688135e-12
Position 586: 7.94893394283437e-13
