Gene = Asdurf
index = 144
Annotated 5SS: [  90 1740 2633]
Annotated 3SS: [1685 2556 4060]
SMsplice 5SS: [ 197 1740 2633]
SMsplice 3SS: [1685 2556 4060]
top_k =  100
Partition function (log Z): -6.4148188155599986

Sorted 5' Splice Sites (High to Low Probability):
Position 2633: 0.8925245753231371
Position 1740: 0.8439688704941825
Position 1037: 0.46233277705514303
Position 197: 0.37360872233690534
Position 90: 0.36648036312015486
Position 2240: 0.06055842579899368
Position 116: 0.0280554828809924
Position 3083: 0.018394026909442855
Position 3486: 0.012821107186496506
Position 2698: 0.010134941315470769
Position 908: 0.009502934691675128
Position 705: 0.007205511325388624
Position 1841: 0.00533696743060743
Position 3445: 0.005171578944325905
Position 232: 0.0032906029736951966
Position 2293: 0.0028614079232497417
Position 699: 0.002512579514351988
Position 2170: 0.0024530644045979233
Position 2166: 0.0022220769000278794
Position 2303: 0.0021668484923182242
Position 1434: 0.0019283391563637456
Position 2379: 0.0013445437280698719
Position 1130: 0.0011600753855467683
Position 215: 0.0010341614608355251
Position 344: 0.0010085008578236397
Position 3618: 0.0009697304412563078
Position 1765: 0.0008229112011653804
Position 701: 1.9494588970104204e-05
Position 686: 1.7557802908214647e-05
Position 74: 4.268987923850215e-06
Position 113: 2.1387471562487277e-06
Position 95: 6.01775678591197e-07
Position 15: 1.865487612380516e-07
Position 10: 7.24876884089252e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2556: 0.9619654750770037
Position 4060: 0.8568147371349858
Position 1685: 0.7315449138805896
Position 801: 0.11061994744357968
Position 1663: 0.1055243761847709
Position 911: 0.08001561842590972
Position 2084: 0.04796637835835516
Position 823: 0.038078785184307226
Position 772: 0.018226332108460603
Position 3393: 0.015388946601404978
Position 3369: 0.01387055036342216
Position 3009: 0.01355116417843377
Position 3573: 0.01285781679579277
Position 2207: 0.012558897322739444
Position 1512: 0.010298387951254512
Position 3838: 0.008013480164437462
Position 2015: 0.0077448576362183375
Position 3269: 0.007437394308103101
Position 2954: 0.0073562643346997275
Position 2932: 0.006897335457702694
Position 3125: 0.005581511714785955
Position 2790: 0.005458999650049567
Position 954: 0.005090085416278847
Position 3193: 0.0047989802438104055
Position 3815: 0.004767260854430143
Position 1532: 0.004675897602078162
Position 997: 0.003226342782278825
Position 2477: 0.0029972965485477905
Position 1896: 0.002202181996893525
Position 196: 0.0017891139501030509
Position 3052: 0.0017092391942086407
Position 3563: 0.0016400957884651621
Position 2209: 0.0015803097104468223
Position 2983: 0.0013042068441274993
Position 1282: 0.0012708957570626842
Position 165: 0.00119961534271436
Position 2770: 0.0011511554430202902
Position 611: 0.0010076103704371924
Position 2966: 0.000989948442398253
Position 1278: 0.0006574433993010615
Position 2602: 8.553298877505124e-05
