Gene = Cln3
index = 268
Annotated 5SS: [  523  1644  2515  2818  3054  4172  5025  5485  5674  6417  6645  8009
 10328 10474 10615 10824 13347]
Annotated 3SS: [ 1536  2369  2720  2974  4074  4952  5404  5587  6343  6500  7895 10280
 10404 10558 10729 13205 13430]
SMsplice 5SS: [  523  1644  2515  3054  4172  5025  6417  6645  8009 10632 10824 13347]
SMsplice 3SS: [ 1536  2369  2974  4074  4952  6343  6500  7895 10558 10729 13205 13430]
top_k =  100
Partition function (log Z): 14.049922125168628

Sorted 5' Splice Sites (High to Low Probability):
Position 6645: 0.999999999999996
Position 5025: 0.99504486556468
Position 10824: 0.9831966624560451
Position 1644: 0.9767655317421635
Position 8009: 0.961868130182616
Position 3054: 0.9463355266351416
Position 2515: 0.898492357316506
Position 10632: 0.7495450614391101
Position 13347: 0.7481483752156467
Position 523: 0.6902407416003815
Position 4172: 0.4921355744351542
Position 2818: 0.42595554167274235
Position 6417: 0.41681535095707883
Position 5674: 0.38864474069788674
Position 10474: 0.32001209557673493
Position 4207: 0.3049600835147885
Position 6871: 0.3011887457752865
Position 218: 0.2674127671492481
Position 4591: 0.26464021139732713
Position 82: 0.21466498896628353
Position 10615: 0.21414100339655007
Position 3699: 0.20826265697216634
Position 3911: 0.17217394557668825
Position 3811: 0.14979575606386755
Position 5485: 0.14843665340994097
Position 4203: 0.09151242954431624
Position 12667: 0.07179490678797362
Position 4176: 0.0636448317396429
Position 2453: 0.06335155144890993
Position 415: 0.05884384983664356
Position 13286: 0.031146218181485597
Position 1401: 0.028758291957446336
Position 998: 0.02819018953540694
Position 4625: 0.017342250473902594
Position 2197: 0.016034670620616264
Position 4418: 0.014664438299322218
Position 4605: 0.01354712237687349
Position 13897: 0.012954632884217696
Position 13303: 0.012055604734910418
Position 12605: 0.010035602617947097
Position 4028: 0.00842121571718971
Position 1450: 0.007960507864661124
Position 697: 0.007892376719139487
Position 10977: 0.005437702629827379
Position 2941: 0.0052320899507919925
Position 4238: 0.00503624561228894
Position 1677: 0.00489398244073789
Position 5193: 0.003873467253830707
Position 2413: 0.003837337443536955
Position 13471: 0.0031816713760657324
Position 3655: 0.00242759619606713
Position 13317: 0.002346371758901188
Position 10416: 0.0012076549434749723
Position 5226: 0.0009113864165004912
Position 267: 0.0004703685053072238
Position 62: 0.000236836088571542
Position 111: 0.00013267796028801422
Position 164: 0.00013123910285296205
Position 166: 8.520654814280389e-05
Position 12593: 8.016496814432629e-05
Position 86: 7.620195873792297e-05
Position 40: 2.501036522752517e-05
Position 76: 3.2260529220366113e-06
Position 3043: 1.7557455491564452e-06
Position 3181: 1.737134727384759e-06
Position 257: 8.553497658808359e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4952: 0.9990736841280956
Position 10729: 0.9917883832558142
Position 1536: 0.9708562305641246
Position 7895: 0.9618681301826156
Position 2369: 0.9603184316302079
Position 4074: 0.9550702716537864
Position 2974: 0.9410868691921574
Position 13205: 0.9035120916105956
Position 10558: 0.7751524844777019
Position 6500: 0.7613825043576714
Position 13430: 0.6335444924635167
Position 6343: 0.4179227148130884
Position 2716: 0.34099371096516656
Position 3585: 0.3297251830015988
Position 10280: 0.3033815741045764
Position 6766: 0.3011887457752865
Position 4508: 0.2900618584959915
Position 5587: 0.24480054958566977
Position 6416: 0.2375101317863144
Position 5404: 0.20851254042307524
Position 10404: 0.20637351796582726
Position 13553: 0.17178290983062922
Position 3837: 0.14971984821472784
Position 217: 0.09458927180710498
Position 5484: 0.08376830409908265
Position 12569: 0.07770179029556798
Position 2634: 0.059922225826948186
Position 3648: 0.05639813875235741
Position 347: 0.04545810087616108
Position 14483: 0.03881872696582835
Position 1303: 0.022691362224476562
Position 257: 0.022225941158306
Position 360: 0.01959030621374317
Position 1394: 0.017838734108464923
Position 418: 0.0141939562067641
Position 300: 0.013290061599581293
Position 751: 0.012599570811791347
Position 194: 0.012581791328707126
Position 927: 0.012041720533450788
Position 11424: 0.011791973535720587
Position 2694: 0.011410198847517136
Position 13233: 0.010727552189714676
Position 4360: 0.010415975943924767
Position 414: 0.01037365488326553
Position 368: 0.009904512434327615
Position 2720: 0.00881546195868811
Position 12538: 0.008659440807077451
Position 13435: 0.008520319547748907
Position 13745: 0.008392578807170245
Position 11283: 0.008214175201987875
Position 2599: 0.007609683586639236
Position 2637: 0.007608990616175852
Position 13258: 0.0066387958306378435
Position 2058: 0.005644949510970124
Position 4546: 0.005467725752111811
Position 3653: 0.004593597251728813
Position 3734: 0.0044009977803895345
Position 2071: 0.0042408638672004
Position 1929: 0.0040316627543878145
Position 1163: 0.0021207976673411426
Position 4237: 0.0021018813459682557
Position 2192: 0.001967481476177741
Position 498: 0.00196491276089535
Position 2333: 0.0018962469176405422
Position 812: 0.0018251873016730342
Position 1894: 0.0016893496604561185
Position 2242: 0.0011841614027017723
Position 828: 0.000950560645773724
Position 309: 0.0008764412587256388
Position 832: 0.0007731502427180453
Position 2034: 0.0007427696098274166
Position 3520: 0.0006088797270091163
Position 5174: 0.0004064896896815261
Position 4866: 0.00034954541723359597
Position 13641: 0.0002829220769150976
Position 2875: 7.951014565919663e-05
Position 157: 2.4818510630344542e-05
Position 146: 9.046924908565893e-06
Position 445: 3.2548971185571815e-06
Position 230: 8.465383282279754e-07
Position 501: 6.182455552276247e-07
