Gene = Fxyd5
index = 418
Annotated 5SS: [ 392 1085 2299 3444 4661 6046 7096 7273]
Annotated 3SS: [1023 2223 3386 4552 5964 7065 7197 9462]
SMsplice 5SS: [ 392 2299 3444 4661 7096]
SMsplice 3SS: [2223 3386 4516 7065 7197]
top_k =  100
Partition function (log Z): 1.3751633606682758

Sorted 5' Splice Sites (High to Low Probability):
Position 2299: 0.9904208438548402
Position 3444: 0.9752340501753887
Position 4661: 0.9649914196662731
Position 392: 0.9302855107975274
Position 7096: 0.8445939957421036
Position 1085: 0.47335795130462555
Position 7273: 0.38876335453495436
Position 3770: 0.3095343957495147
Position 6046: 0.0954364309912838
Position 5965: 0.06873016323012836
Position 1530: 0.05695863184580804
Position 5450: 0.05200346983636049
Position 3245: 0.03435679206230776
Position 435: 0.031406696005099634
Position 1720: 0.029043834140683646
Position 9509: 0.02661043144584862
Position 1209: 0.016092946469863683
Position 7333: 0.015499667641053174
Position 3117: 0.012284799536805911
Position 8280: 0.011967297972480145
Position 2063: 0.011237931348432666
Position 353: 0.009553330755380415
Position 7239: 0.008151011052072712
Position 979: 0.007815304117424164
Position 3170: 0.007240749409269431
Position 5454: 0.006418554278357083
Position 2053: 0.006191430059114668
Position 2874: 0.003389747720948444
Position 649: 0.0002889741601745685
Position 6104: 0.00025310841779283564
Position 553: 9.575748708037799e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3386: 0.9348388753263641
Position 7197: 0.9000485046315678
Position 7065: 0.8583216954440243
Position 2223: 0.8032251000935949
Position 9462: 0.4265019805867352
Position 4516: 0.34587384183193287
Position 4549: 0.32757380386499513
Position 4552: 0.2875960362160144
Position 1023: 0.22016470277221695
Position 3657: 0.16179154098472193
Position 1011: 0.11768314035122969
Position 5865: 0.10408614254897902
Position 2208: 0.10180297598685673
Position 3634: 0.0879747618878957
Position 1404: 0.06972236010623581
Position 859: 0.0684737631515914
Position 2259: 0.06004116398739783
Position 5964: 0.059506656073484286
Position 9508: 0.0536544232428717
Position 5225: 0.05045680240320154
Position 914: 0.0432824428064132
Position 2923: 0.034045426269541
Position 9600: 0.02661043144584862
Position 3330: 0.025308623491081796
Position 1933: 0.021196081666188905
Position 3116: 0.020378140308164424
Position 3518: 0.01883294207689844
Position 8129: 0.015983729776610823
Position 2228: 0.015129401748364704
Position 3593: 0.014981057044754796
Position 3576: 0.014647920811801624
Position 1346: 0.009790712138502938
Position 3392: 0.009761667265410261
Position 3598: 0.0095153202424029
Position 7406: 0.009322370828539768
Position 1082: 0.008116289095876122
Position 5276: 0.006440380580249198
Position 3278: 0.006401989880591235
Position 2143: 0.005910915215910446
Position 806: 0.00463674857308589
Position 7465: 0.004106026109646496
Position 1122: 0.0037079568756800295
Position 4561: 0.0035745297425342883
Position 918: 0.0031256471109253263
Position 2750: 0.002320423784918942
Position 744: 0.0022776030045458277
Position 5976: 0.0018635003394100018
Position 5249: 0.0015248411312668293
Position 1037: 0.0014184983469522575
Position 1079: 0.001121921515221997
Position 2769: 0.0010693239360295018
Position 957: 0.0009498528967269217
Position 1919: 0.0005445665640743051
Position 4351: 0.00021736450172458736
Position 815: 0.0001890569618133304
Position 3438: 0.00017232382005732017
Position 1343: 0.00011294558701422554
Position 4444: 8.619739265476375e-05
Position 4421: 6.964611641724087e-05
Position 1084: 3.911405126299983e-05
Position 3739: 1.9752360134287817e-07
