Gene = Khdc4
index = 605
Annotated 5SS: [   85   764  3501  3901  7326  7782 10974 13107 14206 14712 23139 24140
 25050]
Annotated 3SS: [  540  3371  3820  7272  7617 10761 13045 14147 14457 22976 24026 24957
 25826]
SMsplice 5SS: [   85   764  3501  3960 10974 13107 14258 14712 23139 24140 25050]
SMsplice 3SS: [  540  3371  3820 10761 13045 14147 14457 23042 24026 24957 25826]
top_k =  100
Partition function (log Z): 0.18229682509378375

Sorted 5' Splice Sites (High to Low Probability):
Position 10974: 0.9999585336445107
Position 14712: 0.9993927927830011
Position 764: 0.9977288244783612
Position 3501: 0.9798217916257862
Position 3960: 0.9559990642144046
Position 14258: 0.8226557778140026
Position 85: 0.7595335661639048
Position 13107: 0.6600418024717126
Position 383: 0.1758253455932081
Position 7782: 0.1608710101729622
Position 2226: 0.12828524072593284
Position 7326: 0.09818031341875354
Position 3668: 0.08328580813942814
Position 18378: 0.07399884068348318
Position 2666: 0.07292166291730479
Position 14206: 0.0662985061366205
Position 260: 0.04631583943530518
Position 2939: 0.039241642922377806
Position 3291: 0.03175231036539024
Position 25920: 0.022845785652054633
Position 3901: 0.017889408876860333
Position 3905: 0.017058995863670316
Position 361: 0.016629669730052442
Position 2782: 0.015140535017653526
Position 606: 0.010454289993699968
Position 866: 0.008911177365607736
Position 3683: 0.00735391099136196
Position 3983: 0.006819321539905608
Position 1432: 0.005272900477821007
Position 3701: 0.004564228617362799
Position 378: 0.0044490927113986665
Position 3530: 0.0033939577755397908
Position 2210: 0.0033821688482910455
Position 347: 0.0032979786248634327
Position 3541: 0.0024140809620707146
Position 9: 0.0015384332365832787
Position 475: 0.0011112266995454987
Position 177: 0.0008955497053484086
Position 220: 0.00032805530067235496
Position 186: 0.00022382865939286044
Position 206: 0.0001243856973827818
Position 156: 0.00011197826000690429
Position 13: 4.855996536259216e-05
Position 330: 2.6096536897243703e-05
Position 406: 2.656919488233375e-07
Position 6: 2.274412025169544e-07
Position 49: 2.011815918072615e-07
Position 24: 2.4447498345838926e-09
Position 27: 7.95519561552384e-10
Position 154: 4.293669033809744e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10761: 0.9999636733060979
Position 25826: 0.9892802189156501
Position 3371: 0.9827828021417155
Position 14147: 0.8889542839506231
Position 3820: 0.8731476107485936
Position 540: 0.7851771940052743
Position 14457: 0.6785139354825986
Position 13045: 0.6600418024717126
Position 14558: 0.30503817408303713
Position 668: 0.1782570005327747
Position 7617: 0.16090028285581237
Position 3800: 0.12462096088259479
Position 2134: 0.09048327185874505
Position 3566: 0.08393967419609771
Position 18321: 0.07530420283778988
Position 7224: 0.054356445403462336
Position 7272: 0.04382386801529124
Position 605: 0.042159651566079474
Position 2494: 0.03910221219384964
Position 2026: 0.03408113780380202
Position 3053: 0.03175231036539024
Position 2490: 0.03131865916610117
Position 2860: 0.024012699858463563
Position 27080: 0.022845785652054633
Position 14383: 0.016341843870480002
Position 2729: 0.01629754792451092
Position 830: 0.008897101936757362
Position 3597: 0.0071122565560127575
Position 2068: 0.005410247208009069
Position 2881: 0.005265981736250833
Position 3377: 0.005179521904666324
Position 14878: 0.00482432074910466
Position 2525: 0.004682434364718391
Position 2590: 0.00451391426827277
Position 296: 0.0034374189368971755
Position 299: 0.0033791601162554744
Position 180: 0.002885178212569923
Position 2617: 0.0021103913451688346
Position 457: 0.0017632898761655732
Position 3466: 0.0017052405766931884
Position 1984: 0.00169274840005904
Position 1371: 0.0014921056689912156
Position 1187: 0.001444655163019837
Position 959: 0.0013666138247060739
Position 17376: 0.001219527901163588
Position 1102: 0.0009695258211038787
Position 16316: 0.0008702784557432585
Position 247: 0.0006308608943396165
Position 14914: 0.00040093524819319803
Position 15532: 0.0003981185876402618
Position 17920: 0.0003862056562144232
Position 17356: 0.0003034452481638368
Position 249: 0.0002896418034778918
Position 316: 0.00026634345330032706
Position 15475: 0.0001856710619122334
Position 16497: 0.00017650005236579853
Position 199: 0.00014409643890478244
Position 3661: 0.00011428273636470836
Position 16040: 0.00010678896093894824
Position 177: 9.77073788431536e-05
Position 273: 6.301095778323854e-05
Position 326: 1.633301888277429e-05
Position 342: 1.571897447907515e-05
Position 277: 1.486490028544903e-05
Position 225: 1.1245058136503136e-05
Position 268: 1.0548049584237152e-05
Position 549: 6.848741481384729e-06
Position 310: 6.84639476348568e-06
Position 671: 6.7688310333581955e-06
Position 266: 5.618110633289902e-06
Position 305: 5.4979389045879976e-06
Position 4105: 4.69127317567398e-06
Position 703: 2.2479523708576286e-06
Position 728: 1.8297984190431046e-06
Position 614: 1.2262109930660548e-06
Position 611: 9.458963868952611e-07
Position 5548: 5.776064646203427e-07
Position 517: 3.9976976658020914e-07
Position 3825: 3.995063193699596e-09
Position 1784: 3.012119826011517e-09
Position 1817: 1.2914888838515025e-09
