Gene = Bag2
index = 167
Annotated 5SS: [ 217 9579]
Annotated 3SS: [ 9468 10778]
SMsplice 5SS: [ 217 1837 9579]
SMsplice 3SS: [ 1748  9468 10778]
top_k =  100
Partition function (log Z): -8.521314702296062

Sorted 5' Splice Sites (High to Low Probability):
Position 217: 0.9791211990072337
Position 1837: 0.9575062732962393
Position 3464: 0.4964369512124044
Position 1224: 0.2642388790122893
Position 391: 0.19315477293998415
Position 1102: 0.11083699878107682
Position 3778: 0.07902486110474487
Position 427: 0.022395836572120714
Position 1976: 0.01493633923181689
Position 1875: 0.012673561444970964
Position 936: 0.011518774820070611
Position 550: 0.010378191459750505
Position 800: 0.008221579050992269
Position 195: 1.4927327861164178e-05
Position 7: 4.902665321130069e-06
Position 344: 3.1115171726677853e-06
Position 157: 2.333661361621868e-06
Position 54: 1.7923690822336463e-06
Position 269: 1.044529522959273e-06
Position 43: 5.969083766653781e-07
Position 309: 3.831336059139858e-07
Position 16: 9.482127324318682e-08
Position 27: 8.956036159089586e-08
Position 21: 3.757573801739193e-08
Position 40: 1.603488490314876e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1748: 0.9692681041582726
Position 10778: 0.574873157693349
Position 3378: 0.35556815688514243
Position 3851: 0.26969083990000625
Position 1084: 0.21474423426061234
Position 296: 0.18902938889850782
Position 3301: 0.13785631091339842
Position 3631: 0.07838008040924872
Position 918: 0.0715765235689551
Position 993: 0.041030224205999326
Position 2272: 0.0408791561230419
Position 1913: 0.023556567132907342
Position 6802: 0.02253989082613027
Position 3611: 0.018411834740600874
Position 866: 0.01589514982381383
Position 5270: 0.015528491189461202
Position 841: 0.014912541161771512
Position 4499: 0.013612961075580434
Position 2616: 0.01274103194007526
Position 376: 0.01122661819129038
Position 1131: 0.010204719951429554
Position 2716: 0.009658975838934665
Position 1757: 0.008063308048194549
Position 943: 0.007446626038857991
Position 634: 0.005629344928986617
Position 445: 0.004692708641671608
Position 1006: 0.004213967244925315
Position 3678: 0.004201540237403934
Position 1024: 0.003612584640970779
Position 890: 0.003314971086586516
Position 3144: 0.0033054173526786187
Position 608: 0.0024693446393612424
Position 3164: 0.0014650372667785044
Position 321: 0.0005725727829087401
Position 1836: 0.00014708073205967854
Position 637: 5.0778668404074806e-05
Position 658: 3.576560342386686e-05
Position 710: 2.3657787814049146e-05
Position 804: 1.928872347231269e-05
Position 457: 1.4919661192165032e-05
Position 670: 6.561550863520211e-06
Position 330: 1.8693330216011502e-06
Position 489: 1.2441801494419902e-06
