Gene = Prr27
index = 862
Annotated 5SS: [  207 10048 15596 17874]
Annotated 3SS: [ 9985 15571 16943 20611]
SMsplice 5SS: [  207 10096]
SMsplice 3SS: [ 9985 14786]
top_k =  100
Partition function (log Z): -16.34410488940411

Sorted 5' Splice Sites (High to Low Probability):
Position 207: 0.9686198468150621
Position 2949: 0.35806041599108784
Position 150: 0.03137231115022806
Position 1171: 0.0018747302147157153
Position 879: 0.0005912029716012588
Position 1204: 0.0004380325984837326
Position 1200: 0.0003500858870451389
Position 2016: 0.0002804942657030724
Position 233: 5.631579201227719e-06
Position 199: 1.5095180673104836e-06
Position 274: 4.795138453873781e-07
Position 400: 8.438620983692701e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14786: 0.66203143829683
Position 2813: 0.348205782961881
Position 12079: 0.1507211947741991
Position 7922: 0.030042406117107453
Position 6735: 0.024007179146083052
Position 6005: 0.022100087246620433
Position 9507: 0.019068371174491477
Position 1578: 0.017929640477687622
Position 1479: 0.016435928020660493
Position 2858: 0.015556984374939952
Position 4938: 0.009690448065401066
Position 8354: 0.00685877788862661
Position 5584: 0.004769343679774294
Position 920: 0.0040137300120746625
Position 7134: 0.004009082051852326
Position 6823: 0.0030496428625455822
Position 588: 0.002072830181537729
Position 3119: 0.0018486980031894769
Position 757: 0.0016835788985481801
Position 1744: 0.001596973240372278
Position 2550: 0.0013177569545238853
Position 1778: 0.0013123616876083662
Position 5294: 0.0012896875359358169
Position 1032: 0.0011971614714512563
Position 1581: 0.0010594167027120447
Position 1831: 0.0009323430176404764
Position 616: 0.0009258948682804208
Position 4317: 0.0007586261351174767
Position 2441: 0.0007472542352638393
Position 2287: 0.0007315136986493124
Position 3887: 0.0007269949351571962
Position 1980: 0.00046240868126971976
Position 302: 0.0004514536434844764
Position 3299: 0.00042058859639599304
Position 1804: 0.00039396681473975574
Position 489: 0.00037128484522685454
Position 1962: 0.0003304775498078835
Position 420: 0.0003029502013179344
Position 1082: 0.0002823282241310973
Position 1712: 0.000266408076214687
Position 1482: 0.0002524977559043638
Position 1548: 0.00023907687303853698
Position 685: 0.00022656265879850834
Position 2015: 0.0002207651546579449
Position 536: 0.0001716830224326002
Position 1584: 0.00014412557283295186
Position 1324: 0.00013729087073872552
Position 888: 0.0001280588928480364
Position 266: 6.745569859276844e-05
Position 952: 1.818271282775663e-05
Position 1058: 1.6130329224768686e-05
