Gene = 4933424G06Rik
index = 69
Annotated 5SS: [  160  4347  8914 10761 19412 27839 30124 32034]
Annotated 3SS: [ 4283  8826 10676 19309 27739 29972 31823 43251]
SMsplice 5SS: [  160  1178  4347 10761 19412 27839 30124 30323 32034]
SMsplice 3SS: [ 1069  4283 10676 19309 27739 29972 30231 31823 43251]
top_k =  100
Partition function (log Z): -27.774115878260794

Sorted 5' Splice Sites (High to Low Probability):
Position 4347: 0.8171423320634672
Position 10761: 0.7793722533323284
Position 160: 0.7208810448234204
Position 1178: 0.573192137234731
Position 8958: 0.4552476296443781
Position 1279: 0.17319929675445395
Position 4411: 0.15413234820976365
Position 262: 0.14262600224544683
Position 4973: 0.10564930405356412
Position 1363: 0.09746470891690405
Position 234: 0.06549832609840775
Position 772: 0.04235743612801907
Position 2389: 0.03457727908495139
Position 2803: 0.026605159252511563
Position 2734: 0.021665467807890037
Position 559: 0.007238196593453844
Position 940: 0.00413364215218234
Position 539: 0.0034847391270862605
Position 913: 0.002978675251667495
Position 2695: 0.0020933208855921197
Position 588: 0.00204723487929365
Position 172: 0.0020285102773174176
Position 150: 0.0019490942186530167
Position 1001: 0.0016725723239842999
Position 989: 0.001195280894535416
Position 993: 0.0011524132376255463
Position 63: 0.001125375944386847
Position 4522: 0.0008478712456890232
Position 884: 0.000501164101608729
Position 499: 0.00032405095459155016
Position 597: 0.00031300105088359273
Position 277: 0.0003057422000958445
Position 1129: 0.0002891345329757776
Position 406: 0.0002747002893276117
Position 545: 1.162188993890346e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4283: 0.9721612307733072
Position 1069: 0.8068701319477211
Position 10676: 0.802490427057283
Position 8826: 0.5331282897933797
Position 13165: 0.4803654838587542
Position 11957: 0.29900676947357374
Position 4889: 0.08274513749654348
Position 4827: 0.07953487883084445
Position 2606: 0.05384966425552683
Position 2296: 0.035751626207535595
Position 5350: 0.028917585207845962
Position 1175: 0.020106635058651505
Position 5927: 0.016806553449390808
Position 1100: 0.013394799330696788
Position 1213: 0.00576312596251996
Position 6252: 0.004719752348102359
Position 4116: 0.003941003468737733
Position 5775: 0.0017575631018842892
Position 796: 0.0006221301952819457
Position 895: 0.00042040290474176643
Position 659: 0.00032575027362513744
Position 799: 0.000292080313609676
Position 767: 0.0002494343298904643
Position 4864: 0.00016036346074688415
Position 730: 0.00013392766858838116
Position 357: 1.7005727449942302e-05
Position 524: 1.341491958264269e-05
Position 330: 1.0544743157327078e-05
Position 480: 9.84987111067942e-06
