Gene = Preb
index = 851
Annotated 5SS: [ 391 1139 1646 1891 2129 2474 4100 4432]
Annotated 3SS: [ 948 1424 1809 2003 2299 4026 4271 4623]
SMsplice 5SS: [ 391 1139 1646 1891 2129 4432]
SMsplice 3SS: [ 948 1424 1809 2003 4271 4623]
top_k =  100
Partition function (log Z): -1.6777880236816243

Sorted 5' Splice Sites (High to Low Probability):
Position 1891: 0.9881315901821771
Position 2129: 0.8369947199916694
Position 1139: 0.7192345777141148
Position 1646: 0.6155259988906271
Position 2474: 0.5784522996635665
Position 466: 0.4283124129266952
Position 391: 0.4260115919470355
Position 4100: 0.28629325774926684
Position 1674: 0.2568626047507843
Position 4432: 0.25445049686341503
Position 2451: 0.19937229918731594
Position 4231: 0.1501016020493167
Position 4815: 0.09851634045027322
Position 418: 0.0977562222514367
Position 2231: 0.057065863432445074
Position 1196: 0.054190475894581626
Position 1631: 0.037011704340236845
Position 1520: 0.0366205009148401
Position 858: 0.03200720429339416
Position 1670: 0.025038704886728946
Position 1049: 0.01778571325224345
Position 1102: 0.016773689361167583
Position 239: 0.016382016037690305
Position 2137: 0.01603551521857511
Position 245: 0.009667310177186186
Position 1626: 0.008547283183291024
Position 218: 0.008202931086428304
Position 1574: 0.007085301367207349
Position 1899: 0.0067473516095635615
Position 592: 0.00524058967219519
Position 776: 0.004786986979383998
Position 2221: 0.004136667988281445
Position 115: 0.004074040034087122
Position 151: 0.0036452146835164578
Position 1094: 0.003463556895179491
Position 1121: 0.0030014589302775757
Position 232: 0.0028820954607208693
Position 118: 0.0023471365991742646
Position 55: 0.0013927873268879821
Position 1680: 0.00116490904237464
Position 1134: 0.0008869481573842399
Position 215: 0.000623875508209661
Position 134: 0.0004765820420336022
Position 1918: 0.00037229855805803735
Position 222: 0.00035430254795968606
Position 303: 0.0003160089597465032
Position 260: 0.00017643229697419027
Position 272: 0.00013274127147098607
Position 183: 0.00011976157396130294
Position 124: 9.64309906472986e-05
Position 82: 4.244341858077869e-05
Position 282: 4.1956136167722256e-05
Position 139: 2.9510164023789373e-05
Position 127: 3.2634115325091086e-06
Position 426: 2.9403470237732467e-06
Position 158: 2.2148791434941726e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1809: 0.9943837742946218
Position 1424: 0.9891141467317208
Position 2003: 0.7725368861707859
Position 2299: 0.7023501532161242
Position 4623: 0.5953023180385406
Position 948: 0.4670493193237631
Position 4026: 0.3143375944415996
Position 4271: 0.27295938636682143
Position 4996: 0.16525782163675182
Position 1071: 0.15338752049749385
Position 4099: 0.14517941696422265
Position 2346: 0.1052696030485023
Position 960: 0.09771475635582279
Position 2013: 0.08705129260389462
Position 1101: 0.08454274842868807
Position 3510: 0.04945905900178122
Position 2045: 0.04614568387160782
Position 3926: 0.034695424421036174
Position 3052: 0.029517950305795834
Position 319: 0.029447875507408225
Position 2724: 0.026618837519079577
Position 3230: 0.02007255306408494
Position 3382: 0.015293175441201555
Position 4954: 0.013800794894924171
Position 3000: 0.012416653805026894
Position 2920: 0.011570278782844156
Position 2896: 0.008063041685297666
Position 964: 0.00794695556330469
Position 504: 0.00760886286046494
Position 2617: 0.006785061571799847
Position 3902: 0.005762502495943919
Position 3654: 0.005028235576293302
Position 3178: 0.00493107569095485
Position 3254: 0.003968760139857162
Position 2746: 0.003948179121499254
Position 2048: 0.003807942195121975
Position 2816: 0.0037477088755047765
Position 2672: 0.0037041441430486184
Position 551: 0.003633149871637165
Position 2030: 0.0033368258102432426
Position 361: 0.0033035057780963785
Position 663: 0.003113003983000264
Position 2351: 0.002874573270034157
Position 1954: 0.0018624998746804484
Position 2128: 0.0018288293104288629
Position 695: 0.0015175088967224804
Position 2397: 0.00043513015416438535
Position 2120: 0.00041876168505285675
Position 692: 0.0004072810540571934
Position 2309: 0.0003672072290381423
Position 767: 0.00029931090843984527
Position 2066: 0.0002814812005174421
Position 327: 0.0001685210928207228
Position 735: 0.00014422561161928896
Position 355: 0.00012071484551783567
Position 2434: 4.254566956316509e-05
Position 358: 3.0213143702813995e-05
Position 487: 2.7949505697968384e-05
