Gene = Denr
index = 331
Annotated 5SS: [  192  1040  8036 10110 15089 17673 19963]
Annotated 3SS: [  924  8015 10024 15004 17555 19822 20074]
SMsplice 5SS: [  192  1040  1368 10110 15089 16334 17673 19963]
SMsplice 3SS: [  924  1208 10024 15004 16188 17555 19882 20074]
top_k =  100
Partition function (log Z): -2.588942461909823

Sorted 5' Splice Sites (High to Low Probability):
Position 1040: 0.9990298750010134
Position 10110: 0.9906773231682615
Position 1368: 0.8299068973995902
Position 16334: 0.6929386163446255
Position 192: 0.6556659349593179
Position 15089: 0.6497237813996717
Position 17673: 0.37459140295948234
Position 727: 0.2546077564153375
Position 20298: 0.13036532396728598
Position 528: 0.11463105131638045
Position 20294: 0.11010476726335064
Position 1307: 0.09610609440225615
Position 13910: 0.08652731677136842
Position 12524: 0.07939347781315871
Position 12606: 0.07269291101952707
Position 3562: 0.04945122551016149
Position 17840: 0.03258647722243162
Position 20307: 0.02593863420089879
Position 299: 0.022661669575126043
Position 16411: 0.01988052099472965
Position 10106: 0.009174675265937108
Position 4350: 0.00875838134715264
Position 2952: 0.007982871177509569
Position 74: 0.007574267460234046
Position 6731: 0.00732320668633143
Position 178: 0.006285815493576848
Position 503: 0.005763230394930617
Position 4974: 0.003485059864190351
Position 3452: 0.0034513265626044862
Position 132: 0.001923433368926691
Position 139: 0.0018428911440868745
Position 13905: 0.0015448033606915977
Position 335: 0.0013731912833649658
Position 753: 0.0013251391966128234
Position 141: 0.00131407915551807
Position 709: 0.0007658694837077021
Position 742: 0.0006518557754846673
Position 999: 0.0005910490321057589
Position 772: 0.0005386155739179632
Position 517: 0.000535827382036337
Position 116: 0.00045267032009738416
Position 15: 0.00035205589830684616
Position 472: 0.0003452581124338122
Position 346: 0.00031271991389209133
Position 451: 0.0002930139050174519
Position 1024: 8.741058210449246e-05
Position 1128: 3.7711250609452636e-05
Position 1067: 3.749730036208292e-05
Position 925: 2.975500576821846e-05
Position 330: 2.6946742076541853e-05
Position 1044: 2.3241492101497423e-05
Position 1106: 2.3017030525055753e-05
Position 20: 6.269823275529235e-06
Position 1046: 1.9572371800764564e-06
Position 511: 1.206484901515923e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10024: 0.9999961445506549
Position 924: 0.9628414550313951
Position 20074: 0.9440369687734786
Position 1208: 0.9213498483178033
Position 15004: 0.6497237813996717
Position 16188: 0.6228818632832204
Position 17555: 0.37459140295948234
Position 20457: 0.29492776158418205
Position 13760: 0.08917727439578517
Position 16238: 0.08264641727030642
Position 12450: 0.08060282266031767
Position 12413: 0.07153468503154717
Position 3422: 0.04623340521462499
Position 418: 0.03603035161092561
Position 959: 0.03401192822989985
Position 393: 0.028546194984092207
Position 17762: 0.020995693054980703
Position 20031: 0.01939427341977997
Position 17707: 0.013748715113828188
Position 16333: 0.010812149080587044
Position 6465: 0.00732320668633143
Position 4186: 0.006558792126852857
Position 676: 0.004708789949470811
Position 1239: 0.004571898092822676
Position 600: 0.004471735301369358
Position 3215: 0.0036985076037790877
Position 4807: 0.003485059864190351
Position 3323: 0.0029706392543619006
Position 551: 0.002827736018090342
Position 789: 0.0027456389802450556
Position 2820: 0.002626072434303044
Position 2864: 0.002395177948580107
Position 4162: 0.002200379658822793
Position 2714: 0.001813289565040524
Position 569: 0.0016247797180651941
Position 2834: 0.0011486183365329683
Position 16410: 0.0009681046217651619
Position 527: 0.0007382959141964535
Position 356: 0.0002769228326470694
Position 578: 0.00014528501805415582
Position 854: 0.00010434459796296971
Position 1311: 9.290224401613477e-05
Position 11136: 7.280300896009188e-05
Position 726: 3.773908750311427e-05
Position 10916: 2.5316093527812336e-05
Position 4329: 8.54926291675106e-07
Position 2013: 1.4556130135109446e-07
Position 1702: 1.2028329685692172e-07
Position 1189: 1.0125067470276187e-10
Position 1242: 9.35153138928127e-11
Position 1147: 2.778612007017373e-11
Position 1316: 2.2582258630731078e-11
Position 1260: 2.1189813923065533e-11
Position 1263: 1.3865260152157061e-11
