Gene = Rpl37a
index = 923
Annotated 5SS: [ 34 511 935]
Annotated 3SS: [ 381  851 2211]
SMsplice 5SS: [  34  511  935 2050]
SMsplice 3SS: [ 381  851 1891 2211]
top_k =  100
Partition function (log Z): -3.487720251887467

Sorted 5' Splice Sites (High to Low Probability):
Position 935: 0.9714249433381723
Position 34: 0.7903138115914283
Position 2050: 0.35914771414306623
Position 526: 0.2752337835769594
Position 704: 0.22351341957015697
Position 417: 0.2103329156853188
Position 454: 0.18278868220453828
Position 486: 0.15682499217452692
Position 220: 0.11401990554268071
Position 1679: 0.035640324503052496
Position 178: 0.02967388379131686
Position 119: 0.024847248054282782
Position 400: 0.017860210777806355
Position 2070: 0.017112837851885433
Position 87: 0.010431580568055973
Position 515: 0.010039817250712516
Position 993: 0.006132352995787516
Position 434: 0.005150777519662752
Position 1797: 0.004000765523802177
Position 1687: 0.003935826532212281
Position 46: 0.0035902494335437614
Position 1977: 0.0034872666290335945
Position 625: 0.003386816859360311
Position 223: 0.0025155404956108906
Position 717: 0.002134876056029148
Position 916: 0.0020107715074344553
Position 96: 0.0018596907774500457
Position 2317: 0.0011202411073070577
Position 275: 0.0009698497105593251
Position 61: 0.0007433007497203419
Position 307: 0.000684591633427732
Position 1611: 0.0006445099450862492
Position 74: 0.0003745641941987325
Position 256: 0.00026179593543834055
Position 122: 0.00024394514344064683
Position 126: 0.00016255618249855184
Position 137: 7.21589001045243e-05
Position 131: 2.5594998008689825e-05
Position 20: 2.5134822016271027e-05
Position 38: 2.4073910294765667e-05
Position 40: 2.3168847821144706e-05
Position 311: 9.64101961225815e-06
Position 149: 9.183363928944922e-06
Position 142: 5.862194896818233e-06
Position 2055: 4.993118547132996e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 381: 0.9559493163695248
Position 851: 0.8489632970221088
Position 1891: 0.6142788486258896
Position 2211: 0.5353362266752073
Position 610: 0.113591596693816
Position 2183: 0.09408370894235041
Position 834: 0.08240817912009764
Position 1548: 0.064668480979048
Position 802: 0.02896903460243766
Position 2225: 0.022931123189024936
Position 781: 0.012154627137088807
Position 1572: 0.012122628972316998
Position 2400: 0.009979767484442277
Position 1644: 0.009601521412234642
Position 1948: 0.008607709382630762
Position 2007: 0.007782435687830627
Position 1869: 0.006576946485428972
Position 796: 0.006189647561159049
Position 2049: 0.00556841203819423
Position 1449: 0.004803663870894856
Position 1851: 0.004719137353263361
Position 1796: 0.004264099554843701
Position 1478: 0.002991568426245316
Position 1352: 0.002768097894087933
Position 560: 0.0023755994024532855
Position 1495: 0.0022864299834575944
Position 623: 0.0019055995991028758
Position 1326: 0.001499379435094909
Position 1161: 0.0011945701664592965
Position 318: 0.001071921283162006
Position 1893: 0.0008585117196918911
Position 510: 0.0008002200761091057
Position 1550: 0.000680112923982079
Position 108: 0.00048758528647216014
Position 295: 0.00024375552865562905
Position 122: 3.493498541628962e-05
Position 191: 2.415711725059742e-05
Position 399: 1.1669717536243195e-05
Position 286: 1.1316707664909822e-05
Position 280: 1.1291390036686357e-05
Position 173: 8.140116035244323e-06
Position 215: 8.468374874494065e-07
Position 302: 5.2974558167933104e-08
