Gene = Zw10
index = 1209
Annotated 5SS: [  175  2165  5059  5333  5602  6733  8589 11230 13230 14200 16041 17760
 18537 19424 22042]
Annotated 3SS: [ 2029  4956  5254  5441  6579  8396 11065 13046 13960 15968 17589 18405
 19291 21838 22585]
SMsplice 5SS: [  175  2165  5379  6733 11230 13230 14370 16041 18537 19424]
SMsplice 3SS: [ 2029  5254  6579 11065 13046 14237 15968 18405 19291 22585]
top_k =  100
Partition function (log Z): 16.653105428550752

Sorted 5' Splice Sites (High to Low Probability):
Position 19424: 0.9999730659403899
Position 18537: 0.9903974685778475
Position 2165: 0.9855482920786238
Position 175: 0.9773927147498129
Position 6733: 0.9728144088124789
Position 16041: 0.930812766115172
Position 13230: 0.7712101500926859
Position 5379: 0.7471151747782963
Position 11230: 0.6588847958495885
Position 14200: 0.5578691200118043
Position 5059: 0.4776010044587532
Position 8589: 0.45481274125679017
Position 22042: 0.4264578787671562
Position 3443: 0.327731854942388
Position 5602: 0.3270951541628164
Position 5333: 0.2513325151364745
Position 14370: 0.21754207908400688
Position 20114: 0.2113397112226735
Position 3598: 0.20640880739713605
Position 17760: 0.18948271055896643
Position 5095: 0.13022124732579787
Position 3243: 0.08180350805393007
Position 4771: 0.07468058941309476
Position 923: 0.07353114775628884
Position 3456: 0.06385989133485784
Position 8003: 0.04437557832622975
Position 5618: 0.04093778069242322
Position 1934: 0.0372321908130074
Position 9161: 0.03432068681277542
Position 5092: 0.02687161947571841
Position 18739: 0.022456273029756946
Position 18710: 0.022448091375903055
Position 22046: 0.02221114632927497
Position 2188: 0.014185779454248268
Position 216: 0.01194442464353585
Position 19960: 0.010982388118749515
Position 22904: 0.009163655109905591
Position 18528: 0.008306998280919074
Position 21245: 0.007400994606150083
Position 409: 0.0063930621071312576
Position 960: 0.005421821388963063
Position 22799: 0.005371743409439612
Position 55: 0.0052692063485140685
Position 21241: 0.003181426701527102
Position 19812: 0.003072304319026708
Position 20202: 0.002675125385538327
Position 734: 0.0026581833700723752
Position 1689: 0.002417319485222468
Position 1711: 0.0021854067319691047
Position 20056: 0.0021778592837088445
Position 20315: 0.0021417110013389434
Position 19863: 0.0019182318134045072
Position 22940: 0.0018255109655358477
Position 7019: 0.0017017107775991283
Position 1754: 0.0012823817363537835
Position 160: 0.0007195404718979951
Position 614: 0.0006306735437315951
Position 908: 0.0005522409498043532
Position 1165: 0.0005379011049467436
Position 980: 0.000485873994259447
Position 364: 0.00047486717114704274
Position 306: 0.00041165357526854065
Position 2064: 0.00022655083288650857
Position 2111: 3.937763424398257e-05
Position 283: 2.3926589982099695e-05
Position 495: 1.6446044890100495e-05
Position 681: 1.6106261616395713e-05
Position 7282: 3.613118072120701e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2029: 0.9976226643324632
Position 19291: 0.9956538100624982
Position 6579: 0.9728144088124793
Position 22585: 0.9677820519708797
Position 18405: 0.9430430997908428
Position 15968: 0.9308127661151726
Position 5254: 0.9302696943201453
Position 13046: 0.771210150092686
Position 11065: 0.6588847958495885
Position 4956: 0.6375360407270084
Position 13960: 0.5972929919801268
Position 8396: 0.4548127412567901
Position 21838: 0.3656286789238762
Position 3327: 0.3445716273550989
Position 5441: 0.2419947007360397
Position 20055: 0.21213459481619804
Position 14237: 0.1781182071156842
Position 17589: 0.14395015928738744
Position 3386: 0.14235431712399854
Position 5501: 0.08625399538088187
Position 21887: 0.08008963729187196
Position 4657: 0.07468058941309487
Position 5273: 0.06533582612788616
Position 3356: 0.062490026077434674
Position 806: 0.05917807629024934
Position 18434: 0.055661367067922955
Position 3159: 0.049326575464616426
Position 17680: 0.04553255127157901
Position 7897: 0.036461309261651705
Position 9027: 0.03432068681277545
Position 19811: 0.029194907251394803
Position 2895: 0.027108923064007695
Position 18650: 0.025717814364049903
Position 5528: 0.02551094229999759
Position 3214: 0.0248808066141416
Position 1753: 0.022375692933836046
Position 810: 0.019039787887232255
Position 23140: 0.01696064734681055
Position 3047: 0.01642226170561726
Position 5509: 0.014273296438320652
Position 21171: 0.013850771647682806
Position 18629: 0.011002701141919903
Position 3543: 0.010922309226476292
Position 1895: 0.009678361367809973
Position 1575: 0.009044795006752976
Position 21803: 0.008624356070136712
Position 19767: 0.006126452667734558
Position 18605: 0.005673527091561648
Position 7952: 0.005156811848106952
Position 19330: 0.003527405735812905
Position 1832: 0.002817770412465011
Position 20282: 0.0027752384579683882
Position 7489: 0.0027574572164710933
Position 18600: 0.0025103218081285674
Position 278: 0.0022777264146834884
Position 20314: 0.002181876051888392
Position 21075: 0.002130160237987753
Position 3253: 0.0017272150969204442
Position 2086: 0.0015780147132292142
Position 507: 0.0014038203591511368
Position 333: 0.0013240609310447816
Position 6962: 0.0011971491677838409
Position 850: 0.0011406501764334603
Position 19829: 0.0007917976390639863
Position 21307: 0.0006483475749143206
Position 828: 0.0006325697354005237
Position 19137: 0.000603907054137897
Position 1041: 0.000537901104946743
Position 19692: 0.0005345967947168055
Position 6934: 0.0005045616098152876
Position 640: 0.0004875219277063192
Position 662: 0.00045767524501332484
Position 19667: 0.00027759712747479193
Position 19860: 0.0001411681923696453
Position 19009: 9.282303487373202e-05
Position 19163: 9.084268371900232e-05
Position 19974: 4.6806970458995586e-05
Position 7162: 3.613118072120701e-06
Position 19022: 2.6008380841554905e-06
Position 19102: 1.6765312649814849e-06
