Gene = Rwdd3
index = 941
Annotated 5SS: [  104 12928 15295 15509]
Annotated 3SS: [12439 15178 15392 15637]
SMsplice 5SS: [  104   421   584  4148  4423 11926 15295]
SMsplice 3SS: [  275   512  4038  4292 11837 15178 15392]
top_k =  100
Partition function (log Z): -5.952614001503264

Sorted 5' Splice Sites (High to Low Probability):
Position 11926: 0.9869946730788967
Position 104: 0.896989969587435
Position 4148: 0.8570761121633568
Position 4423: 0.8186247620619361
Position 15295: 0.8091380688844322
Position 421: 0.6975763039137122
Position 15509: 0.40152228428529363
Position 617: 0.36248799440034396
Position 1852: 0.2485870266174237
Position 15529: 0.22113314882947857
Position 739: 0.2151154278709134
Position 613: 0.10069560313532176
Position 994: 0.08914213949746909
Position 606: 0.05017168962229342
Position 279: 0.03704473748983485
Position 31: 0.011323841071723243
Position 11949: 0.009616716143593313
Position 856: 0.008806630985439967
Position 178: 0.004928174325072932
Position 375: 0.003176979801015385
Position 743: 0.002456494974154104
Position 774: 0.0023495606682458034
Position 437: 0.0015592274862624616
Position 155: 0.0014332919946644664
Position 401: 0.0013978488544408865
Position 196: 0.0012684267425762607
Position 90: 0.00093397673262966
Position 345: 0.0008860187208879262
Position 415: 0.0007408188493453988
Position 81: 0.0005950729309667011
Position 379: 0.0005920859251401229
Position 98: 0.0003502242733486434
Position 201: 0.0002887294994405511
Position 143: 0.00015823840646650992
Position 372: 0.0001499546960118851
Position 162: 9.234540367222679e-05
Position 391: 7.224540859613308e-05
Position 157: 5.625740537558803e-05
Position 382: 3.338543315719637e-05
Position 352: 2.3537974308404547e-05
Position 286: 6.222957651237215e-06
Position 22: 1.1876803583962426e-07
Position 8: 2.1583603059153872e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11837: 0.9989149817850684
Position 15392: 0.9761933720271456
Position 4038: 0.8570761121633562
Position 512: 0.8313810967834978
Position 4292: 0.8187954336088056
Position 15178: 0.8091380688844322
Position 275: 0.5689910701757638
Position 15637: 0.5001756758066204
Position 1786: 0.23198523631245135
Position 15937: 0.10792438938092158
Position 218: 0.05296045936127599
Position 320: 0.022568323680253445
Position 1789: 0.01663442757471016
Position 15617: 0.014555367927229751
Position 13730: 0.011986149115992047
Position 307: 0.008313470220824282
Position 12439: 0.004935185567054003
Position 175: 0.004388441270614705
Position 12023: 0.003496682512297602
Position 365: 0.0025737576626327636
Position 286: 0.0012208023089424803
Position 337: 0.00028866942884141455
Position 232: 0.00027116483713875166
Position 694: 0.00023690808382627283
Position 5884: 0.0002018558642259642
Position 5282: 0.00019199798082559307
Position 769: 9.341045720072678e-05
Position 375: 5.435801281223719e-05
Position 386: 2.253142144409324e-05
Position 181: 1.4232334051893478e-05
Position 178: 1.27569037078108e-05
