Gene = Pold3
index = 829
Annotated 5SS: [  202  1892  9296 13054 15003 21146 22102 25193 28194 31914 33502]
Annotated 3SS: [ 1835  9192 13013 14869 20883 22028 25029 28083 31809 33422 37710]
SMsplice 5SS: [  202  2556  9296 13054 15003 21146 22148 25173 28194 31914 33502]
SMsplice 3SS: [ 2452  9192 12946 14869 20883 22028 25029 28083 31809 33380 38636]
top_k =  100
Partition function (log Z): -16.798837855011126

Sorted 5' Splice Sites (High to Low Probability):
Position 2556: 0.9999996141658256
Position 9296: 0.9999929710525414
Position 13054: 0.9269809390237078
Position 15003: 0.9242502620421104
Position 22148: 0.8951290037644895
Position 202: 0.6164496860213696
Position 21146: 0.5330065405656437
Position 16941: 0.4486366228307538
Position 25173: 0.25104307549024685
Position 20994: 0.2291485473986699
Position 252: 0.10090820264102456
Position 1892: 0.08064714679960432
Position 25193: 0.07870261635538062
Position 20979: 0.07694978204675561
Position 224: 0.0377889395381979
Position 358: 0.037147235837544056
Position 1669: 0.03149674631474668
Position 67: 0.028841320505596624
Position 16832: 0.028573240167861856
Position 177: 0.02718337231118286
Position 830: 0.0226180906613897
Position 156: 0.019862660667318364
Position 464: 0.018363798852385527
Position 431: 0.016831958618103722
Position 1836: 0.012850210032854992
Position 331: 0.012128092510838214
Position 672: 0.009142082320856889
Position 112: 0.0067638997165548
Position 426: 0.00552672767317336
Position 694: 0.004755446039331983
Position 277: 0.004628443070990875
Position 468: 0.0026048179146217023
Position 241: 0.0024932568913647625
Position 515: 0.001852750169158635
Position 2170: 0.0016830039914593332
Position 2097: 0.0009445565545647908

Sorted 3' Splice Sites (High to Low Probability):
Position 9192: 0.9999965950786475
Position 2452: 0.9952573891067287
Position 22028: 0.9665942806176684
Position 14869: 0.9243760243365063
Position 20883: 0.8689176648413183
Position 12946: 0.6827784904036571
Position 25029: 0.6179190771306706
Position 16700: 0.4780541462985794
Position 13013: 0.24423270583252543
Position 25276: 0.22524612610261663
Position 27271: 0.10449956574301106
Position 23573: 0.10349566928839064
Position 24833: 0.07684730672239445
Position 24914: 0.07057269284681174
Position 1835: 0.04829308659405095
Position 1725: 0.038874306260311194
Position 22484: 0.015973976329982934
Position 23177: 0.010320281446238748
Position 2391: 0.004742605223001317
Position 1622: 0.004606256390042812
Position 1558: 0.002862877755155746
Position 1965: 0.002627560546024129
Position 19810: 0.0014376533488899832
Position 725: 0.0013851940509797794
Position 1732: 0.0011559907655148182
Position 744: 0.0009827949136551096
Position 565: 0.0007537637546273392
Position 1527: 0.0007437907659055857
Position 1504: 0.0006364207786908944
Position 1465: 0.0005904030792819731
Position 15378: 0.000511236456184022
Position 15119: 0.0003625005786115481
Position 15746: 0.0001308372344037695
Position 13254: 7.110017442776542e-05
Position 13224: 3.8679540358223065e-05
Position 12143: 1.7691356404649622e-05
Position 10976: 1.0809552486656438e-05
Position 9993: 5.084556020739637e-06
Position 2937: 1.200382286557694e-06
Position 5877: 6.780176960389703e-07
Position 4775: 4.7639305203173536e-07
Position 2692: 4.266477935296977e-07
Position 3620: 2.3764635166197288e-07
Position 2455: 5.6702665979680576e-09
