Gene = Hps4
index = 545
Annotated 5SS: [   81  1966  3602  6346 20134 20580 21533 23889 25890 26469 27662 31930
 32379]
Annotated 3SS: [  960  3510  6201 20025 20462 21437 23815 25852 26371 26862 31796 32269
 34875]
SMsplice 5SS: [   81  3602  6346 12880 20134 20580 21533 26469 27662 31930 32379]
SMsplice 3SS: [ 3510  6201 12775 20025 20462 21437 26371 27588 31796 32298 34875]
top_k =  100
Partition function (log Z): 5.598113239768409

Sorted 5' Splice Sites (High to Low Probability):
Position 21533: 1.0
Position 26469: 1.0
Position 6346: 0.9999999999999998
Position 3602: 0.9998964051367489
Position 31930: 0.9980237455942442
Position 27662: 0.9951880492346455
Position 32379: 0.9764902922930605
Position 12880: 0.8625101590719665
Position 81: 0.7504953390457162
Position 23889: 0.21998182000106922
Position 30304: 0.17751980867797906
Position 40: 0.1330560286573006
Position 28290: 0.11567191760780224
Position 418: 0.08524377325869911
Position 1966: 0.07793271047972795
Position 5912: 0.07389150039603455
Position 35033: 0.06835765480304787
Position 30557: 0.040455594468194245
Position 33741: 0.036916394788400204
Position 433: 0.031129414204721095
Position 32072: 0.030622115206341942
Position 34588: 0.029100903779297742
Position 128: 0.025677918587670233
Position 32212: 0.023888752146242146
Position 32781: 0.021857193391471273
Position 3024: 0.016950210636225184
Position 35044: 0.013306188445841034
Position 32740: 0.012196778065713195
Position 2893: 0.010543463571053869
Position 461: 0.009371187497125144
Position 811: 0.00862186948017151
Position 34355: 0.007858368353963337
Position 4365: 0.006425636753394277
Position 33923: 0.004852077867925235
Position 659: 0.004625556978226944
Position 33895: 0.004212314701898732
Position 748: 0.003905766158235468
Position 4678: 0.003665605961144788
Position 4323: 0.0032937840694401963
Position 2790: 0.0032532079857879466
Position 4735: 0.0032246904577609018
Position 33007: 0.0030364192626661044
Position 32976: 0.0029792597856639854
Position 3840: 0.002885784265751033
Position 33263: 0.002624627863049764
Position 175: 0.0003059373751520617
Position 32567: 0.0002480401723950253
Position 3545: 0.00010251759423342014
Position 44: 6.589836012982036e-05
Position 52: 1.0894813164447147e-05
Position 122: 3.103949118803626e-06
Position 231: 2.880563296428173e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 21437: 1.0
Position 26371: 1.0
Position 31796: 0.9999999999999999
Position 27588: 0.9951880492346455
Position 6201: 0.994891359317652
Position 3510: 0.9925644270855861
Position 34875: 0.9613935625357513
Position 12775: 0.8625101590719665
Position 32298: 0.426488721280646
Position 32269: 0.3068971232693524
Position 23815: 0.21998182000106922
Position 30182: 0.17751980867797906
Position 28082: 0.11567191760780221
Position 32139: 0.09444250403244554
Position 32284: 0.08668160152303551
Position 32316: 0.08315842389573178
Position 35119: 0.08166384324888891
Position 5645: 0.054869309009145086
Position 30408: 0.04045559446819425
Position 32662: 0.03906954250532077
Position 33555: 0.03827051213980397
Position 2734: 0.030746882193066975
Position 32009: 0.02873138278103605
Position 1792: 0.028207070096117177
Position 1882: 0.028056713309379314
Position 34501: 0.02478452353484939
Position 252: 0.018661623470870237
Position 33085: 0.017100134523922707
Position 33767: 0.016380220733777085
Position 5845: 0.013408009690760829
Position 271: 0.012335529450743581
Position 34374: 0.01043407973127911
Position 4250: 0.009719420822834477
Position 584: 0.008602593669277844
Position 658: 0.008550598947356082
Position 1728: 0.008469056135249379
Position 1946: 0.008122308796874651
Position 34244: 0.007858368353963337
Position 32860: 0.005978076627799134
Position 5606: 0.005614181696128631
Position 6237: 0.005108640682347652
Position 1457: 0.005076836893886571
Position 4614: 0.0046998983637203005
Position 3317: 0.004227076105638118
Position 323: 0.0033324824695605835
Position 3295: 0.0032026331785973403
Position 3690: 0.002885784265751032
Position 32110: 0.0026251484576417343
Position 32472: 0.002515688794644931
Position 4541: 0.0021903980551853924
Position 34978: 0.002053682045299337
Position 173: 0.001033466169138634
Position 32780: 3.760242053095659e-05
Position 32697: 6.384085502133096e-06
Position 3245: 4.786361161428807e-06
