Gene = Ndufs2
index = 741
Annotated 5SS: [  129  1032  6176  7849  8413  8608  8836  9178  9983 10517 10766 11850]
Annotated 3SS: [  924  5984  7727  8224  8529  8749  9057  9852 10420 10681 11791 12034]
SMsplice 5SS: [  129  1032  5202  6176  7849  8413  8836  9178  9983 10517 10766]
SMsplice 3SS: [  924  5092  5984  7727  8224  8749  9057  9852 10420 10681 12034]
top_k =  100
Partition function (log Z): 19.183826255007457

Sorted 5' Splice Sites (High to Low Probability):
Position 9178: 0.9968331668853548
Position 129: 0.9953976900722725
Position 8413: 0.9948701247371978
Position 7849: 0.9914863464348757
Position 1032: 0.9686419463467975
Position 10766: 0.9296346002201189
Position 9983: 0.9019210319432062
Position 10517: 0.8845960449747333
Position 5202: 0.7931125401638366
Position 6176: 0.7411467032092456
Position 8836: 0.5715673160051877
Position 2753: 0.3622171035042888
Position 7631: 0.31869417004966083
Position 8608: 0.318079865246374
Position 8684: 0.2688223014659391
Position 5911: 0.23598035214027518
Position 4629: 0.20931520405947207
Position 11850: 0.20732092626090048
Position 6184: 0.19343845800960024
Position 8890: 0.17698615693294595
Position 5890: 0.11708510129233433
Position 2765: 0.10881473018780734
Position 8854: 0.08317096821934147
Position 6098: 0.06238010274599228
Position 4599: 0.057969334331973967
Position 9938: 0.04548036105147987
Position 2691: 0.02486460603645591
Position 10171: 0.016878183411115084
Position 9606: 0.014674285008175985
Position 6647: 0.012086455500310206
Position 9773: 0.011260655053129585
Position 8659: 0.010796689359595869
Position 3833: 0.010640082870423527
Position 1858: 0.009375675904482739
Position 5127: 0.009292997057867207
Position 2769: 0.008841663234790059
Position 6570: 0.007982296305694728
Position 9653: 0.00685236663748806
Position 9527: 0.0066662470521391065
Position 9701: 0.004688872948246386
Position 5303: 0.004150576476030241
Position 6687: 0.00412961869762065
Position 5459: 0.00392947290606623
Position 6593: 0.003654877818627422
Position 8086: 0.0020627157803556396
Position 28: 0.0016873432283672151
Position 11726: 0.0015775420254472748
Position 116: 0.001380162408460527
Position 2364: 0.0013149465184717354
Position 8417: 0.0009353502678248209
Position 2063: 0.000826537628138402
Position 96: 0.0008224271668330435
Position 1252: 0.0006646585330021119
Position 722: 0.0001648781364497424
Position 706: 6.188640982854347e-05
Position 9131: 5.660766358610575e-05
Position 592: 4.525948953791815e-05
Position 1058: 2.0618370890036586e-07
Position 237: 1.9346904001663063e-08
Position 280: 1.809629676756555e-08
Position 82: 1.3405363871390882e-08
Position 143: 5.8541748807178485e-09
Position 272: 3.571832914489671e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7727: 0.9897909885179853
Position 9057: 0.9801371658531955
Position 9852: 0.9410057094308008
Position 5984: 0.9033593756202929
Position 12034: 0.8709551454437852
Position 924: 0.8381018556283167
Position 10420: 0.8312818154756406
Position 10681: 0.8252917723543437
Position 8749: 0.8069526155102457
Position 5092: 0.6523266852572221
Position 8224: 0.6176580297301243
Position 8529: 0.5854015881137563
Position 2594: 0.46379812860823627
Position 7538: 0.3186950613167235
Position 4502: 0.2672845383914454
Position 11791: 0.24284858580823943
Position 8169: 0.2179916022516039
Position 5746: 0.17698725448998728
Position 5788: 0.17607819894262228
Position 5108: 0.158158901346577
Position 8326: 0.15391866464302517
Position 10599: 0.09427504804933996
Position 6043: 0.09360588834454447
Position 903: 0.08583344014779104
Position 10345: 0.046432603078833644
Position 9587: 0.02996682972294037
Position 10909: 0.02826658314849534
Position 2623: 0.020808882941156355
Position 8509: 0.017256284053732925
Position 6425: 0.01723849269904584
Position 11939: 0.015580771029076164
Position 997: 0.01343697489531252
Position 926: 0.013179539641906766
Position 11184: 0.01306665961693283
Position 11754: 0.013062186241201411
Position 11606: 0.012835291069148571
Position 9433: 0.011019930984723291
Position 8495: 0.010825830674487686
Position 6570: 0.010614755623207147
Position 9130: 0.010077416129469101
Position 1736: 0.00997309750151741
Position 3728: 0.00882413375975016
Position 2711: 0.008538328569387884
Position 8650: 0.008246542805706662
Position 2543: 0.007986564426705985
Position 9874: 0.00763209546383501
Position 10716: 0.00652934678314285
Position 937: 0.0055954347709485635
Position 10359: 0.004971322783274712
Position 10086: 0.004455765242940927
Position 8189: 0.004077417403595426
Position 9904: 0.003918894094159709
Position 2515: 0.003606198417855663
Position 855: 0.0035392058428520183
Position 9080: 0.003482462953708759
Position 9834: 0.0034416449488977882
Position 10249: 0.0033767438161432465
Position 9028: 0.003190598333237159
Position 9409: 0.0031556659915154446
Position 11434: 0.003153919080263669
Position 10297: 0.003018560190909435
Position 10865: 0.0028504619808301813
Position 10685: 0.0025987100890759863
Position 9772: 0.0024639533700426303
Position 7920: 0.002286414728609666
Position 943: 0.002241704251826495
Position 10719: 0.001887610529906941
Position 602: 0.0018762170566989172
Position 3629: 0.0018159491106733696
Position 7781: 0.0016944666498278109
Position 8141: 0.0016408191378102374
Position 9871: 0.0013615138551240427
Position 852: 0.0011555228511090324
Position 10253: 0.0008459769126137441
Position 2278: 0.0007751374349541953
Position 8807: 0.0007425673507834903
Position 568: 0.0006946277623497466
Position 1152: 0.0005388748983747544
Position 868: 0.0004514801574843388
Position 768: 0.00040591927928923196
Position 871: 0.00035882372057008546
Position 962: 0.00035666337396827145
Position 967: 0.00034816774198570576
Position 651: 0.00022833885607735418
Position 8060: 0.00022183778018711468
Position 947: 0.0002054812316479023
Position 2196: 0.00018516526635486158
Position 1995: 0.00014987514954587156
Position 2187: 0.00014195522876410288
Position 1004: 0.0001395065370364172
Position 2310: 0.00013437398714738168
Position 1123: 0.00012578363462735734
Position 1749: 7.924088155785535e-05
Position 2041: 7.831460125119523e-05
Position 8092: 7.211240669121691e-05
Position 381: 1.5947624156527364e-05
Position 527: 1.253661572851822e-05
Position 344: 9.432433005689812e-06
Position 449: 8.094752357653265e-06
Position 518: 4.748421020293624e-06
Position 7989: 1.2927037324006196e-06
Position 743: 1.226301102831955e-06
Position 773: 9.009921601909401e-07
Position 587: 3.100580064554022e-08
Position 631: 2.4507537286064094e-08
Position 638: 1.3316789781918709e-08
