Gene = Zfp428
index = 1201
Annotated 5SS: [ 367 3684]
Annotated 3SS: [3475 8005]
SMsplice 5SS: [ 367 3684]
SMsplice 3SS: [3614 7966]
top_k =  100
Partition function (log Z): -5.528473712886878

Sorted 5' Splice Sites (High to Low Probability):
Position 367: 0.9975547950750816
Position 3684: 0.9936169748186511
Position 1908: 0.3388236412243133
Position 8083: 0.21995489486607833
Position 7830: 0.16330765918947437
Position 4644: 0.13739199591459206
Position 1755: 0.09650557735940757
Position 8099: 0.008099280487632168
Position 7807: 0.007470820624140244
Position 4510: 0.006590134339317186
Position 4489: 0.0035147391914640285
Position 807: 0.0014274733455637823
Position 162: 0.0013050728324305201
Position 3689: 0.0004339735277098366
Position 4127: 0.0004088701333956718
Position 4203: 0.0003489555418016327
Position 4166: 0.00029153794957467456
Position 1063: 0.00021669844959843203
Position 131: 6.796025560959136e-05
Position 758: 6.39501048879309e-05
Position 766: 4.177587586724659e-05
Position 840: 2.3746814903036607e-05
Position 221: 2.0439884545123263e-06
Position 118: 6.079672145488856e-07
Position 111: 3.905332695745686e-07
Position 363: 1.2988493984866162e-07
Position 44: 9.330518360415943e-08
Position 373: 5.7632195759454236e-08
Position 371: 1.9631322587877677e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3614: 0.6064883807794249
Position 7966: 0.536057124286038
Position 3475: 0.3837618753805892
Position 1698: 0.2910212488034157
Position 4318: 0.26690442800945235
Position 7735: 0.2018271899014643
Position 8248: 0.12239232862162416
Position 8005: 0.11801705340168525
Position 1645: 0.06964886904054911
Position 8166: 0.062456537992749674
Position 3926: 0.05023639406352129
Position 6650: 0.04962498467853202
Position 1818: 0.04063991933184788
Position 8555: 0.03145276884193848
Position 4342: 0.02892927258510679
Position 1794: 0.015483866657818758
Position 1571: 0.01277653785510053
Position 6890: 0.012525368235086681
Position 4856: 0.011990743212424559
Position 8191: 0.011752539897398044
Position 4468: 0.009512439241230197
Position 5758: 0.008802238482481394
Position 4385: 0.0071161418439829255
Position 4055: 0.00641686867584746
Position 1835: 0.004551012458793163
Position 3386: 0.0034851609833570106
Position 3884: 0.003094481146979652
Position 4034: 0.0022660292780097395
Position 1838: 0.002163766136514016
Position 3785: 0.001780160169042201
Position 5174: 0.0017228318850321138
Position 4886: 0.0013332631430066349
Position 493: 0.0003962297629066362
Position 3225: 0.0003155312029897279
Position 292: 0.00011253991511435584
Position 698: 0.00010720741921834356
Position 656: 8.19681025205598e-05
Position 904: 6.83840910191961e-05
Position 975: 4.10461584715305e-05
Position 877: 2.0679379734364873e-05
Position 307: 1.829449401646321e-05
Position 961: 1.5069328097348714e-05
Position 943: 1.196485820241135e-05
Position 1588: 9.154566410009341e-06
Position 995: 5.411862584960292e-06
Position 705: 5.204512128697697e-06
Position 1500: 5.203895365265628e-06
Position 1676: 3.905352811960413e-06
Position 653: 3.875767201898346e-06
Position 668: 3.6918873536182747e-06
Position 1658: 3.6811258037217274e-06
Position 1615: 3.0021620814545046e-06
