Gene = Clcc1
index = 266
Annotated 5SS: [   68  7583  8121  9719 14272 14927 17083 19005 19515 21051 23066]
Annotated 3SS: [ 7441  8018  9610 14049 14785 16988 18906 19367 20723 22771 24626]
SMsplice 5SS: [   68  7583  8121  9719 17083 19005 19515 21051]
SMsplice 3SS: [ 7441  8018  9610 16988 18906 19367 20723 23864]
top_k =  100
Partition function (log Z): 4.755393455900496

Sorted 5' Splice Sites (High to Low Probability):
Position 7583: 0.9960074880091827
Position 21051: 0.9309290248701375
Position 8121: 0.9077661475093147
Position 9719: 0.9058932663771838
Position 17083: 0.8997641922768794
Position 19005: 0.8893597035719762
Position 19515: 0.823575645812906
Position 68: 0.5166125128332795
Position 13089: 0.45911324892109656
Position 139: 0.3684202583111654
Position 5481: 0.3510243339167435
Position 20863: 0.2644496965252349
Position 10021: 0.23948730430856935
Position 2933: 0.2200465531276832
Position 19927: 0.18777212312303024
Position 20747: 0.1692959858515329
Position 838: 0.16575195152550068
Position 10180: 0.12208210165692204
Position 12895: 0.11481827686350346
Position 17088: 0.10023580772312042
Position 4021: 0.09010323539483019
Position 777: 0.058216180034437445
Position 9380: 0.05789985125984011
Position 19637: 0.05653395603852865
Position 17832: 0.05632334909218104
Position 433: 0.05185067919783413
Position 18986: 0.04490378085388737
Position 14927: 0.044361182865101045
Position 20200: 0.04387151178099549
Position 24447: 0.04358240363469609
Position 24288: 0.0311162865707248
Position 2220: 0.030464429532276092
Position 157: 0.027387242174471905
Position 2955: 0.026832950173894886
Position 19432: 0.016482590153168053
Position 480: 0.007162574315421266
Position 211: 0.00530974894828542
Position 19982: 0.003027097115077514
Position 19270: 0.0023972793024142056
Position 7850: 0.0015189333198609742
Position 7591: 0.001044681612094926
Position 258: 0.0008766685200993127
Position 204: 0.0008551148726719809
Position 178: 0.0004278721606298507
Position 8049: 0.00014613403090609113
Position 107: 6.788369369418262e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 16988: 1.0
Position 7441: 0.9970521696212777
Position 18906: 0.9342634844258632
Position 20723: 0.9108734168278814
Position 8018: 0.9055915894189082
Position 19367: 0.8946916041474119
Position 9610: 0.8235465113441833
Position 23864: 0.38199441602074863
Position 5232: 0.3510243339167434
Position 12844: 0.31863398105430507
Position 24626: 0.31377584372555134
Position 20884: 0.2584225690236524
Position 12768: 0.25529754473029503
Position 2864: 0.24687950330157807
Position 24119: 0.24663001005173835
Position 20957: 0.20513903955290613
Position 19802: 0.17035177337562177
Position 10053: 0.12208210165692204
Position 622: 0.11912974941624715
Position 9938: 0.08681309163918957
Position 3936: 0.08024766822356337
Position 9839: 0.07086104493615336
Position 9672: 0.04706338990028617
Position 678: 0.0468815080719583
Position 14785: 0.044361182865101045
Position 9791: 0.03971980468341548
Position 20071: 0.0368739863167619
Position 9575: 0.03524202274947214
Position 17705: 0.033934739325718985
Position 2017: 0.030464429532276075
Position 22771: 0.024199940885742004
Position 9966: 0.023862842744832774
Position 9251: 0.021183039627087348
Position 9171: 0.02058285941370569
Position 9843: 0.01823052030497818
Position 23715: 0.01820268070568641
Position 19782: 0.017004656814973134
Position 21138: 0.016910033872954845
Position 9284: 0.016133952219047072
Position 687: 0.015139926164550864
Position 21653: 0.014034269607105793
Position 17679: 0.011429669122818065
Position 22820: 0.011316732608896379
Position 503: 0.011204007409611999
Position 17750: 0.010958940643643993
Position 3904: 0.009855567171266798
Position 21354: 0.00940637820034348
Position 21971: 0.007816073781195882
Position 758: 0.007608918737089475
Position 20049: 0.0069975254642335935
Position 22136: 0.006434536154017852
Position 21432: 0.005529265215788019
Position 21583: 0.0049068504086997675
Position 21240: 0.003781340809417607
Position 19926: 0.003027097115077516
Position 557: 0.0028249053421445913
Position 19132: 0.0023972793024142056
Position 7696: 0.0015189333198609742
Position 19597: 0.001380593733686078
Position 7987: 0.0011675033068583695
Position 8023: 0.0011531888144540887
Position 19412: 0.0005199941235046517
Position 19753: 0.00041569293243532454
Position 638: 0.00014967144588874258
Position 9405: 4.134238324215764e-05
