Gene = Mttp
index = 724
Annotated 5SS: [  138  6320  7645 13065 14971 15376 16242 17322 18918 19734 22422 24276
 26435 26711 28291 36419 38799]
Annotated 3SS: [ 6131  7500 12956 14853 15235 16090 17163 18748 19625 22208 24066 26336
 26588 28062 36293 38627 40147]
SMsplice 5SS: [  138  6320  7645 13065 14971 15376 15985 16242 16510 17322 18918 19734
 22422 24276 26435 26711 28291 36419 38799]
SMsplice 3SS: [ 6131  7500 12956 14853 15235 15849 16090 16397 17163 18748 19625 22208
 24066 26336 26588 28062 36293 38627 40992]
top_k =  100
Partition function (log Z): 17.421410031067957

Sorted 5' Splice Sites (High to Low Probability):
Position 19734: 0.9999999999999986
Position 138: 0.998931820650101
Position 7645: 0.9846805932582319
Position 14971: 0.9729845642621885
Position 26711: 0.9695041957983166
Position 28291: 0.9693535088668471
Position 13065: 0.964568888637922
Position 17322: 0.9589280633516574
Position 18918: 0.9377753228716229
Position 15985: 0.9094360366003941
Position 6320: 0.8982590286567957
Position 16242: 0.8729395725965193
Position 26435: 0.8557372242065763
Position 15376: 0.8469585402848067
Position 22422: 0.80664369877362
Position 24276: 0.6513329008658423
Position 16510: 0.6339557249221183
Position 22923: 0.45951276346277264
Position 29021: 0.4583548621361913
Position 8029: 0.2806640792731954
Position 24124: 0.2637227222662722
Position 28624: 0.2500045010548719
Position 22700: 0.18470505842113286
Position 6065: 0.17499065577505882
Position 8021: 0.1660984709877788
Position 26439: 0.12389583881056795
Position 16755: 0.07802760656536976
Position 13326: 0.07768361765303046
Position 21780: 0.06924437555210868
Position 22337: 0.058623133355729384
Position 17721: 0.05615919148717945
Position 19211: 0.05365380968998148
Position 11269: 0.05071247806918476
Position 25624: 0.046465204653490556
Position 6291: 0.04601323445790054
Position 7249: 0.04393147121358634
Position 27720: 0.03926843798202953
Position 584: 0.037100428296632675
Position 16156: 0.03195604132400621
Position 6712: 0.03052778094981642
Position 27386: 0.028750671942888988
Position 24104: 0.026944683894503836
Position 1589: 0.024897149963700387
Position 27178: 0.024720903921716435
Position 16730: 0.024151377395658806
Position 22193: 0.020965003256173786
Position 18857: 0.019269704698818817
Position 7331: 0.017568043356210025
Position 17484: 0.016849219032832298
Position 6086: 0.01625006714210403
Position 15989: 0.015923177853776116
Position 14854: 0.015791702953661134
Position 5482: 0.015621745429138224
Position 7216: 0.014399786735025998
Position 24476: 0.01168513413897583
Position 28795: 0.011061853446888311
Position 27562: 0.010488602933637625
Position 16209: 0.008550647551342879
Position 16780: 0.0074256872611159356
Position 25637: 0.006107594512930805
Position 27230: 0.005738026828131472
Position 27866: 0.004252884363569736
Position 28691: 0.0034627670658619707
Position 39: 0.0010459174358658262
Position 26703: 0.00013180811956800783
Position 26797: 6.859286180169082e-05
Position 15972: 4.51649547680756e-05
Position 287: 1.809106894949498e-05
Position 332: 3.5286978928316734e-06
Position 194: 6.421471905380733e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 26336: 0.9999999999999998
Position 19625: 0.9996871513006412
Position 12956: 0.9759391768599444
Position 7500: 0.9667670834298558
Position 17163: 0.9587884540178013
Position 24066: 0.9536854411655912
Position 26588: 0.9492525761475267
Position 6131: 0.9359908403150697
Position 28062: 0.8992132462109246
Position 16090: 0.8866564221089731
Position 14853: 0.8824572201996675
Position 18748: 0.8777728119128145
Position 15235: 0.7907498721932987
Position 15849: 0.7615745848622909
Position 22208: 0.6451857555873144
Position 35583: 0.4708837703969528
Position 16397: 0.45189751977898357
Position 28794: 0.3279707308231707
Position 22815: 0.3065018890433887
Position 7868: 0.2731660315505901
Position 28824: 0.24389658689280866
Position 22590: 0.19749309304120352
Position 22317: 0.17994447313455714
Position 28480: 0.17852423470290735
Position 28939: 0.14707969625441514
Position 22782: 0.1402228397993137
Position 15765: 0.12395479212857378
Position 14737: 0.10631904701618222
Position 16659: 0.1046114189036514
Position 16345: 0.10453236318506248
Position 29138: 0.09974018068268929
Position 7738: 0.09967735489281535
Position 28173: 0.09511838918760016
Position 6005: 0.07771938159011081
Position 16400: 0.07681758104150793
Position 5972: 0.07469452095321888
Position 21519: 0.06924437555210868
Position 13232: 0.06631332943100776
Position 30207: 0.06039391587244767
Position 22066: 0.05494100579931942
Position 25373: 0.05257279916642137
Position 11183: 0.05071247806918476
Position 7816: 0.050150644160719605
Position 18782: 0.04854405422324111
Position 27083: 0.04735805268360578
Position 28427: 0.046569202538043974
Position 28497: 0.04454084140546912
Position 27655: 0.04352132234559929
Position 7023: 0.04012867462179227
Position 15314: 0.037739759169123865
Position 7043: 0.03577062668303008
Position 19089: 0.03405739636421653
Position 6002: 0.030944381440125988
Position 18708: 0.030728161434384938
Position 17709: 0.02945932052320224
Position 15902: 0.029092913093614746
Position 17408: 0.027211689870028144
Position 16094: 0.026625487216784996
Position 28582: 0.025758406383713503
Position 7935: 0.023768519656848747
Position 30058: 0.02273197597854596
Position 19111: 0.019596413325764943
Position 29733: 0.01902663212129319
Position 7536: 0.01791350982837466
Position 5813: 0.016163861733333874
Position 5356: 0.015621745429138224
Position 1396: 0.014770769895949172
Position 17680: 0.014315331192283837
Position 355: 0.014098666778767205
Position 6568: 0.013522487708261342
Position 27279: 0.01185155000913113
Position 383: 0.010361770999424615
Position 27445: 0.010069821812524018
Position 15195: 0.009669328579860621
Position 15280: 0.008799580342522293
Position 1424: 0.008707941094037375
Position 15941: 0.008000396994515817
Position 6447: 0.007468809491903431
Position 510: 0.0072904071726986415
Position 22416: 0.006160600864331939
Position 28205: 0.005668364601474586
Position 6443: 0.005122659420847231
Position 28667: 0.00512131851820329
Position 16598: 0.004993252318493039
Position 6418: 0.004413824328804418
Position 452: 0.00379483534169054
Position 17483: 0.002022068934497518
Position 15652: 0.0020011654457777993
Position 497: 0.001554748004051729
Position 1438: 0.0014184389737138417
Position 15747: 0.0007805268841655895
Position 16447: 0.0007082609165635614
Position 27378: 0.0004187811211136066
Position 19559: 0.0003128486993572884
Position 16208: 0.00016435214610952323
Position 17011: 0.00013960933385651314
Position 26677: 8.508364930412399e-05
