Gene = Bcl2l15
index = 176
Annotated 5SS: [ 367  877 3670]
Annotated 3SS: [ 754 3441 5931]
SMsplice 5SS: [ 367  877 3670]
SMsplice 3SS: [ 754 3441 5931]
top_k =  100
Partition function (log Z): -2.387101548683667

Sorted 5' Splice Sites (High to Low Probability):
Position 367: 0.9326484839425081
Position 877: 0.7001325887652401
Position 3670: 0.4865711152541924
Position 859: 0.29433874617929917
Position 595: 0.2175290226673931
Position 173: 0.1698900561119938
Position 5469: 0.09480202568638574
Position 399: 0.042763800580301936
Position 613: 0.008925781807591694
Position 24: 0.004890881130107539
Position 403: 0.0030051874276991143
Position 199: 0.0017039179645141863
Position 125: 0.0014057684246331311
Position 386: 0.000561792468140452
Position 346: 0.0005371986276065668
Position 60: 0.0004606774809969547
Position 641: 0.0003179078927402674
Position 190: 0.0002776169085340085
Position 389: 0.00024902991370470435
Position 568: 0.00019858538178864343
Position 111: 0.00014336699719530706
Position 586: 0.00013309276968699908
Position 88: 1.9082627817993666e-05
Position 65: 7.623111274142449e-06
Position 282: 3.752190823588751e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 754: 0.9817220627376443
Position 3441: 0.4904847151605797
Position 5931: 0.44356079368087226
Position 5369: 0.2744054683073832
Position 5145: 0.16367904826488325
Position 470: 0.14743284674108084
Position 300: 0.06386026386994326
Position 5911: 0.04236478266328182
Position 266: 0.04197121099794123
Position 263: 0.031323555603560115
Position 487: 0.030356509786559557
Position 3012: 0.023467104752854705
Position 3756: 0.02294954646519659
Position 3445: 0.02272108417124649
Position 273: 0.022566538643828692
Position 4877: 0.02240412700024185
Position 706: 0.01820265665521496
Position 431: 0.016781319459710207
Position 501: 0.012407086184336748
Position 1502: 0.011324483823715356
Position 1662: 0.011272224857291697
Position 442: 0.009169358438070558
Position 5432: 0.009075161101534146
Position 1927: 0.008197300096624217
Position 4716: 0.0076384665504462
Position 1409: 0.006156213244048835
Position 1297: 0.004088435400649455
Position 219: 0.0035452290736654917
Position 1678: 0.003006250448810005
Position 307: 0.0028475370914506754
Position 1738: 0.002265981775226939
Position 2745: 0.00199494227404581
Position 1735: 0.0012473773834394788
Position 2002: 0.0010704410245394663
Position 1523: 0.0009502658554116248
Position 452: 0.0009041747258828992
Position 1062: 0.0007636869175615818
Position 506: 0.0006595412117591449
Position 925: 0.0006397312880693821
Position 198: 0.0006120830527102713
Position 557: 0.00032953441195773467
Position 111: 0.0002760432047934895
Position 456: 0.0002596772180097718
Position 144: 0.00021334618916138352
Position 503: 0.00014351902587542067
Position 3297: 0.00011684337716328982
Position 757: 4.7606514208829696e-05
Position 759: 2.75228265158748e-05
Position 351: 5.073607785157442e-06
Position 534: 3.1726748465747527e-06
Position 159: 1.0174529529371058e-06
Position 108: 3.6447917370698326e-07
Position 680: 3.488119161941599e-08
Position 366: 2.4998304893932908e-08
