Gene = Tsen15
index = 1147
Annotated 5SS: [  224  2984  3421 14929]
Annotated 3SS: [ 2901  3284 14786 15398]
SMsplice 5SS: [  329  2984  3421  9429 14929]
SMsplice 3SS: [ 2901  3284  9290 14786 15398]
top_k =  100
Partition function (log Z): -7.393730281947084

Sorted 5' Splice Sites (High to Low Probability):
Position 3421: 0.9770815706334558
Position 2984: 0.9185293853460856
Position 14929: 0.9128692498233097
Position 329: 0.759525924079096
Position 4149: 0.4797042292261699
Position 224: 0.15731969202777066
Position 15504: 0.1463980575133937
Position 3183: 0.06017233693589974
Position 694: 0.053404646155659465
Position 10711: 0.031180665974589475
Position 3595: 0.029312999330448723
Position 1004: 0.01189424853868024
Position 1374: 0.008990293227851628
Position 3027: 0.006710312134321408
Position 135: 0.0059615001238794915
Position 1433: 0.004735608870349844
Position 1812: 0.003102475198675784
Position 1797: 0.0024577813650535083
Position 3005: 0.0011902097674250343
Position 3734: 0.0006306369944501388
Position 3967: 0.00022827736934248082
Position 589: 2.4213532694648236e-05
Position 70: 2.23388612746513e-05
Position 1750: 1.8552135336812383e-05
Position 63: 1.8317172106403342e-05
Position 804: 1.2432072305796174e-05
Position 3685: 1.0051208623202072e-05
Position 3716: 4.707147054795395e-06
Position 361: 4.012724213633844e-06
Position 324: 1.968380732874041e-06
Position 3285: 1.5604357350104965e-06
Position 158: 1.3591280904810409e-06
Position 347: 7.981944368096759e-07
Position 5: 6.578333096458367e-07
Position 291: 6.018230528815622e-07
Position 3380: 2.83736590054233e-08
Position 3018: 2.6297822818467327e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 15398: 0.9970078438716604
Position 3284: 0.9958599225564642
Position 2901: 0.969465561447724
Position 14786: 0.9128692498233097
Position 4034: 0.2735641122992734
Position 15703: 0.09575233077463971
Position 4010: 0.07333815130999884
Position 4108: 0.06021689875541981
Position 4047: 0.044558157005795414
Position 10535: 0.031180665974589475
Position 15620: 0.029980413407603906
Position 3823: 0.028419547779956696
Position 15597: 0.02066531333115034
Position 3105: 0.011275431105912379
Position 3564: 0.007921525511185313
Position 2714: 0.005918213356402474
Position 1668: 0.005578808699066114
Position 502: 0.0019186127455089385
Position 3314: 0.0015149184401613317
Position 3516: 0.0011286230327038158
Position 6043: 0.0008385536477188555
Position 8900: 0.0007757298817813713
Position 3594: 0.0006289758014716428
Position 7582: 0.00043840514753311626
Position 5224: 0.0002734369544286058
Position 4410: 0.00010557940249494568
Position 3148: 9.542460203446059e-05
Position 4416: 6.020440001587098e-05
Position 3411: 4.9166816599961584e-05
Position 3051: 4.8140591082340107e-05
Position 4944: 4.813125363369898e-05
Position 4309: 1.5512784927501234e-05
Position 3844: 9.256239972418072e-06
Position 3966: 5.29480496686801e-07
Position 3355: 3.5145211788033965e-07
