Gene = 1700012B09Rik
index = 7
Annotated 5SS: [ 192 4174 9426]
Annotated 3SS: [ 4068  9299 12574]
SMsplice 5SS: [ 331 4174 4719]
SMsplice 3SS: [ 4068  4563 12574]
top_k =  100
Partition function (log Z): -3.523970716290669

Sorted 5' Splice Sites (High to Low Probability):
Position 4719: 0.9992771910598843
Position 4174: 0.8409353396789094
Position 331: 0.5406884278698574
Position 192: 0.337903643985085
Position 555: 0.3256698600311916
Position 4412: 0.1575587709969795
Position 4193: 0.14920992989761003
Position 8277: 0.09862991984293698
Position 1845: 0.046072616312868714
Position 9426: 0.03066743339471023
Position 2998: 0.019191725409009923
Position 6897: 0.01057614960254305
Position 5014: 0.009526947178648057
Position 927: 0.006217424983740497
Position 5721: 0.004969965089865475
Position 656: 0.004875520208997887
Position 4279: 0.0042528185168788386
Position 5337: 0.0016873962767740237
Position 226: 0.0009840003670430622
Position 295: 0.0003718670489202067
Position 196: 2.6993376656158727e-05
Position 4673: 1.0713633081234006e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 4068: 0.9999999999999999
Position 12574: 0.6372424241904929
Position 4563: 0.6013636017486252
Position 8115: 0.22795202286686073
Position 4642: 0.11640631715404745
Position 432: 0.11583292909147602
Position 4299: 0.10827881848183393
Position 4835: 0.10558178908135554
Position 4594: 0.09517808838195753
Position 455: 0.0839643151942659
Position 4489: 0.07392484508738316
Position 4525: 0.059630066558067046
Position 9777: 0.0338415314008305
Position 9299: 0.03066743339471023
Position 4341: 0.03048304131966658
Position 4591: 0.03044636027082035
Position 11442: 0.01924749828925114
Position 2860: 0.01919172540900993
Position 5318: 0.01809804839738263
Position 1758: 0.016371513468019697
Position 4619: 0.014218214175187411
Position 6784: 0.013199160562374157
Position 1722: 0.012571838563372031
Position 8468: 0.012249567238694706
Position 6523: 0.008937048369029105
Position 1692: 0.008039759765299852
Position 5971: 0.007971026885637182
Position 4283: 0.007873299635355921
Position 698: 0.0062174249837405075
Position 6181: 0.0053012639721283
Position 7015: 0.005212517305397065
Position 1659: 0.005200440166606025
Position 4959: 0.004452789326154968
Position 330: 0.004232973667215766
Position 4650: 0.0041625374511164775
Position 5636: 0.00410366019357062
Position 1725: 0.0038890643495711114
Position 4541: 0.003809371235342894
Position 6481: 0.003615539632139321
Position 8550: 0.0033360334217604547
Position 405: 0.003325214001470423
Position 6143: 0.0031744395694654447
Position 529: 0.003080875088999377
Position 4276: 0.002860075232460542
Position 4279: 0.0025053745059917198
Position 7602: 0.002329592945298455
Position 7751: 0.002299543112312752
Position 6403: 0.0021052675271401164
Position 7398: 0.0017514889361007206
Position 5655: 0.0010374491614069808
Position 6211: 0.0009405793413711866
Position 5231: 0.0006129235055144486
Position 4911: 0.0004549398347258923
Position 4838: 0.0003422329243723794
Position 4447: 7.833397834839254e-05
Position 392: 2.842517815949523e-05
Position 4419: 2.641856713912806e-05
Position 335: 2.5001177646821515e-05
Position 435: 2.2121631531814183e-05
Position 471: 4.2634455049091895e-06
Position 365: 4.1944114826385984e-06
