Gene = Ankzf1
index = 125
Annotated 5SS: [ 518 2125 2784 3097 3553 3789 4222 4510 5965 6217 6485 6706]
Annotated 3SS: [2017 2680 2902 3439 3640 3992 4353 5483 6104 6316 6619 6903]
SMsplice 5SS: [ 262  463 2125 2784 3553 3789 6217 6485 6706]
SMsplice 3SS: [ 367 2017 2680 3439 3640 6104 6316 6619 6903]
top_k =  100
Partition function (log Z): 9.870633973403091

Sorted 5' Splice Sites (High to Low Probability):
Position 6217: 0.9950410744629538
Position 6485: 0.9917269982411777
Position 3789: 0.9727377782314339
Position 2125: 0.9012498573798983
Position 262: 0.7942176498851373
Position 3553: 0.7754495465103335
Position 2784: 0.705542391681507
Position 463: 0.5603950495283387
Position 4222: 0.3949961017682458
Position 6706: 0.34191557185381805
Position 518: 0.32560316096593134
Position 4510: 0.2508848297692528
Position 6762: 0.20774278376871733
Position 3573: 0.19464254043216736
Position 5010: 0.1145595390634084
Position 2145: 0.08354630672753834
Position 1930: 0.040698036284392405
Position 170: 0.02950773583880779
Position 1078: 0.010989687409528716
Position 6732: 0.008092599047708047
Position 137: 0.007926629333938884
Position 3727: 0.0072928859436093675
Position 6457: 0.005378187419046171
Position 156: 0.003488484285732199
Position 4611: 0.002847518642444109
Position 133: 0.0028179703952700592
Position 4262: 0.002607107898278194
Position 2181: 0.0025624116545326725
Position 598: 0.002052917657176801
Position 3031: 0.001714950096157352
Position 4455: 0.001373146959163639
Position 58: 0.0012312560149204067
Position 4215: 0.0011591290262380847
Position 143: 0.001100384951178603
Position 118: 0.0010072452486628578
Position 230: 0.0009861594436079875
Position 113: 0.0008125457369259063
Position 1107: 0.0007352618455871904
Position 198: 0.0004482900315878459
Position 6471: 0.00037341540265043035
Position 12: 0.00031646121593030096
Position 146: 0.0002930630717703751
Position 131: 0.00024585481316802304
Position 61: 0.00014721772069548048
Position 70: 9.577257208364383e-05
Position 252: 6.994371874698233e-05
Position 192: 5.0502383266717956e-05
Position 286: 4.414810684630461e-05
Position 151: 2.0322447731293155e-05
Position 26: 1.9283291757496887e-05
Position 409: 7.211408713013982e-06
Position 68: 5.728440160286662e-06
Position 32: 4.0496170724202844e-06
Position 319: 3.702107225054718e-06
Position 386: 3.5849505462243896e-06
Position 34: 3.512343707039862e-06
Position 48: 3.294021351496213e-06
Position 372: 3.283351580995001e-06
Position 29: 9.270420703429275e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6104: 0.9768028772221465
Position 3640: 0.9573325162546827
Position 2017: 0.9563567008072948
Position 6316: 0.9239346946412458
Position 3439: 0.7175915344720231
Position 367: 0.7162741234026462
Position 6619: 0.701040599311479
Position 2680: 0.6136883078892971
Position 6903: 0.6086187825966202
Position 4353: 0.25510549537086064
Position 4162: 0.2542344152797811
Position 7037: 0.1976836629161186
Position 3408: 0.18277632930340912
Position 4909: 0.11455953906340842
Position 6287: 0.06370850164212201
Position 3920: 0.057555541383077606
Position 3449: 0.04375759968961459
Position 2759: 0.04205871731052333
Position 1824: 0.04070996654007149
Position 4098: 0.03279548359079019
Position 7104: 0.03245249103065779
Position 2628: 0.030027620659884884
Position 3992: 0.029914199051252484
Position 3481: 0.02759581177925226
Position 3643: 0.02106895961856222
Position 1929: 0.019673583110306227
Position 4104: 0.01884508298682125
Position 242: 0.01484463801459617
Position 2609: 0.013558101384905895
Position 6136: 0.011802116971134797
Position 6835: 0.011017630261548143
Position 896: 0.01097964978673035
Position 2071: 0.010577396556460502
Position 6355: 0.010083888281175546
Position 5993: 0.00645524402849082
Position 2682: 0.006204691496689721
Position 6935: 0.0037414280070119862
Position 3952: 0.0031090315930413503
Position 2902: 0.001714950096157353
Position 6323: 0.0013703958910264605
Position 4214: 0.0011703844542384502
Position 3955: 0.0011382003537595848
Position 517: 0.0009671045837139526
Position 221: 0.0008162750037320686
Position 861: 0.0007452994683855591
Position 2020: 0.0007389650322282855
Position 6655: 0.0006833928659540091
Position 6338: 0.00047068602121071027
Position 6621: 0.00035418453910537754
Position 6471: 4.63322178681943e-05
Position 379: 1.1394787360279048e-05
Position 436: 6.879663030944206e-06
Position 146: 4.788158901468377e-06
Position 159: 4.602286623031842e-06
Position 6542: 3.7217511571707727e-06
Position 143: 3.5360410315710895e-06
Position 2734: 2.906265494393197e-06
Position 2740: 2.0466747122168684e-06
