Gene = Pts
index = 876
Annotated 5SS: [  95 1782 3390 3929 6123]
Annotated 3SS: [1701 3366 3871 6051 6314]
SMsplice 5SS: [  95 1782 3499 3929 6123]
SMsplice 3SS: [1701 3366 3871 6051 6314]
top_k =  100
Partition function (log Z): -0.5978071224957544

Sorted 5' Splice Sites (High to Low Probability):
Position 6123: 0.9650142067780926
Position 1782: 0.9580344852186822
Position 3929: 0.7229450172555383
Position 95: 0.6320960827029216
Position 3499: 0.564212945423234
Position 3618: 0.31469347419117993
Position 885: 0.12971556090044542
Position 216: 0.1165988763158916
Position 3390: 0.11027283921732668
Position 3021: 0.08669920782228892
Position 322: 0.07500321229983363
Position 362: 0.07328295641806017
Position 843: 0.06757722263247742
Position 506: 0.0675505526396186
Position 961: 0.06717949282031845
Position 110: 0.03134526890623893
Position 256: 0.03010486746942367
Position 2780: 0.025875787970202097
Position 2106: 0.02578368858466291
Position 2960: 0.01822059779170137
Position 4029: 0.017970695754222017
Position 5467: 0.012372287092252719
Position 1043: 0.012033959861958866
Position 4033: 0.010565854924307894
Position 3631: 0.009901945397905709
Position 3450: 0.009503196981874924
Position 847: 0.009403407590728887
Position 3267: 0.008604785408735511
Position 657: 0.008279639579303643
Position 3025: 0.008068195087591174
Position 1404: 0.005982704036499272
Position 6118: 0.004425293329825131
Position 3776: 0.004196845495295325
Position 100: 0.0016361996182444754
Position 676: 0.0014884783261574167
Position 6575: 0.0013292566045578326
Position 633: 0.0008490464905678565
Position 305: 0.0005253367253434147
Position 350: 0.0004695971108526726
Position 170: 0.0002814018283753458
Position 683: 0.00027988639856418976
Position 628: 0.00023162914198735974
Position 210: 8.944700174501623e-05
Position 4351: 2.0818611725224647e-05
Position 6185: 2.098352988913477e-06
Position 28: 8.716790320415908e-08
Position 53: 8.60160368090504e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6051: 0.9957765537010383
Position 3366: 0.9438872365459227
Position 1701: 0.8982905174430958
Position 6314: 0.7267412256104685
Position 3871: 0.5639182285820388
Position 769: 0.28253594041373625
Position 2859: 0.08977497891674094
Position 3690: 0.08603940364303511
Position 6291: 0.07011742895499612
Position 3480: 0.06021947189893155
Position 6552: 0.05615321505253853
Position 6505: 0.03835400776739967
Position 6821: 0.034529111867036624
Position 3752: 0.029526228331303517
Position 1634: 0.028704840227144587
Position 3776: 0.02719531827169606
Position 1650: 0.026971502695097512
Position 6220: 0.02567055401748014
Position 2667: 0.02256388351697361
Position 418: 0.021612525056175256
Position 3705: 0.019877629426594632
Position 1959: 0.015586485810510507
Position 3686: 0.014643541406420152
Position 3015: 0.014582543945811738
Position 5381: 0.012372287092252719
Position 3738: 0.011057862032784145
Position 560: 0.01058422392448477
Position 6616: 0.009906138800813449
Position 3073: 0.009862048047249434
Position 2932: 0.00863047783902881
Position 6322: 0.007412453318587127
Position 391: 0.006714567482066063
Position 2086: 0.0060167494089933115
Position 1250: 0.0059827040364992725
Position 3887: 0.0042382707366338795
Position 1859: 0.0041804533651590885
Position 1585: 0.0038356303501497703
Position 2695: 0.0026197792325111427
Position 421: 0.0018589610088715254
Position 3443: 0.0018503465317553794
Position 6490: 0.0017116065328959282
Position 6331: 0.0016583025306768243
Position 6459: 0.0016218930401418912
Position 3170: 0.0011442189186636744
Position 929: 0.0009493438540803063
Position 400: 0.0008031916464505712
Position 3598: 0.0005261595479836792
Position 2610: 0.0003501922058983828
Position 178: 0.00034932776713605924
Position 2412: 0.0003419330148189605
Position 1551: 0.00023199450319439394
Position 302: 0.00011687843128964044
Position 185: 8.876801878330071e-05
Position 571: 8.256236003160079e-05
Position 505: 7.514889375728433e-05
Position 447: 6.550853739995271e-05
Position 429: 5.167017955005634e-05
Position 215: 4.342184814492417e-05
Position 361: 4.124486822159057e-05
Position 180: 2.543129997241209e-05
Position 249: 2.3580372847210894e-05
Position 4253: 2.0818611725224647e-05
