Gene = Wdr48
index = 1188
Annotated 5SS: [   80  7549  9479 10408 10620 12339 12910 14698 16221 17592 18848 21956
 22330 23680 24877 25767 27817 29390]
Annotated 3SS: [ 7407  9399 10324 10489 12249 12807 14472 16145 17488 18749 21847 22232
 23583 24770 25678 27739 29199 29830]
SMsplice 5SS: [   80  4939  7549  8144  9479 10408 10620 12910 14698 16221 17592 18848
 21956 22330 23680 25767 26565 27817 29390]
SMsplice 3SS: [ 4860  7407  8023  9399 10324 10489 12807 14577 16145 17488 18749 21847
 22232 23583 25678 26449 27739 29199 30501]
top_k =  100
Partition function (log Z): 33.87114232962368

Sorted 5' Splice Sites (High to Low Probability):
Position 23680: 0.9999999999999956
Position 12910: 0.9999999999999913
Position 18848: 0.9999999924947293
Position 29390: 0.998968524609669
Position 10620: 0.9968350503665324
Position 9479: 0.9918529829636322
Position 80: 0.9801546532427123
Position 7549: 0.9751267771635092
Position 27817: 0.9445266847077458
Position 21956: 0.9396168618117537
Position 10408: 0.927942062473383
Position 22330: 0.9169465581914524
Position 8144: 0.8901470693174888
Position 17592: 0.8694837612431924
Position 16221: 0.828642799954447
Position 25767: 0.7932500511000863
Position 4939: 0.7071696465131313
Position 26565: 0.6019445414432798
Position 14698: 0.5779240424040709
Position 12339: 0.3569177413546388
Position 3880: 0.35066971965596894
Position 30688: 0.3346056431022907
Position 30790: 0.3083802371253833
Position 26746: 0.2916130716161555
Position 29923: 0.2907373893199491
Position 14662: 0.24002683785385723
Position 8516: 0.1636919667354666
Position 31109: 0.16196622626468138
Position 16288: 0.16121782540884197
Position 19242: 0.13159709767289735
Position 26594: 0.1252862424537749
Position 8593: 0.09733400690058752
Position 26570: 0.06949336228597508
Position 9311: 0.06446599925320066
Position 3495: 0.058749140913596495
Position 9078: 0.05621555581689301
Position 31084: 0.05612231705763941
Position 3277: 0.05470377796803135
Position 19836: 0.053957560953685174
Position 24877: 0.05122060124964066
Position 17739: 0.049868032686917495
Position 11099: 0.048140217330927604
Position 28112: 0.043389830109850196
Position 26401: 0.04139072355284579
Position 4943: 0.04050658028281652
Position 694: 0.0392251639403848
Position 29929: 0.037236215627935595
Position 17837: 0.03502350046007123
Position 11134: 0.033792739439903206
Position 1088: 0.02752209406179637
Position 5366: 0.026980830785705946
Position 14182: 0.026261135616893513
Position 7505: 0.0248732228364844
Position 9741: 0.0209451099084003
Position 10213: 0.019508144507779032
Position 29676: 0.019249828534321348
Position 27895: 0.014697408953046928
Position 26770: 0.014308292475499054
Position 16568: 0.012354735543447577
Position 439: 0.010239816514164135
Position 26054: 0.009351428037441418
Position 18591: 0.009217473658736503
Position 8585: 0.009023084077125156
Position 9542: 0.00814701703635779
Position 30385: 0.007531127353003301
Position 28027: 0.007138873339595781
Position 21573: 0.007100282825867614
Position 21916: 0.006945617423692879
Position 21695: 0.00656108916598488
Position 655: 0.006029799012398493
Position 13963: 0.005777671594799028
Position 3557: 0.005769666235308723
Position 443: 0.005744114610006523
Position 9710: 0.005619407943927103
Position 10109: 0.005580680607394503
Position 13958: 0.005168336666927393
Position 9186: 0.004862043067133399
Position 3148: 0.004638401718237111
Position 29689: 0.0031943355770364303
Position 2493: 0.002842665354862867
Position 28459: 0.0026200512750186073
Position 22358: 0.001676061928576093
Position 29348: 0.001031475390328782
Position 5058: 0.000744817707141923
Position 128: 0.00020238724227080194
Position 483: 9.053251253494579e-05
Position 172: 7.891581237405271e-05
Position 245: 3.710962047164891e-05
Position 218: 1.5785743166827016e-05
Position 74: 1.0697229468091815e-05
Position 496: 7.1740877181879365e-06
Position 19100: 5.896408751047621e-06
Position 525: 4.77216333587909e-06
Position 118: 3.851584642191322e-06
Position 489: 1.335469929610004e-07
Position 316: 8.616137443824059e-08
Position 18958: 1.4159518313133265e-08

