Gene = Crcp
index = 294
Annotated 5SS: [  118  5659  8629 13011 19694]
Annotated 3SS: [ 5621  8529 12915 19635 30414]
SMsplice 5SS: [  627  5659  8629 13011 17572 19214 19694]
SMsplice 3SS: [ 5621  8529 12915 17474 19117 19635 30414]
top_k =  100
Partition function (log Z): -6.585087049040071

Sorted 5' Splice Sites (High to Low Probability):
Position 5659: 0.9999999999999958
Position 8629: 0.9999999999999951
Position 19694: 0.9929456827720516
Position 13011: 0.924649296962644
Position 17572: 0.7530698605309352
Position 627: 0.5123478733090905
Position 205: 0.42532640328308097
Position 1562: 0.1351938918888725
Position 2298: 0.13005698727440732
Position 118: 0.10554567288579593
Position 19465: 0.08493279231501648
Position 39: 0.0840330572120576
Position 13040: 0.0753507030373512
Position 4954: 0.07148664248924438
Position 15892: 0.060620235788978544
Position 18174: 0.04793136105259555
Position 2144: 0.04045820968072376
Position 64: 0.03518795572086447
Position 3536: 0.028774802880908088
Position 2199: 0.027926262794313664
Position 1570: 0.02776833981605694
Position 22506: 0.009270437526418814
Position 89: 0.008307025482465511
Position 7180: 0.003660349935169542
Position 239: 0.0009984795165191183
Position 214: 0.0005557077730337673
Position 1469: 0.000446703236147901
Position 229: 0.00021464079129845798
Position 1318: 0.00020318435090420993
Position 391: 0.00015088014718969153

Sorted 3' Splice Sites (High to Low Probability):
Position 5621: 0.9999999999999958
Position 8529: 0.9999999999999951
Position 12915: 0.9834830299623483
Position 19635: 0.9329085311757199
Position 17474: 0.7530698605309345
Position 30414: 0.6159454073441115
Position 2059: 0.19844145974944477
Position 1468: 0.16109868024435922
Position 19350: 0.1520242611392937
Position 498: 0.09184976155053562
Position 24603: 0.0870862072522944
Position 26924: 0.07657872680174152
Position 4846: 0.07148664248924441
Position 15801: 0.06062023578897862
Position 502: 0.04814381610298047
Position 18081: 0.04269993725905548
Position 21197: 0.03971704037687944
Position 22140: 0.029949801286731068
Position 3464: 0.02877480288090811
Position 25131: 0.02683510874592957
Position 22463: 0.02087731304038734
Position 20246: 0.020593498566770983
Position 22065: 0.018919098263029725
Position 546: 0.01848622821224415
Position 21059: 0.01676045126094627
Position 12694: 0.016516970037647065
Position 20250: 0.013772117020720002
Position 462: 0.013158471243790713
Position 23903: 0.006981329056114751
Position 21504: 0.006791257030974992
Position 18057: 0.005231423793540128
Position 22174: 0.005019003574503762
Position 20635: 0.00420084478371939
Position 21159: 0.0034750522134749783
Position 19909: 0.003156664555518265
Position 563: 0.002496681573944734
Position 7017: 0.0018765000364626438
Position 6943: 0.0017838498987069048
Position 20155: 0.001528921173536627
Position 20902: 0.0011496159423520036
Position 21010: 0.0011323186579583738
Position 20483: 0.0008895349656496289
Position 20505: 0.0008568083851281104
Position 1207: 0.0006185839369657888
Position 1345: 0.0001995941636649453
Position 486: 0.0001268767913183675
Position 589: 6.0487440226064965e-05
Position 1255: 4.06341533517889e-05
