Gene = Tada1
index = 1054
Annotated 5SS: [  380  3122  3366  7667  9675 10891 12889]
Annotated 3SS: [ 3029  3299  7568  9464 10738 12725 13470]
SMsplice 5SS: [  380  3214  3366  7667  9675 10891 11611 11972 12889]
SMsplice 3SS: [ 3029  3299  7568  9464 10738 11535 11720 12725 13470]
top_k =  100
Partition function (log Z): 3.509916246794971

Sorted 5' Splice Sites (High to Low Probability):
Position 3366: 0.9971812977933988
Position 380: 0.9289186070438665
Position 12889: 0.903471772385352
Position 10891: 0.8004623377601744
Position 9675: 0.7509230655904532
Position 7667: 0.6937898462130008
Position 11611: 0.6058864838196584
Position 3214: 0.578002200331558
Position 1618: 0.5729869372390136
Position 1777: 0.5115282854591866
Position 11972: 0.506575054006637
Position 3122: 0.2948150399152446
Position 11806: 0.23844877548198082
Position 6923: 0.22134297131978192
Position 3803: 0.20733219491997962
Position 10895: 0.19091398665707923
Position 566: 0.1256239000925822
Position 12251: 0.08261550105674312
Position 2303: 0.05869926099716291
Position 11793: 0.04721253651119553
Position 3180: 0.0461144289984755
Position 615: 0.04512074630954846
Position 4640: 0.03564084164485018
Position 12864: 0.02909128515460378
Position 3230: 0.02473700389693793
Position 3137: 0.01651326758508575
Position 752: 0.012147576797409049
Position 10793: 0.008623675582748205
Position 1836: 0.007409523418278949
Position 11354: 0.0071954979221519645
Position 1976: 0.006289821883444272
Position 415: 0.005589880667628377
Position 12305: 0.005364952672370164
Position 198: 0.005260184243297647
Position 1369: 0.0050448020846211765
Position 193: 0.003867377559935819
Position 212: 0.0033990004153079093
Position 1642: 0.0025398427651821816
Position 281: 0.0009894818924590235
Position 318: 0.0009440121105745416
Position 2090: 0.0006438531095177791
Position 372: 0.000573579586240784
Position 411: 0.00035495741740551806
Position 237: 0.00023180628340561864
Position 1165: 0.00022092978534026463
Position 249: 0.00011195998559890561
Position 256: 4.4941286059876906e-05
Position 274: 3.2776633857236134e-05
Position 262: 3.2655574021273424e-05
Position 183: 1.4821507631719308e-05
Position 36: 7.2948876696398625e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 10738: 1.0000000000000016
Position 3029: 0.9901690546054065
Position 3299: 0.9658547659800819
Position 12725: 0.9132938702150396
Position 9464: 0.7509230655904532
Position 13470: 0.6835028642207149
Position 7568: 0.6624650457752415
Position 11720: 0.6545216223122385
Position 11535: 0.5546112527897565
Position 1684: 0.5138439512456904
Position 1521: 0.4398570867364066
Position 13523: 0.1704936801129088
Position 11740: 0.14058629229235906
Position 6841: 0.13201956992260652
Position 3584: 0.1248707402052782
Position 480: 0.10159510522060011
Position 6787: 0.08932340139717539
Position 12689: 0.08129076006121562
Position 3606: 0.07809861771756961
Position 12131: 0.06353594169561394
Position 11471: 0.05141476101103858
Position 1547: 0.04771624162906973
Position 473: 0.04506926409613973
Position 1283: 0.03557323161574982
Position 7489: 0.03132480043775952
Position 1893: 0.030999494930168608
Position 1447: 0.025274847577051396
Position 13830: 0.025160413100157753
Position 12184: 0.024444512033499313
Position 2222: 0.019290809951848016
Position 13558: 0.018568384934543027
Position 4306: 0.017932991702889266
Position 4429: 0.017707849941960913
Position 1996: 0.015342631108108344
Position 1484: 0.012337079177860815
Position 14315: 0.011244784144342152
Position 1382: 0.009220228589436465
Position 11253: 0.007195497922151962
Position 14018: 0.0067851748351350875
Position 14219: 0.006666903791455882
Position 13419: 0.004550567107498703
Position 3564: 0.00403814820993629
Position 13031: 0.004008983877071565
Position 13161: 0.003985592553952716
Position 446: 0.001340383078384155
Position 2896: 0.0013394179352133307
Position 1318: 0.0006601620031267633
Position 3437: 0.0002732226546678426
Position 675: 0.00018760097162594618
Position 964: 0.00016822088370571764
Position 1692: 5.749178703173046e-05
Position 1014: 5.270890163454709e-05
Position 3749: 5.1466132527674813e-05
Position 1704: 3.3857827173091996e-05
Position 690: 8.419705433325898e-06
