Gene = LTO1
index = 614
Annotated 5SS: [ 230 1434 2581]
Annotated 3SS: [ 1327  2509 13824]
SMsplice 5SS: [ 230 1434 2581 4242]
SMsplice 3SS: [ 1327  2509  4126 10852]
top_k =  100
Partition function (log Z): -9.950889630143333

Sorted 5' Splice Sites (High to Low Probability):
Position 4242: 0.9886926822809684
Position 1434: 0.979235831556665
Position 230: 0.9370455085819234
Position 2581: 0.9273279211068917
Position 4770: 0.05009146857244576
Position 6605: 0.04488438391991435
Position 5222: 0.0264757991653005
Position 352: 0.025383922563188957
Position 443: 0.018103542196796944
Position 4546: 0.014314275055884972
Position 5229: 0.013830017940864331
Position 2287: 0.008639141045661563
Position 497: 0.004283109104421867
Position 476: 0.0028190433986490537
Position 735: 0.002767615567378227
Position 485: 0.0025029111152698705
Position 1957: 0.001932858605848253
Position 213: 0.0017861389898838303
Position 362: 0.0012449774009795822
Position 4784: 0.0012178213428288144
Position 210: 0.0012151559289998216
Position 2064: 0.0009071710329258191
Position 1397: 0.00034225458617814173
Position 4298: 7.824766795806225e-05
Position 2019: 4.2221413619855354e-05
Position 1407: 2.7061689234296596e-05
Position 1438: 3.0305999920116685e-06
Position 779: 3.813895489692088e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1327: 0.9428189928640548
Position 2509: 0.6671500254640402
Position 4126: 0.3933189682811261
Position 4166: 0.3279470636044446
Position 4123: 0.22649450019259842
Position 2382: 0.1817192525774792
Position 10852: 0.16141045484286565
Position 6243: 0.1474744288628491
Position 5112: 0.08805015554467759
Position 9479: 0.08711807676877283
Position 6986: 0.08044248857882864
Position 4509: 0.07814601572194314
Position 4698: 0.07267435793438719
Position 7410: 0.07036046224494251
Position 4391: 0.06982985506010446
Position 9102: 0.05732236565852352
Position 6536: 0.05479010549548264
Position 2245: 0.04872589303855571
Position 5017: 0.04553455998724011
Position 4064: 0.03172919290476876
Position 7186: 0.029802431735809827
Position 5221: 0.02923817567216081
Position 2359: 0.022451632060605367
Position 4533: 0.018943168570892337
Position 1247: 0.018588889038151344
Position 4102: 0.01753651394429645
Position 6387: 0.01707455137358885
Position 5904: 0.0101743685766183
Position 1349: 0.01004663866687762
Position 4731: 0.009511509235313721
Position 2194: 0.008065844338304439
Position 5473: 0.0070631029705906625
Position 4925: 0.0054163296996286615
Position 2545: 0.0035240018686697894
Position 1230: 0.0026454277264493105
Position 2559: 0.002324572584257902
Position 1880: 0.001891069119305921
Position 3207: 0.001661504295627678
Position 2127: 0.0015123639238131428
Position 1261: 0.0009930898856892988
Position 1389: 0.000986856683648895
Position 1893: 0.0007766549711788881
Position 1223: 0.0006799865084461166
Position 4005: 0.000369517838953801
Position 1840: 0.0002649056215110845
Position 2198: 0.00021625122583018914
Position 1667: 0.00011640229452613227
Position 4453: 8.13257319697889e-05
Position 4352: 6.914461715944589e-05
Position 1914: 6.439934008815408e-05
Position 2149: 4.405019404024881e-05
Position 1692: 1.994582739668912e-06
Position 973: 3.884995687846565e-07
Position 1075: 2.0814667432512933e-07
Position 1035: 6.649549145040569e-09
