Gene = Lrrc51
index = 647
Annotated 5SS: [  105 13232 18307 20434]
Annotated 3SS: [13093 18100 20284 20655]
SMsplice 5SS: [  119 12365 13232 18307 20434]
SMsplice 3SS: [12301 13093 18100 20284 20703]
top_k =  100
Partition function (log Z): -15.051134082205994

Sorted 5' Splice Sites (High to Low Probability):
Position 119: 0.9308608085412081
Position 13232: 0.8400657034418267
Position 6617: 0.44629996123725213
Position 105: 0.06850711580058058
Position 4356: 0.0007331336968344913
Position 356: 0.00023289873495301958
Position 45: 0.0001611474238409425
Position 81: 0.00015351229808133776
Position 530: 0.00014602092133263398
Position 1059: 9.641315630203051e-05
Position 1337: 9.454362733700078e-05
Position 2391: 7.392360581554434e-05
Position 148: 4.895882147598806e-08
Position 254: 2.7410020859200552e-09
Position 84: 2.576196401497812e-09
Position 69: 2.034157729089662e-09
Position 48: 6.485455662948287e-10
Position 35: 2.0639719551454857e-10
Position 59: 1.7394168256596113e-10
Position 11: 1.2781856897632707e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13093: 0.9549250042815427
Position 18100: 0.8400657034418267
Position 6468: 0.4517017264845003
Position 11558: 0.02442733113119112
Position 2308: 0.003761219981278277
Position 756: 0.002932659736192294
Position 4264: 0.001322831503351497
Position 4533: 0.001083198064622981
Position 1209: 0.0006834727576258802
Position 2227: 0.0005709249544379539
Position 5743: 0.0005532281492611216
Position 2118: 0.0005312874095492137
Position 5489: 0.00043996046712260767
Position 2470: 0.000436400618452876
Position 3150: 0.00041397250428552423
Position 5575: 0.00039411455200942514
Position 3876: 0.00031579385386236653
Position 1247: 0.0002910300587202527
Position 3727: 0.00027805564440538526
Position 4833: 0.00027744241590020846
Position 1490: 0.00021445358476450773
Position 1823: 0.00019373476607009453
Position 3326: 0.00019103807402765538
Position 2627: 0.0001672693282560622
Position 323: 0.00015901761077695604
Position 858: 0.0001569007586402818
Position 701: 0.00012836990095496913
Position 1594: 0.0001272542892288823
Position 1997: 0.00012412731237466032
Position 1867: 9.200788311981765e-05
Position 1308: 8.63235084021955e-05
Position 879: 6.784911428779114e-05
Position 2079: 6.57198356897282e-05
Position 987: 5.299743269873243e-05
Position 901: 4.694747092633709e-05
Position 1186: 3.389061104829476e-05
Position 565: 3.228243316741707e-05
Position 493: 2.7773734564894205e-05
Position 360: 2.514947678829587e-05
Position 215: 6.1139212648568036e-06
Position 222: 4.34609999986622e-06
Position 455: 3.7269593797273156e-06
Position 427: 3.3097356537206246e-06
Position 254: 2.302302535993679e-06
Position 356: 1.8118210969659725e-06
Position 461: 1.5930176967612514e-06
Position 198: 1.3104135849954836e-06
Position 497: 5.727077950483195e-07
Position 392: 4.789212276111368e-07
Position 191: 4.6932985283688695e-07
Position 955: 4.264198486080673e-07
Position 500: 3.131663878349209e-07
