Gene = Wfs1
index = 1191
Annotated 5SS: [  340  7148 12322 13735 15472 16020 17648]
Annotated 3SS: [ 6907 12238 13589 15300 15938 17495 20526]
SMsplice 5SS: [  340  7148 12322 13735 15472 15686 16020 17648]
SMsplice 3SS: [ 6907 12238 13589 15300 15612 15938 17581 20526]
top_k =  100
Partition function (log Z): 10.460695598298036

Sorted 5' Splice Sites (High to Low Probability):
Position 17648: 0.999999999999999
Position 7148: 0.9999999999999983
Position 340: 0.9999972563789218
Position 13735: 0.9928852777107883
Position 12322: 0.9782168246057326
Position 16020: 0.9649982363599756
Position 15472: 0.8356910640888942
Position 1741: 0.8219283175622396
Position 1441: 0.720998827490645
Position 15686: 0.6428743931541057
Position 16292: 0.5600466471302147
Position 3408: 0.40275354676523745
Position 15174: 0.31184286616659007
Position 18003: 0.24274531092069165
Position 3719: 0.23685679903335233
Position 8489: 0.22972745450623733
Position 14950: 0.2025226881753178
Position 12696: 0.1420899742847204
Position 18147: 0.09327811475716513
Position 15459: 0.0882142208064841
Position 19683: 0.06593705296633687
Position 15423: 0.04964539658086624
Position 19520: 0.04063208226673384
Position 19394: 0.029062631517484023
Position 15725: 0.02607348309949318
Position 14064: 0.014512665376929175
Position 16573: 0.013849692607038225
Position 13356: 0.012462275520161771
Position 14029: 0.011940979422574183
Position 13981: 0.010992119702090507
Position 16024: 0.010460608329526375
Position 15530: 0.009704648768197372
Position 815: 0.009125609654402036
Position 1564: 0.002611891809249458
Position 571: 0.002264370982719356
Position 127: 1.256932088025717e-06
Position 163: 8.660190099102731e-07
Position 107: 3.3610216515354475e-07
Position 357: 1.6255762154022024e-07
Position 84: 4.2576193256887e-08
Position 244: 3.372271611002667e-08
Position 354: 2.0082830657559357e-08
Position 344: 1.5296252301069696e-08
Position 292: 6.537700006595771e-09
Position 173: 3.794499214893423e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6907: 0.9999999999999989
Position 15938: 0.9883429843164622
Position 15300: 0.9860792462398461
Position 12238: 0.9782168246057332
Position 13589: 0.9688686440528811
Position 17581: 0.7688669330862252
Position 20526: 0.7110083803680045
Position 15612: 0.6414968297568375
Position 1563: 0.5915077774064895
Position 15050: 0.3118428661665899
Position 1245: 0.30724081764303734
Position 16207: 0.2504219226890111
Position 8390: 0.22972745450623733
Position 17495: 0.2252760405925597
Position 19347: 0.22086255311244543
Position 3240: 0.21415415619873562
Position 1350: 0.20447818450456182
Position 1319: 0.1935526258318507
Position 3282: 0.18859939056650182
Position 3612: 0.17700642106449446
Position 16161: 0.16035460153558412
Position 22621: 0.15236540202955162
Position 17893: 0.1455657371817683
Position 14752: 0.12545185549409246
Position 1518: 0.09611512013528005
Position 17936: 0.08959938150438165
Position 17991: 0.08509764883646255
Position 12555: 0.08108838043863766
Position 1611: 0.07942628308137378
Position 14879: 0.062254389328748765
Position 3631: 0.0598503779688576
Position 12469: 0.05277362885691946
Position 16145: 0.04850116926122197
Position 16116: 0.036713769831690994
Position 19572: 0.035980400259994605
Position 13967: 0.030867322123741193
Position 1634: 0.028045724975425464
Position 16184: 0.02653751340879445
Position 15657: 0.024872568013270167
Position 13626: 0.02401663365790688
Position 14809: 0.014816443352476543
Position 16380: 0.013849692607038225
Position 1614: 0.012788940633104071
Position 13191: 0.012462275520161771
Position 1672: 0.012406386150407244
Position 16249: 0.011614415914488443
Position 16099: 0.010948202496896865
Position 17954: 0.00996018985352742
Position 18926: 0.009608317856204338
Position 12594: 0.008227964989163257
Position 17744: 0.007531783675311313
Position 1292: 0.007287691513371848
Position 13852: 0.00657844237785267
Position 17355: 0.004920107839102104
Position 444: 0.004874483022380518
Position 19682: 0.004075397750759687
Position 1460: 0.003022068778346667
Position 717: 0.0028497191859906687
Position 1285: 0.001874069149559783
Position 15772: 0.0018254748536529032
Position 1250: 0.0016333831818455833
Position 1141: 0.001623466578039247
Position 1391: 0.0015984026527011267
Position 1253: 0.0011269734664404892
Position 806: 0.0010397725611801325
Position 587: 0.0010171048888797712
Position 17444: 0.0009369184821118059
Position 1104: 0.0009076520309419777
Position 675: 0.0006702017441788419
Position 1190: 0.0005121472674106384
Position 464: 0.0004760153560836598
Position 1440: 0.00039132188194708473
Position 647: 0.00034212436565516085
Position 690: 0.00012055951277263418
