Gene = 4930558K02Rik
index = 56
Annotated 5SS: [  151 11726 14815 22544 27037 30053]
Annotated 3SS: [11639 14729 22459 26968 29993 37100]
SMsplice 5SS: [  151 11726 20598 22584 27037 27507 37243]
SMsplice 3SS: [11639 20472 22459 26968 27388 37155 37394]
top_k =  100
Partition function (log Z): -18.182449955222168

Sorted 5' Splice Sites (High to Low Probability):
Position 151: 0.9999992489071566
Position 11726: 0.9998595320554838
Position 22584: 0.8089878098044844
Position 22544: 0.1707878255631197
Position 1052: 1.233375814790334e-05
Position 2240: 4.640079126190707e-06
Position 1076: 2.1643161876368575e-06
Position 45: 2.2713573282113757e-07
Position 460: 1.94868924130702e-07
Position 80: 6.553057975583625e-08
Position 212: 6.560009469031489e-09
Position 3: 5.2384653024492005e-09
Position 947: 4.867760493962828e-09
Position 271: 4.684714880191222e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11639: 0.9999306832042808
Position 22459: 0.9997834750665854
Position 26300: 0.7991842122315449
Position 26173: 0.1805914231360598
Position 12256: 7.605698889961961e-05
Position 2484: 1.607803957005308e-05
Position 6755: 8.467584089648913e-06
Position 8062: 7.852750067255441e-06
Position 946: 6.081005422130368e-06
Position 2154: 5.710983049183393e-06
Position 7139: 5.119542583577676e-06
Position 8176: 4.962047280481173e-06
Position 3372: 4.250253187639592e-06
Position 1015: 3.966072660998222e-06
Position 932: 3.7785259021249645e-06
Position 3512: 3.2909465660689e-06
Position 5241: 3.220112166666373e-06
Position 3142: 2.632687896738021e-06
Position 1581: 1.6784514004220608e-06
Position 5781: 1.536617635487797e-06
Position 4549: 1.186276715439317e-06
Position 3183: 1.1317334399679136e-06
Position 5391: 1.0541557314457147e-06
Position 1435: 9.544496187042926e-07
Position 4199: 7.140188800216655e-07
Position 4323: 5.716237023672422e-07
Position 4118: 5.550722253882764e-07
Position 961: 5.1236797313812e-07
Position 3740: 4.339622036923999e-07
Position 844: 4.1252359105434155e-07
Position 3202: 3.8335932041144036e-07
Position 2729: 3.662701359721158e-07
Position 966: 3.075265197552313e-07
Position 1654: 2.2226430589888805e-07
Position 585: 1.568415731667759e-07
Position 1801: 1.407044610382761e-07
Position 555: 1.0087251174312718e-07
Position 2169: 9.948171644136545e-08
Position 439: 8.279290778961868e-08
Position 800: 5.1158738732623305e-08
Position 2030: 3.346469257610788e-08
Position 974: 2.5289380819108552e-08
Position 851: 1.735782949323531e-08
Position 1998: 1.6688049072539884e-08
Position 988: 1.5228510327786245e-08
Position 864: 1.516884355650337e-08
Position 888: 1.2277353292887231e-08
Position 691: 1.1837295009104896e-08
Position 994: 1.1111193293706464e-09
Position 1020: 1.0155818300706756e-09
Position 718: 2.281203702430377e-10
