Gene = Tnfsf18
index = 1128
Annotated 5SS: [ 193 5850]
Annotated 3SS: [5815 8796]
SMsplice 5SS: [193]
SMsplice 3SS: [2328]
top_k =  100
Partition function (log Z): -11.58563786013552

Sorted 5' Splice Sites (High to Low Probability):
Position 193: 0.9781201490064059
Position 6053: 0.05702433785814394
Position 2448: 0.023141806768312737
Position 2540: 0.01937845676349886
Position 3545: 0.017754389439445874
Position 566: 0.017054822285428643
Position 5850: 0.013198970751545509
Position 1835: 0.011673974432803541
Position 1867: 0.011352206147731332
Position 105: 0.007565674111151004
Position 740: 0.004295056083318398
Position 327: 0.0034240167090231837
Position 1774: 0.003116375145308715
Position 2099: 0.002564212821126388
Position 1393: 0.0021293880213147463
Position 552: 0.0020667562431932514
Position 198: 0.0014085479842879825
Position 167: 0.0011407674357146388
Position 1473: 0.0010256023441646556
Position 291: 0.0002068249453723518
Position 239: 0.00014854705961175768
Position 427: 5.852459730770014e-05
Position 431: 2.7097844942304554e-06
Position 345: 7.651787958800007e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2328: 0.3109016185968662
Position 8796: 0.1659997801323242
Position 5891: 0.1412993912637414
Position 5310: 0.10878520515382535
Position 6616: 0.08507827948839751
Position 9024: 0.07131071847324316
Position 5815: 0.03677385333299814
Position 3459: 0.02581820543241773
Position 7206: 0.023030863530315814
Position 4093: 0.019734885339769335
Position 7458: 0.018744213325992052
Position 5048: 0.018639297120368846
Position 1728: 0.018033135426809798
Position 4876: 0.014859028482241831
Position 4113: 0.014301387437072136
Position 1700: 0.011224825532486087
Position 4472: 0.011185941454326982
Position 430: 0.010855307080501494
Position 2862: 0.010152720644444514
Position 2303: 0.008945268510598191
Position 5146: 0.007692812651375527
Position 3476: 0.00560652212655093
Position 1866: 0.005585743787305365
Position 1977: 0.004920527137447135
Position 3228: 0.004228187592961761
Position 472: 0.003993964265141507
Position 279: 0.0036086186179229442
Position 514: 0.002629224169100066
Position 3594: 0.0024101283918378387
Position 1302: 0.0019254026187880747
Position 767: 0.0017992012804541732
Position 1577: 0.0015776203565284813
Position 2022: 0.0015140001566274215
Position 3056: 0.001375771251136273
Position 2806: 0.0012766219685417931
Position 1351: 0.0006783920478699777
Position 1081: 0.0004490500822875647
Position 1392: 0.0002703070651874122
Position 575: 0.00026032950370888575
Position 465: 0.00020137676361479023
Position 1367: 0.00017515432437533425
