Gene = Nop53
index = 759
Annotated 5SS: [ 245  785 3286 3900 4335 5937 6346 6621 6986 7164 7723 7901]
Annotated 3SS: [ 719 3176 3699 4263 5840 6240 6419 6809 7096 7645 7843 8184]
SMsplice 5SS: [ 245  557  785 3286 4335 5937 6346 6621 6986 7164 7723 7901]
SMsplice 3SS: [ 420  719 3176 4263 5840 6240 6419 6809 7096 7645 7843 8184]
top_k =  100
Partition function (log Z): 29.970196860170443

Sorted 5' Splice Sites (High to Low Probability):
Position 4335: 0.9968081324524085
Position 6346: 0.9926142828796791
Position 3286: 0.9903594806058061
Position 7723: 0.9872226999243563
Position 5937: 0.9850026509958094
Position 785: 0.9819198875625489
Position 245: 0.962273751226086
Position 6621: 0.9445894138219632
Position 6986: 0.9432635586891033
Position 7901: 0.931153005498617
Position 557: 0.8430201930565977
Position 2090: 0.5671180697135597
Position 7164: 0.48152306629796265
Position 3900: 0.4434782622577432
Position 3924: 0.18714461035749508
Position 4561: 0.1354956658867034
Position 7323: 0.1276538376819674
Position 1838: 0.10859088898209908
Position 5592: 0.08808907926154255
Position 4193: 0.08087749930275721
Position 1744: 0.04602479199591866
Position 4453: 0.023681103258615405
Position 7328: 0.022205884850958306
Position 576: 0.019670469729995452
Position 5458: 0.01904077299513551
Position 323: 0.018346221098669863
Position 6469: 0.018019795409360825
Position 8550: 0.017852516388825422
Position 4036: 0.012857023554763062
Position 6093: 0.01271403603396879
Position 7891: 0.01225596102336143
Position 607: 0.011507498742551348
Position 46: 0.01016348386835975
Position 6099: 0.009389281119129872
Position 4896: 0.008841719377430612
Position 2548: 0.008300110195790935
Position 7317: 0.007721470782315708
Position 6888: 0.007708707322553927
Position 1160: 0.007456895264287857
Position 5889: 0.006790585438752438
Position 4550: 0.006134352257518088
Position 7905: 0.005051476903606875
Position 7753: 0.004665682724273459
Position 7179: 0.00443881960263563
Position 839: 0.003871876785907699
Position 7341: 0.0035129415754364627
Position 4565: 0.0034854830803691763
Position 4870: 0.0034089530909660413
Position 7766: 0.00321255807192804
Position 452: 0.003158644294364558
Position 542: 0.0022283246649632688
Position 343: 0.0021355922180446726
Position 277: 0.0020855245778856808
Position 2440: 0.002081794881175062
Position 6673: 0.001908014450363749
Position 6731: 0.0016312694957752714
Position 7758: 0.0016170769007599816
Position 619: 0.0013747715757238428
Position 8185: 0.0012363953850302244
Position 5874: 0.0011087120675809387
Position 5948: 0.0010619339734834218
Position 294: 0.0010467860631070364
Position 198: 0.0010003067061526004
Position 6514: 0.0008209560761563454
Position 191: 0.0006354914382530551
Position 650: 0.00046046341731900556
Position 7019: 0.0004449072976643614
Position 609: 0.00043118409037240437
Position 7738: 0.00041853815316413793
Position 219: 0.0003891048779034517
Position 34: 0.0002911544590632927
Position 561: 0.00021609128434961554
Position 266: 0.00017791243476281412
Position 249: 0.00014593219605990958
Position 108: 9.595813452694811e-05
Position 271: 5.2723484886244075e-05
Position 325: 3.9422380455222925e-05
Position 3794: 2.231021612502994e-05
Position 4329: 1.660735838808419e-05
Position 4554: 1.5512774381590373e-05
Position 8060: 1.0097935465214677e-05
Position 7967: 9.987772175331107e-06
Position 8066: 9.056721300236307e-06
Position 7950: 7.910597083010613e-06
Position 4361: 6.7441201445700885e-06
Position 31: 2.7525733705455937e-06
Position 362: 2.1216321035067226e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7843: 0.9986470293423473
Position 5840: 0.9967030759959636
Position 3176: 0.9903594806058065
Position 7645: 0.9779774378069868
Position 6240: 0.9729065656154454
Position 4263: 0.9565175646306753
Position 6809: 0.9542564795883133
Position 6419: 0.9054513596820642
Position 420: 0.8450912849740286
Position 719: 0.7508723209335894
Position 7096: 0.6385681224345959
Position 8184: 0.554361298151033
Position 3699: 0.430602914977963
Position 2004: 0.3309924085273548
Position 8284: 0.26877109842383595
Position 681: 0.195957681144893
Position 3715: 0.13014346882836386
Position 1981: 0.12020076955107958
Position 4426: 0.11923637358313326
Position 1695: 0.0629742370643419
Position 5472: 0.06171876790000982
Position 8312: 0.05920031923291123
Position 4079: 0.05661066804775605
Position 1952: 0.055043195348277583
Position 4229: 0.040542402297500245
Position 4405: 0.039796696724764304
Position 3923: 0.034588719761083214
Position 5276: 0.029052832959849624
Position 435: 0.025769404658756802
Position 3856: 0.025575720917099302
Position 6530: 0.02427739798007631
Position 1986: 0.02369935278708365
Position 1642: 0.023190046515071592
Position 9068: 0.0231518650181277
Position 1675: 0.022928485457248706
Position 7994: 0.02287717014106736
Position 1890: 0.02282249782274348
Position 6022: 0.020917013983891557
Position 3838: 0.019492630761539592
Position 1601: 0.019221172253141364
Position 7671: 0.01915902261938309
Position 8733: 0.01650153361426455
Position 3677: 0.01641743302039873
Position 5242: 0.016358251396818485
Position 733: 0.014380896651286439
Position 8514: 0.013529806936761202
Position 699: 0.013504123866790799
Position 6211: 0.01336500924462236
Position 6503: 0.010818348709217919
Position 6509: 0.010247525941431329
Position 4707: 0.008703911096935945
Position 3822: 0.008413014325998561
Position 2439: 0.008300110195790958
Position 1864: 0.008060002290685344
Position 1784: 0.007358983930145354
Position 4494: 0.006610530880633891
Position 1008: 0.0060237966498730465
Position 1383: 0.005960688647967593
Position 769: 0.005503938030660373
Position 4104: 0.0054751681205021385
Position 459: 0.005438499021639362
Position 6865: 0.00510151305356383
Position 6479: 0.004710257689811338
Position 527: 0.004232237502271676
Position 8403: 0.0040649001781537745
Position 6563: 0.0038831050522895954
Position 1629: 0.003789809668174548
Position 7970: 0.0037010051794781943
Position 4612: 0.0035467613714606993
Position 2033: 0.003271773287939674
Position 2066: 0.003028070098394631
Position 6059: 0.0028362368736875258
Position 145: 0.0027392471518128945
Position 1332: 0.0026344875561557872
Position 6422: 0.0025169344839171093
Position 1476: 0.002397184629102756
Position 1452: 0.002370275039575945
Position 2350: 0.002081794881175069
Position 6507: 0.001904188734713202
Position 6136: 0.0018406092803272733
Position 500: 0.0015418983872643327
Position 8636: 0.0014364115351329174
Position 924: 0.001433098614414821
Position 6458: 0.0013499701371608407
Position 1604: 0.0011372562695403112
Position 7808: 0.0010524233980834996
Position 6657: 0.000816968293666557
Position 6560: 0.0007282452346011978
Position 124: 0.0006540735069769005
Position 1523: 0.0006530539475519228
Position 6818: 0.0005471743722331501
Position 398: 0.00046167239612400436
Position 6328: 0.00037811882913815596
Position 482: 0.00030293942699222593
Position 7850: 0.00019858905941360426
Position 7813: 9.295801485141597e-05
Position 230: 7.585184241733072e-05
Position 464: 7.13660777384483e-05
Position 152: 3.486277697107157e-05
Position 166: 2.9709429121956413e-05
Position 629: 1.8209769814803752e-05
Position 169: 1.2971378892491424e-05
Position 155: 1.2584677704887837e-05
Position 360: 9.039603971279035e-06
Position 197: 5.086446975079704e-06
Position 750: 4.7866032892333165e-06
Position 735: 4.5849026124287965e-06
Position 195: 3.285626240748575e-06
Position 182: 3.191935547114714e-06
Position 216: 2.3281035408032315e-06
Position 606: 1.289096059875273e-06
Position 179: 7.338572500489856e-07
Position 300: 7.042629922860987e-07
Position 206: 4.051074977508909e-07
Position 233: 3.216471411282952e-07
Position 343: 1.335973613984815e-08
