Gene = A130010J15Rik
index = 76
Annotated 5SS: [ 86 590]
Annotated 3SS: [ 470 6198]
SMsplice 5SS: [ 86 590]
SMsplice 3SS: [ 470 1235]
top_k =  100
Partition function (log Z): -10.576621508954425

Sorted 5' Splice Sites (High to Low Probability):
Position 590: 0.9672755753756384
Position 86: 0.8915240911704861
Position 1472: 0.18976338345136384
Position 326: 0.08309177920914065
Position 1070: 0.02179882090409802
Position 389: 0.00635057108538681
Position 2134: 0.003691857399793721
Position 305: 0.003415260804641582
Position 313: 0.0029822271964437563
Position 160: 0.0013485881205963473
Position 281: 0.0009595723415420985
Position 319: 0.0006518649598095508
Position 339: 0.0004109224815414662
Position 704: 0.000273279437933784
Position 142: 0.00018395607250557453
Position 139: 0.0001325093277315661
Position 291: 0.00010847445401183352
Position 192: 7.282569861549967e-07
Position 133: 5.616141032085742e-07
Position 72: 3.6220069217127035e-07
Position 94: 1.8904634078232548e-07
Position 61: 1.0532846660079553e-07
Position 210: 4.7956818329613526e-08
Position 34: 3.2503178558184806e-08
Position 4: 3.183541965300062e-08
Position 196: 8.326708324860504e-10
Position 194: 1.5099929753940535e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 470: 0.8808294651110596
Position 1303: 0.24465858691576398
Position 1235: 0.19383898736979077
Position 5306: 0.1271795227888169
Position 6290: 0.1069552675223526
Position 6198: 0.08623736408180119
Position 2344: 0.05356542147740118
Position 431: 0.037969079279053325
Position 5871: 0.03688860606369504
Position 5453: 0.0339950321509347
Position 3644: 0.03376345997432389
Position 1322: 0.03318364392432595
Position 487: 0.027025619820976534
Position 984: 0.02559743403596912
Position 3402: 0.023446724647475794
Position 3560: 0.023321897296420584
Position 3719: 0.02152863196444791
Position 2758: 0.018951569884338628
Position 2695: 0.018365774524751882
Position 1659: 0.017122047078817954
Position 4709: 0.015241956484387961
Position 1335: 0.012727129351297207
Position 3484: 0.010275722578859652
Position 1907: 0.010239794510405364
Position 1394: 0.009578911693304179
Position 1679: 0.009085504602288337
Position 1941: 0.00843756066764679
Position 1309: 0.007386665568933644
Position 1867: 0.006914376787877704
Position 371: 0.0056597927139768025
Position 1995: 0.005619197379634
Position 276: 0.005602557232175518
Position 2650: 0.0045256444553419236
Position 435: 0.004321466187217869
Position 1206: 0.0034359743417465252
Position 819: 0.0019248872781920082
Position 735: 0.0015963738329099893
Position 491: 0.0013201406785630229
Position 412: 0.0011614203925558175
Position 223: 0.000791285152566161
Position 892: 0.0006981714945364718
Position 955: 0.0005305008742307944
Position 472: 0.0004969176677830709
Position 210: 0.0004306713072198761
Position 496: 0.00028840194060826085
Position 1361: 0.00021978267415190888
Position 751: 0.00019709089646006872
Position 437: 0.0001474864658789282
Position 542: 0.00013128239950431245
Position 920: 0.00010978433331302302
Position 544: 9.796974807564105e-05
Position 233: 8.634892479382392e-05
Position 251: 8.372110537739716e-05
Position 230: 4.893760215626498e-05
Position 447: 3.439822691676402e-05
Position 192: 3.2690203536245096e-05
Position 336: 3.0178567298719626e-05
Position 256: 1.2292800407016294e-05
Position 284: 6.094057704690497e-06
Position 159: 5.564787829839343e-06
Position 165: 3.475039933997268e-06
Position 551: 2.3691962389333962e-06
Position 152: 1.654019867987342e-07
