Gene = AC163616.1
index = 86
Annotated 5SS: [  216   706  3421  3679  5748  5897  9029 10346 11651]
Annotated 3SS: [  603  3302  3624  5580  5837  8733 10304 11520 12605]
SMsplice 5SS: [ 216  706 3421 5748]
SMsplice 3SS: [ 603 3302 5580 5837]
top_k =  100
Partition function (log Z): -7.591306382415484

Sorted 5' Splice Sites (High to Low Probability):
Position 5748: 0.9646070423605692
Position 216: 0.9069006610818393
Position 706: 0.8371722737228374
Position 3421: 0.788022038599605
Position 5946: 0.4296896072490441
Position 3679: 0.2135831507776992
Position 9451: 0.09289537240937025
Position 726: 0.07811229937391388
Position 406: 0.04997253567152798
Position 5851: 0.03645956575173444
Position 3696: 0.03175951118806921
Position 357: 0.019726364981943436
Position 604: 0.017884216828878377
Position 5626: 0.013699147858121506
Position 6975: 0.011296621537353564
Position 5897: 0.010407923577681041
Position 1259: 0.006934303248847253
Position 203: 0.006829177953747395
Position 195: 0.0067843805875362415
Position 129: 0.006782897639800314
Position 163: 0.000843246942790576
Position 160: 0.0005841460792608797
Position 547: 0.0002834942495998037
Position 256: 6.170769420102773e-05
Position 186: 8.381635862660336e-06
Position 180: 4.731488982687304e-06
Position 302: 2.565688314647783e-06
Position 119: 1.8081528962190706e-06
Position 69: 3.3976021247206956e-07
Position 189: 2.847315536579098e-07
Position 131: 2.571235785326717e-07
Position 44: 2.2504946968227768e-07
Position 241: 1.0987726531176664e-07
Position 250: 1.0967867734124744e-07
Position 363: 2.2702922875189596e-08
Position 155: 9.166643984192447e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5837: 0.8548784388927051
Position 5580: 0.809056441305885
Position 603: 0.7236360012536524
Position 3302: 0.6624753350127507
Position 9609: 0.292240562816053
Position 3624: 0.23443598774752086
Position 5652: 0.1706595359438896
Position 7457: 0.1559773451559964
Position 9331: 0.14366593059552257
Position 3337: 0.09460874077844807
Position 432: 0.07250917889593658
Position 487: 0.07080725146255781
Position 8733: 0.039093232019810326
Position 321: 0.02871950714942572
Position 8244: 0.027815521467990864
Position 6901: 0.025499711059535645
Position 3261: 0.021066701133569257
Position 10038: 0.017368061432696247
Position 10176: 0.015052470507419476
Position 633: 0.014078845114288753
Position 463: 0.01302358388118457
Position 3375: 0.010872596309540829
Position 3221: 0.006938889354914693
Position 1180: 0.006934303248847255
Position 8697: 0.006790474972356447
Position 688: 0.0049696351848395
Position 3646: 0.003700695711852544
Position 508: 0.002761996799025208
Position 665: 0.0009611291882435163
Position 290: 0.00024784994380574804
Position 366: 0.00022487042335042544
Position 808: 0.0002233090907905093
Position 287: 1.575969636882666e-05
Position 370: 3.7059738611843473e-07
Position 271: 2.6002421407914015e-07
