Gene = Fbxl12
index = 401
Annotated 5SS: [2732]
Annotated 3SS: [5556]
SMsplice 5SS: [ 183  561 2752]
SMsplice 3SS: [ 456 2658 5556]
top_k =  100
Partition function (log Z): -5.745768004563564

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.9282295127413637
Position 561: 0.8529123418720533
Position 2732: 0.5220148384698976
Position 2752: 0.4663194491675858
Position 2552: 0.15429509858374887
Position 5592: 0.02117722749262214
Position 3823: 0.01428643006822029
Position 5232: 0.01094778072102137
Position 377: 0.007101265555048497
Position 5690: 0.006981366471445315
Position 931: 0.004885879885428507
Position 128: 0.0017464352682379303
Position 363: 0.001418762097145258
Position 375: 0.000793724530619327
Position 341: 0.0005642083693046372
Position 381: 0.0003667085359937772
Position 198: 0.00028728788195349646
Position 358: 0.0002246820362505343
Position 383: 0.00021484028035883472
Position 303: 0.0001490447087519142
Position 185: 0.00011110228111177467
Position 212: 0.00010374760268402527
Position 276: 8.863606239776015e-05
Position 76: 8.445842936024282e-05
Position 252: 4.783560076314595e-05
Position 478: 9.379114262149892e-06
Position 14: 8.822682116616274e-11
Position 315: 7.21679480828395e-11
Position 279: 6.82214110084735e-11
Position 273: 6.804185401118894e-11
Position 285: 4.2128253972373493e-11
Position 330: 3.402351028492878e-11
Position 66: 2.2589166393388012e-11
Position 24: 1.7124938407113287e-11
Position 78: 1.6368872903582726e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2658: 0.7867188026803548
Position 456: 0.7647850484532533
Position 5556: 0.527945675793412
Position 2551: 0.17406512027611218
Position 5823: 0.16350998573805142
Position 6661: 0.14325929451954114
Position 2490: 0.07682708793775601
Position 5134: 0.057558631159122575
Position 5275: 0.05405579652045286
Position 2391: 0.044018113744643865
Position 3943: 0.027406922591812762
Position 2405: 0.02291025343847968
Position 2415: 0.022412891496383522
Position 2932: 0.016861792912757755
Position 279: 0.016560298351641713
Position 5652: 0.015148021737108427
Position 3716: 0.01428643006822031
Position 2373: 0.013381816489263197
Position 5167: 0.008409067826539784
Position 5231: 0.007625323451401853
Position 2816: 0.007111493955891911
Position 789: 0.005146598005192185
Position 397: 0.005087365371998843
Position 291: 0.003741294547183568
Position 3883: 0.0035961812274208716
Position 2677: 0.003130987125168746
Position 510: 0.0026037455402795986
Position 2856: 0.0020911321977552656
Position 543: 0.0018837222033738497
Position 3360: 0.0012673096257342046
Position 1780: 0.0006896328044624435
Position 839: 0.0003695950996517673
Position 1072: 0.00032326715525039866
Position 967: 0.0003008732060383467
Position 654: 0.0002520244346242978
Position 540: 5.230611247634652e-06
Position 300: 3.908823303759788e-06
Position 2341: 3.2337791992425677e-06
Position 463: 1.890817993363828e-06
Position 308: 1.8643502965455229e-06
Position 410: 1.3260336100245653e-06
Position 526: 8.864986988629401e-07
Position 330: 7.513741412874657e-07
Position 348: 4.5631856813711864e-07
Position 293: 4.126506119501548e-07
Position 547: 2.4816172345555266e-07
Position 315: 2.2888151944519432e-07
Position 346: 8.269272379613653e-09
