Gene = Abhd18
index = 93
Annotated 5SS: [  167 58024 58987 63634 69795 69987 72436 76582 83257 84013 86933 88060]
Annotated 3SS: [57915 58901 63532 69715 69901 72407 76442 83166 83910 86553 87896 88371]
SMsplice 5SS: [  167 10987 36906 58987 63634 83257 84013 88060 88553]
SMsplice 3SS: [10885 36738 58901 63532 83166 83910 87923 88371 88881]
top_k =  100
Partition function (log Z): -51.956560542444436

Sorted 5' Splice Sites (High to Low Probability):
Position 10987: 0.9833933375294708
Position 167: 0.8277358097373979
Position 146: 0.16870366685726573
Position 14582: 0.14237761760026896
Position 12302: 0.09408082299053042
Position 2630: 0.06839537074960053
Position 4295: 0.067251871278414
Position 11006: 0.009327505244540964
Position 315: 0.0028334413360323486
Position 427: 0.0008261404262618644
Position 1723: 7.405922248924643e-05
Position 830: 2.0083517420390473e-05
Position 171: 8.649336625337793e-08
Position 112: 6.887259277783689e-08
Position 91: 5.720074872920277e-08
Position 650: 3.082504844324441e-08
Position 636: 1.4747542368353308e-08
Position 134: 1.4457775169336936e-08
Position 432: 1.1625848997706566e-08
Position 227: 7.871088754158069e-09
Position 115: 4.693478802434497e-09
Position 86: 4.664816029419696e-09
Position 102: 4.4699366752189156e-09
Position 148: 2.6375378014737014e-09
Position 68: 1.296637925688481e-09
Position 41: 4.1240977991754465e-10
Position 196: 3.362288646833908e-10
Position 183: 2.563865435330741e-10
Position 9: 2.207182431757002e-10
Position 220: 1.9867041955140516e-11
Position 222: 6.895738358668475e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10885: 0.9966104913931859
Position 16913: 0.4651182333124693
Position 14277: 0.18438153296257112
Position 12201: 0.13055435345908029
Position 15970: 0.10865992633199138
Position 13635: 0.07934654509439334
Position 2470: 0.06974470581692355
Position 17060: 0.0686495665312458
Position 4199: 0.067251871278414
Position 16876: 0.062360935956550484
Position 12488: 0.050945248916339725
Position 16312: 0.0445129058696667
Position 13561: 0.008316860799249187
Position 12506: 0.0074249080028395585
Position 11060: 0.006902903142741872
Position 11500: 0.004217181905774852
Position 11639: 0.003596180327612962
Position 11386: 0.0023127470527242863
Position 11117: 0.0018792536995617412
Position 712: 0.0006324103937487606
Position 4392: 0.0005662241384590665
Position 7466: 0.00024428316350302024
Position 6141: 0.0001651463548673618
Position 670: 0.00010884155939621221
Position 235: 9.642701489777665e-05
Position 3761: 8.421967971150086e-05
Position 1570: 6.608283177978637e-05
Position 278: 5.2290431967748784e-05
Position 1544: 4.354093320523797e-05
Position 4449: 4.069837344466101e-05
Position 1921: 2.275126104418543e-05
Position 2015: 2.1048889422773257e-05
Position 1441: 1.776646419126291e-05
Position 536: 1.3803720138490582e-05
Position 1799: 1.084332621663909e-05
Position 1036: 8.739162174087999e-06
Position 1639: 8.690724293739453e-06
Position 998: 8.407229299300036e-06
Position 470: 8.158198167189214e-06
Position 1575: 7.629840671093547e-06
Position 293: 3.2530709702786757e-06
Position 237: 1.8534443130104626e-06
Position 353: 3.232120252469435e-07
Position 322: 7.680481328403249e-08
Position 307: 6.50870999647666e-08
Position 355: 6.133012105276732e-08
Position 301: 4.910533068954817e-08
