Gene = Gtf3c3
index = 528
Annotated 5SS: [  159  1140  4918  8473 10210 11572 14963 15471 18576 19589 21313 22250
 23088 33135 33992 35461 39843]
Annotated 3SS: [ 1027  4732  8348 10017 11405 14814 15397 18471 19416 21109 22147 22951
 32896 33800 35335 39689 40968]
SMsplice 5SS: [  159  1140  4918  8473 10210 11572 14351 14963 18576 21313 22250 23088
 33135 33992 35461 39843]
SMsplice 3SS: [ 1027  4732  8348 10017 11405 14259 14814 18471 21219 22147 22951 32896
 33800 35335 39689 40968]
top_k =  100
Partition function (log Z): -9.199203217257482

Sorted 5' Splice Sites (High to Low Probability):
Position 11572: 0.9999827746176367
Position 14963: 0.998964252610356
Position 1140: 0.9982801786946087
Position 22250: 0.9954945376763453
Position 23088: 0.9895384975868955
Position 4918: 0.9892155641930754
Position 159: 0.8601901798695386
Position 10210: 0.8268268888265571
Position 8473: 0.5889197110269174
Position 14351: 0.3834921380931319
Position 14505: 0.23984539615122039
Position 554: 0.09992869667291801
Position 6691: 0.09275446847444063
Position 11843: 0.07079389829915786
Position 23984: 0.06880314638546803
Position 7005: 0.0674040411396282
Position 26046: 0.06179912713884185
Position 1381: 0.04938566464370121
Position 4655: 0.04521392941184661
Position 581: 0.027918248192522754
Position 227: 0.02554634541875542
Position 336: 0.024265722508001634
Position 573: 0.018540566795486955
Position 178: 0.017909174746340073
Position 10143: 0.01601967974630083
Position 606: 0.01489533613180267
Position 6783: 0.009783106271027162
Position 213: 0.00834811877710289
Position 4142: 0.00723588493602687
Position 2702: 0.00659849611327638
Position 2371: 0.005311024917647955
Position 5654: 0.0053023966158246465
Position 188: 0.003123577419455654
Position 393: 0.0006987095757925915
Position 15695: 0.0003551500389207214
Position 289: 0.0002152361819800366
Position 210: 0.00011303236490643886
Position 370: 0.00011104474529717555
Position 116: 8.186429787405732e-05
Position 9651: 7.855715442938519e-05
Position 375: 5.722632814918978e-05
Position 59: 4.1921485069912196e-05
Position 1173: 2.7440671740775724e-05
Position 15180: 7.155800398092075e-06
Position 65: 5.940744671613608e-06
Position 217: 5.85823286641231e-06
Position 14763: 4.367572988688268e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 11405: 0.9999999999999984
Position 14814: 0.9990035915072828
Position 22147: 0.9954945376763453
Position 22951: 0.9644504186264802
Position 4732: 0.9630116534719734
Position 1027: 0.9511968789903844
Position 10017: 0.8428465685728579
Position 14259: 0.6148888086086235
Position 8348: 0.5889197110269176
Position 25957: 0.48378095537192617
Position 24317: 0.24548863931883813
Position 23821: 0.1523594397855091
Position 477: 0.08803652768668588
Position 25756: 0.07943883732644416
Position 4598: 0.07141784013294887
Position 6879: 0.06740404113962822
Position 23840: 0.0628514863423062
Position 26133: 0.06179912713884185
Position 6454: 0.058873740955105766
Position 11749: 0.05178201727923738
Position 1277: 0.047937208543376915
Position 6583: 0.0405174514974469
Position 22696: 0.031044119049868285
Position 24658: 0.018819876536595663
Position 11774: 0.013525920970317074
Position 911: 0.01226089695869423
Position 23188: 0.012134317136826589
Position 428: 0.010607847012947537
Position 14058: 0.008448725635728753
Position 1070: 0.007804697855796933
Position 500: 0.007772198585618858
Position 3810: 0.007235884936026883
Position 2472: 0.00659849611327638
Position 997: 0.00610622646354655
Position 11712: 0.005491469979776415
Position 5542: 0.005302396615824637
Position 1036: 0.0041206153647012295
Position 15397: 0.0039537634853529
Position 1043: 0.003791084532092751
Position 23239: 0.0034680921539162485
Position 6724: 0.0031463822929151354
Position 1061: 0.0028054146078276567
Position 2317: 0.002761987022305294
Position 2290: 0.002549037895342661
Position 1097: 0.0024189687451144745
Position 972: 0.0017292544037046192
Position 1292: 0.0014484561003243043
Position 451: 0.0005984835520514172
Position 15786: 0.0005493384069738053
Position 509: 0.00041373938150545195
Position 326: 0.0002382927245755675
Position 16603: 0.00017533560305800115
Position 768: 0.00016347141638559025
Position 9538: 7.85571544293849e-05
Position 698: 6.334656426809194e-05
Position 1120: 6.200689161369575e-05
Position 927: 5.7201956258617534e-05
Position 12141: 4.775204227029102e-05
Position 14618: 4.147404916373975e-05
Position 798: 2.8865048583953035e-05
Position 12395: 2.2099185451103994e-05
Position 738: 1.3387623169365939e-05
Position 11932: 1.3142953831553807e-05
Position 663: 1.0548686091849022e-05
Position 15016: 7.155800398092086e-06
Position 680: 2.6954370104727933e-06
Position 704: 1.7668519623950322e-06
Position 375: 2.3330827515109285e-09
Position 330: 9.110300562727623e-11
Position 289: 9.010405968427692e-11
