Gene = Mospd3
index = 689
Annotated 5SS: [ 303  774 1068 1451 3894]
Annotated 3SS: [ 500  991 1220 3728 3990]
SMsplice 5SS: [ 303  774 1068 1451 3894]
SMsplice 3SS: [ 692  991 1250 3728 3990]
top_k =  100
Partition function (log Z): -2.342006797401112

Sorted 5' Splice Sites (High to Low Probability):
Position 3894: 0.8916529365802313
Position 774: 0.7594260237929034
Position 1451: 0.7284372038530327
Position 1068: 0.685528335562104
Position 303: 0.6609272566826618
Position 321: 0.22499714910240382
Position 811: 0.17108540715609885
Position 602: 0.12579098783475973
Position 1843: 0.04894093466803885
Position 1727: 0.040216098287100384
Position 156: 0.024080194446019512
Position 1080: 0.020266120102697904
Position 54: 0.01619438353853531
Position 2455: 0.015528372067336083
Position 145: 0.004501804251366267
Position 326: 0.0040933423452417985
Position 606: 0.003980705393747722
Position 1182: 0.003771556635601264
Position 1021: 0.0032675258892907303
Position 221: 0.002609355280180512
Position 377: 0.0020434119871891765
Position 3911: 0.0011051215229986823
Position 179: 0.0006440344668850815
Position 237: 0.00011326988155335142
Position 66: 1.9609078931769864e-05
Position 183: 3.1128472864529105e-06
Position 78: 1.4349462398443673e-06
Position 26: 6.08613202581741e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3990: 0.7794141463840925
Position 3728: 0.7759151513521216
Position 991: 0.6842039972677277
Position 692: 0.574796851818054
Position 1250: 0.4344893396236587
Position 653: 0.3394830714359818
Position 1220: 0.22878883676070655
Position 3779: 0.15305538909924463
Position 4063: 0.13239629471130948
Position 1594: 0.038465370074886325
Position 500: 0.03560962315028353
Position 3817: 0.03520470180428291
Position 1608: 0.03442389957780403
Position 533: 0.021239970333189702
Position 1354: 0.018781963681296088
Position 1348: 0.018604903004710793
Position 1003: 0.017919192663621967
Position 2364: 0.015987128577588192
Position 1644: 0.01513799122895548
Position 1266: 0.013280040846265707
Position 1271: 0.010143168658696387
Position 404: 0.00932761052182275
Position 699: 0.009243622897602291
Position 1821: 0.007230292103024857
Position 964: 0.00638078602006815
Position 3417: 0.004776809584259663
Position 561: 0.003471149092426128
Position 1374: 0.003380846042836548
Position 1137: 0.0029962720730015075
Position 514: 0.00244845085142196
Position 4067: 0.0021014333493574048
Position 417: 0.00163415627723767
Position 589: 0.0013699505555037597
Position 231: 0.0012474365898696603
Position 1033: 0.0011533232582641947
Position 709: 0.0011258320806278776
Position 260: 0.0011166943807398295
Position 155: 0.0006788923306558491
Position 3107: 0.0005299476936787558
Position 177: 0.00046350261529573534
Position 429: 0.00032277709215844234
Position 727: 0.0002372151092356917
Position 160: 0.00023691683843921781
Position 368: 0.00012398198439509574
Position 445: 9.201978127577053e-05
Position 179: 9.19943932529815e-05
Position 172: 3.6960077466181404e-05
Position 197: 3.2388786120983314e-05
Position 215: 1.2078638403541218e-05
Position 225: 1.1272158930564164e-05
Position 187: 1.0651581787414863e-05
