Gene = Gckr
index = 427
Annotated 5SS: [   99   740  1202  2046  2492  3065  3285  4671  7494  9026  9584  9838
 10251 10701 11353 11524 27033 28911]
Annotated 3SS: [  583  1132  1976  2417  2997  3230  4575  7387  8906  9484  9739 10173
 10603 11254 11439 26990 28775 29345]
SMsplice 5SS: [   99  2492  3697  4671  7494  9026  9584  9838 10251 10701 11353 11524
 27141 28911]
SMsplice 3SS: [ 2352  3611  4575  7387  8906  9484  9739 10173 10603 11254 11439 26990
 28775 29345]
top_k =  100
Partition function (log Z): 5.519023527350379

Sorted 5' Splice Sites (High to Low Probability):
Position 7494: 0.9999999999999998
Position 10701: 0.9999999999999986
Position 99: 0.99660229988874
Position 11524: 0.9953346280073662
Position 9584: 0.9479565393880882
Position 2492: 0.9030060780548615
Position 9026: 0.8640291535111623
Position 4671: 0.7690415143289001
Position 11353: 0.7089051632576183
Position 3697: 0.6729774575869937
Position 9838: 0.6603516304922292
Position 1202: 0.4524936044378759
Position 10251: 0.4352278721467445
Position 7211: 0.36693731570332594
Position 3065: 0.3427355726088602
Position 10306: 0.23197748362177978
Position 4657: 0.2309584856710995
Position 740: 0.15711881467758654
Position 2046: 0.15320582487932527
Position 10005: 0.13308798645019124
Position 3285: 0.0935670238317954
Position 3691: 0.08408730459583756
Position 13123: 0.07918861516035859
Position 9069: 0.02852994765950103
Position 9528: 0.02786719195516885
Position 6985: 0.021760561705897328
Position 11290: 0.01894680265945425
Position 3334: 0.017726911600804085
Position 11860: 0.01708231990007372
Position 10327: 0.015068432656681618
Position 6060: 0.01267991688829589
Position 10399: 0.01017549650664609
Position 11014: 0.00909437079991381
Position 9637: 0.00823890377982721
Position 7120: 0.007104728247903797
Position 3836: 0.006474011617528407
Position 478: 0.00624676716302609
Position 3121: 0.003986171800845065
Position 104: 0.0030171269740317266
Position 467: 0.002757140183028293
Position 430: 0.0025565290318435
Position 9817: 0.0025335943506066784
Position 451: 0.001783737452357551
Position 1143: 0.0017490619711006401
Position 996: 0.0017368267010283143
Position 419: 0.0007016010599312101
Position 9787: 0.0006892720833431514
Position 592: 0.0006411488550019433
Position 9810: 0.0003795946804189
Position 56: 0.0002425870780900987
Position 66: 1.9430689151870385e-06
Position 148: 5.037005705108361e-07
Position 14: 2.411495238804066e-07
Position 223: 8.153228981309948e-08
Position 254: 2.4800651620454045e-08
Position 153: 1.1493959684317416e-08
Position 22: 1.1062907716334526e-09
Position 31: 1.0045275208705666e-09
Position 289: 9.259227827268211e-10
Position 29: 2.779412193837019e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10603: 0.9978928695840392
Position 11439: 0.984374145595652
Position 4575: 0.9788166995059084
Position 7387: 0.9387214088553324
Position 9484: 0.9376722892328175
Position 3611: 0.7518958455039121
Position 11254: 0.7170011996062132
Position 9739: 0.6632826704252288
Position 10173: 0.5964911035890176
Position 8906: 0.5573393774310215
Position 2352: 0.5438529308532146
Position 1132: 0.45403967928232636
Position 2417: 0.3567198183401973
Position 2997: 0.2915542194914688
Position 7057: 0.2322903878171803
Position 17315: 0.20974520871276747
Position 15116: 0.2077418816378779
Position 8889: 0.20424057996310205
Position 12976: 0.19190866740740822
Position 9915: 0.16094489618931443
Position 16525: 0.15635504316168064
Position 583: 0.1429556242024964
Position 13024: 0.11896632756683449
Position 1863: 0.1169419287213232
Position 8940: 0.1121162553562204
Position 7013: 0.09147442590613689
Position 3230: 0.0800939243425977
Position 3008: 0.06531664830970767
Position 7345: 0.061278591144667265
Position 7105: 0.05027723022791257
Position 13232: 0.05005201967294659
Position 10136: 0.041137483282484746
Position 1976: 0.036263896158002094
Position 9451: 0.029619022954480694
Position 11769: 0.02930177333783843
Position 12311: 0.02825301992441695
Position 6892: 0.021760561705897328
Position 14747: 0.021666507170152144
Position 4591: 0.021183300494091298
Position 10036: 0.02046568906226947
Position 8665: 0.018862888420319586
Position 13068: 0.01773056148049891
Position 9409: 0.01668603759581118
Position 11961: 0.01651268546024901
Position 3188: 0.014165021921765188
Position 13931: 0.013907313896051283
Position 12602: 0.01275873663944377
Position 6006: 0.01267991688829589
Position 386: 0.01189282858542766
Position 11183: 0.009307542492379153
Position 10867: 0.009094370799913818
Position 11191: 0.009078100314992585
Position 13466: 0.008905277119370666
Position 3645: 0.00852181948492611
Position 2834: 0.006790073374535639
Position 10102: 0.006498099258956795
Position 617: 0.00614763274405169
Position 295: 0.005788620799851423
Position 11635: 0.005076007535562031
Position 11474: 0.0047747757766215026
Position 11134: 0.0032514282099576595
Position 590: 0.003132925699646385
Position 3791: 0.0031211088115217765
Position 12940: 0.0025265694252392997
Position 2207: 0.002433328861449779
Position 10627: 0.0021071304159599362
Position 739: 0.0006910417479159817
Position 656: 0.000603064894676966
Position 527: 0.0005807824825811125
Position 819: 0.0005531073432021737
Position 925: 0.0004120066356584581
Position 9355: 0.00038866130809056846
Position 323: 0.000286689322386715
Position 622: 0.00022913123689350984
Position 9779: 0.00022781051911507718
Position 11659: 0.00014377121354024015
Position 9605: 0.00014023469413806922
Position 709: 0.0001267793325987063
Position 688: 0.00012456823358136877
Position 3026: 9.57924022297792e-05
Position 11789: 9.028819335070619e-05
Position 602: 8.557174079268946e-05
Position 11509: 2.8677433825097763e-05
