Gene = Prcc
index = 850
Annotated 5SS: [  734 13399 16026 18294 23478 25463]
Annotated 3SS: [13350 15458 18197 23333 25396 26261]
SMsplice 5SS: [  734 13399 18294 23478 25463]
SMsplice 3SS: [13350 18197 23333 25396 26261]
top_k =  100
Partition function (log Z): -23.002481193997077

Sorted 5' Splice Sites (High to Low Probability):
Position 734: 0.7768096755945114
Position 1173: 0.5841548284359508
Position 181: 0.13182169944115724
Position 220: 0.09587254966462962
Position 2971: 0.05492991173019928
Position 36: 0.046579125827818896
Position 557: 0.024938947984812564
Position 2511: 0.014243952047991481
Position 698: 0.008463646151318518
Position 905: 0.006753395092744017
Position 2291: 0.003988288957342866
Position 786: 0.0020778231308837282
Position 738: 0.0020378227485518263
Position 347: 0.0013620087064694236
Position 300: 0.0011019944158341532
Position 2491: 0.001080223563648926
Position 385: 0.00031327252372819473
Position 213: 0.00012594957618853242
Position 8: 5.921898400290632e-05
Position 38: 5.348610925938297e-05
Position 45: 3.9352814107094176e-05
Position 5: 5.520583151398736e-06
Position 161: 5.251836555347799e-06
Position 17: 2.9204731377007577e-06
Position 245: 2.823940881844903e-06
Position 70: 2.3303242099268107e-06
Position 53: 2.2074202109871077e-06
Position 90: 1.7635919595706352e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1019: 0.43369307636736887
Position 4665: 0.4140064215362059
Position 2875: 0.19016629904877602
Position 2107: 0.1345668086980806
Position 5801: 0.12043699701156642
Position 1061: 0.07441777622624475
Position 2290: 0.05619872991115541
Position 554: 0.055947674085556565
Position 439: 0.0481986138163147
Position 1056: 0.040826858262833304
Position 2426: 0.03955644019382765
Position 4090: 0.033841543717013804
Position 947: 0.022035985232800436
Position 1309: 0.01538393883784548
Position 1122: 0.012993246495207266
Position 638: 0.011117538472181651
Position 1033: 0.009166211426685339
Position 4039: 0.008697621735023928
Position 1795: 0.008280972791518083
Position 676: 0.004052506916655656
Position 1271: 0.003513320355375739
Position 2550: 0.0031016782434589996
Position 2199: 0.0026037970933968173
Position 288: 0.0023043203067261357
Position 410: 0.0020333486538993404
Position 2015: 0.0017793811102050105
Position 1640: 0.0014739379968754349
Position 291: 0.0014249628902069584
Position 1530: 0.0014211998864679279
Position 979: 0.0013267998373033688
Position 614: 0.0010530731637786012
Position 491: 0.000478919788570909
Position 498: 0.0004648719063554146
Position 452: 0.0002651196557740282
