Gene = Dnpep
index = 342
Annotated 5SS: [ 303  928 1097 1308 1693 2019 2293 2508 3274 4212 5233 5646 5846 8339]
Annotated 3SS: [ 833 1007 1193 1566 1887 2216 2399 3195 4127 5071 5605 5743 8170 8927]
SMsplice 5SS: [ 303  928 1097 1308 1693 2019 2293 2508 3274 4212 5233 5646 5846 8339
 8862]
SMsplice 3SS: [ 833 1007 1193 1566 1887 2216 2399 3195 4127 5071 5605 5743 8170 8693
 8927]
top_k =  100
Partition function (log Z): 16.39019552228941

Sorted 5' Splice Sites (High to Low Probability):
Position 5846: 0.9957852901306666
Position 3274: 0.9940737818510305
Position 928: 0.978580281715076
Position 2019: 0.9143022717375995
Position 8862: 0.9058445730067228
Position 4212: 0.9029509727081817
Position 1308: 0.9026614230181873
Position 1097: 0.8603313042962855
Position 5646: 0.7799025380147157
Position 5233: 0.7231655160987519
Position 2508: 0.6990918369068486
Position 8339: 0.5896824051288607
Position 303: 0.5495039535155323
Position 2293: 0.4986108897724436
Position 1693: 0.3624042594343573
Position 1696: 0.3318431474826821
Position 176: 0.3109509719953024
Position 8369: 0.2846627776505925
Position 9155: 0.27447199431767677
Position 2320: 0.11525914355964514
Position 1609: 0.1023831504613104
Position 8461: 0.06638371889519233
Position 7900: 0.061895997499517526
Position 289: 0.057812995178174995
Position 1594: 0.048495477628008585
Position 747: 0.0366447114022377
Position 1650: 0.02875432372930675
Position 1421: 0.021716002953555497
Position 6229: 0.020534927415220436
Position 9144: 0.017592616654729658
Position 932: 0.015603994160721136
Position 2521: 0.01474776499535964
Position 412: 0.011074878672526387
Position 433: 0.0106897783357499
Position 2534: 0.009507641712377266
Position 159: 0.008613868338157324
Position 81: 0.004832850867124616
Position 1342: 0.0046639786112924785
Position 2692: 0.00395951280416274
Position 2959: 0.003153815847635891
Position 2764: 0.003124150415423783
Position 493: 0.002869331292925856
Position 556: 0.0027452420675510964
Position 1247: 0.0025665423352633984
Position 2746: 0.0025008358288303926
Position 5072: 0.0024234523963194378
Position 320: 0.0019519997191298883
Position 4465: 0.001797659665804752
Position 1380: 0.0016018071879692454
Position 284: 0.0015988091874444426
Position 3745: 0.0015223542502581472
Position 248: 0.0014959297683798426
Position 2285: 0.0014325459544889433
Position 941: 0.0010295266020708216
Position 265: 0.0009290504121290454
Position 1315: 0.0007812781810311362
Position 396: 0.0006492823256772093
Position 1407: 0.0006060357083272689
Position 1082: 0.0006034934532655129
Position 896: 0.0005979096261132093
Position 469: 0.0005425999950573893
Position 404: 0.000488706272227592
Position 731: 0.00045402562882999387
Position 342: 0.00041882907939789745
Position 521: 0.0003830286344234983
Position 726: 0.00026685456728334846
Position 719: 0.0002627910777448223
Position 658: 0.0002588683182065974
Position 6: 0.00021752319068255407
Position 41: 0.00021735182867452046
Position 8828: 0.0001753186262111793
Position 501: 0.00015256833144324718
Position 170: 0.00014919528339040259
Position 1050: 0.00010133423257603493
Position 1112: 7.268954910076416e-05
Position 464: 6.838347992692491e-05
Position 307: 6.363797809447267e-05
Position 3: 5.98364323119602e-05
Position 910: 3.6765578382143745e-05
Position 2053: 3.11291811733924e-06
Position 49: 1.3220779259122955e-07
Position 47: 4.7886378782741265e-08
Position 900: 2.3137335910726627e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3195: 0.9940737818510313
Position 833: 0.9878854010405804
Position 8170: 0.9407289016746456
Position 8693: 0.9055857295839821
Position 1193: 0.8979836211486495
Position 4127: 0.877646165456717
Position 1007: 0.8300908228107419
Position 5743: 0.8215538857281609
Position 5605: 0.7885636533710388
Position 1566: 0.7173994161960972
Position 5071: 0.7128724474038935
Position 2399: 0.7114022716524752
Position 1887: 0.5997113887767922
Position 8927: 0.5871173819323495
Position 2216: 0.5555989403291973
Position 9461: 0.3551874744237585
Position 1900: 0.2861916744779485
Position 9094: 0.11245304042131529
Position 1535: 0.11171241100530922
Position 9469: 0.09523418453495175
Position 5708: 0.07649614075575048
Position 8750: 0.06955339458729448
Position 9517: 0.06190636066219433
Position 7793: 0.05202171511637403
Position 5573: 0.04985645804546401
Position 1521: 0.046333609362638764
Position 2236: 0.03870655217204523
Position 1039: 0.029299459643673156
Position 1207: 0.02826786235982418
Position 5645: 0.024472935581080903
Position 2124: 0.022502540812655472
Position 6140: 0.020534927415220436
Position 4168: 0.017363863084879295
Position 5447: 0.014744754663887005
Position 1974: 0.01235763603053174
Position 639: 0.011330304590053781
Position 9073: 0.010474640138186058
Position 7739: 0.009874282383143498
Position 2611: 0.009584499048416914
Position 2239: 0.009128414259874767
Position 5023: 0.008638960433317276
Position 1825: 0.008032212847564692
Position 773: 0.00608861982362731
Position 1770: 0.004475287041726046
Position 4042: 0.003892365773888005
Position 4946: 0.0036817808711491666
Position 2828: 0.0031538158476358937
Position 3969: 0.0029011065995246197
Position 1026: 0.0019330220287565873
Position 3992: 0.0017000660034572996
Position 3650: 0.0015223542502581472
Position 1247: 0.0014896418334403362
Position 2218: 0.0013111036749153737
Position 993: 0.0012720157962827301
Position 1593: 0.0010876005501874227
Position 1464: 0.0008486191402880791
Position 4371: 0.0007396147634298136
Position 1157: 0.0006871650294634369
Position 8843: 0.0005722963213086761
Position 4393: 0.0005054506920905937
Position 991: 0.00048579625175571787
Position 4982: 0.00039577978671151914
Position 1060: 0.00037103424914151684
Position 850: 0.000144741987234144
Position 1018: 0.00010388925403189172
Position 609: 0.0001024647648110682
Position 372: 8.918684110135326e-05
Position 931: 7.842194678589335e-05
Position 348: 6.316125506430739e-05
Position 241: 4.645736512916371e-05
Position 1608: 3.5887962298537896e-05
Position 726: 3.157304252208522e-05
Position 1067: 2.39024092578824e-05
Position 205: 2.203829185848906e-05
Position 1088: 1.3320804630663386e-05
Position 687: 8.324299412795811e-06
Position 1337: 7.169971007511809e-06
Position 492: 3.0047776262773643e-06
