Gene = Prpf31
index = 859
Annotated 5SS: [  72  758  921 2767 3417 4246 4878 6374 6767 8774 8946 9720 9903]
Annotated 3SS: [  572   859  2682  3318  4138  4707  6215  6676  8645  8872  9590  9803
 10811]
SMsplice 5SS: [   72   499   758   921  2767  3417  4246  4878  6374  6767  8774  8946
  9720  9903 10909]
SMsplice 3SS: [  402   572   859  2682  3318  4138  4707  6215  6676  8645  8872  9571
  9803 10811 11964]
top_k =  100
Partition function (log Z): 24.86587046469656

Sorted 5' Splice Sites (High to Low Probability):
Position 8774: 0.998645559426248
Position 6767: 0.9919984650150672
Position 758: 0.981355434552738
Position 72: 0.9601405017151162
Position 9720: 0.944730572841483
Position 2767: 0.8689909869902765
Position 9903: 0.868557045908181
Position 8946: 0.8553433238145528
Position 3417: 0.8448752818047622
Position 921: 0.7935350819905039
Position 6374: 0.7872786195674275
Position 499: 0.647510064265067
Position 4878: 0.5691311512722969
Position 4246: 0.4938766449446764
Position 4262: 0.4684328543871898
Position 10909: 0.3772268191233938
Position 10955: 0.34702071537337764
Position 9288: 0.15141616197945343
Position 3736: 0.141799637683738
Position 9335: 0.1379236320483425
Position 9995: 0.09939805925268548
Position 4798: 0.08310732894657778
Position 6560: 0.07680661920622438
Position 1138: 0.06375581085757544
Position 9678: 0.03863420844946411
Position 2798: 0.03313810732495343
Position 282: 0.02112733313130867
Position 10902: 0.020276582119571264
Position 7276: 0.013690604997252546
Position 10228: 0.012244197108674066
Position 4217: 0.012079266024692299
Position 4883: 0.011032498328979899
Position 203: 0.010660520414690785
Position 5331: 0.008655793602300456
Position 3514: 0.0074061941690647375
Position 1963: 0.00735520013166655
Position 763: 0.00734904383892063
Position 1205: 0.005464126436488819
Position 8963: 0.005279602804751898
Position 3028: 0.004630396169647657
Position 4920: 0.004183740502290521
Position 683: 0.0034215283330874522
Position 2362: 0.0033599062960346384
Position 3769: 0.003116610392076497
Position 359: 0.002886152181872953
Position 339: 0.002246763996537873
Position 302: 0.002171564127774639
Position 128: 0.0020919399623778668
Position 3704: 0.0018780494172217074
Position 1182: 0.0015618780135242664
Position 7312: 0.0011030046807047591
Position 8156: 0.0010652987977099457
Position 1978: 0.0008548235911736312
Position 8718: 0.0008283338852971611
Position 10440: 0.0007152111929319823
Position 511: 0.0006724124013751388
Position 171: 0.000615371737014742
Position 722: 0.00041966222072826087
Position 777: 0.0002643077396202426
Position 364: 0.0002064996291124677
Position 8985: 0.00013507398849850648
Position 399: 9.421074470484595e-05
Position 55: 8.341639472749227e-05
Position 126: 7.276111830701045e-05
Position 244: 6.37640696751502e-05
Position 367: 5.4273269753629116e-05
