Gene = Palb2
index = 791
Annotated 5SS: [  227  3273  4024  5898  8690  9310 11893 15677 18638 19697 21002 22265]
Annotated 3SS: [ 3212  3929  4502  8018  9237 11730 15590 18475 19579 20913 22115 25217]
SMsplice 5SS: [  227  3273  7648  7868  8553  9310 11893 19697 21002 22265]
SMsplice 3SS: [ 3212  7584  7738  8372  9237 11730 19579 20913 22115 25217]
top_k =  100
Partition function (log Z): -13.04178778972345

Sorted 5' Splice Sites (High to Low Probability):
Position 227: 0.9994974953284409
Position 3273: 0.9942404098709873
Position 8553: 0.8914238472199912
Position 9310: 0.8242678506217608
Position 7868: 0.4322448352766864
Position 8118: 0.31166084192232807
Position 4809: 0.24285765900442058
Position 11893: 0.2273195259197744
Position 7987: 0.12643514659128258
Position 3442: 0.12018375481837956
Position 10627: 0.08825958122453767
Position 437: 0.06497571100204041
Position 4240: 0.030786570728357245
Position 4024: 0.029323865264691835
Position 8406: 0.01813255359517508
Position 8690: 0.00923881242318795
Position 9889: 0.008173767273748153
Position 945: 0.003305628066375078
Position 3063: 0.0024990592075371256
Position 2599: 0.0020699685279578026
Position 2798: 0.0019218134585432662
Position 1362: 0.0012722212123553263
Position 419: 0.0012355392612000084
Position 3425: 0.0007871277936734744
Position 3542: 0.0003622307358139822
Position 247: 0.000295512173102816
Position 235: 0.00016349562041516024
Position 58: 1.83195986782983e-05
Position 67: 2.0389934934442843e-06
Position 162: 1.8068647291637978e-06
Position 86: 7.223962174173285e-07
Position 52: 6.474139503883546e-07
Position 31: 2.3945629204170404e-07
Position 123: 1.9993934523808652e-07
Position 33: 1.6599892799410873e-07
Position 73: 1.4510403200546942e-09
Position 117: 1.3221198641767157e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8372: 0.9221747065724777
Position 9237: 0.9045595895988772
Position 3212: 0.8113536000994706
Position 7738: 0.33438214260614163
Position 8018: 0.3138235931063599
Position 11730: 0.3064757632151849
Position 10009: 0.26260990984607824
Position 7757: 0.2242978392618274
Position 9985: 0.2065070951010865
Position 3189: 0.1847712955122446
Position 4502: 0.13582626640142548
Position 14470: 0.12633861097558113
Position 3355: 0.1187236502775416
Position 4680: 0.10724441550680812
Position 10521: 0.10705033450509588
Position 12097: 0.08553930979178609
Position 317: 0.06508401993400745
Position 3929: 0.05148061746305221
Position 10940: 0.0434983587352527
Position 12396: 0.027096071316178253
Position 9967: 0.023129894094237935
Position 9807: 0.020253166788295515
Position 11859: 0.018401120037902764
Position 9461: 0.0078032191503947
Position 4203: 0.0053126575487356465
Position 4067: 0.0033295502151025665
Position 2825: 0.002612619741595081
Position 8963: 0.0021101694547147587
Position 2415: 0.0020699685279578026
Position 2691: 0.0019218134585432662
Position 759: 0.0018253552224197162
Position 873: 0.0014802728439553606
Position 300: 0.0011783119658368344
Position 1133: 0.0006821408570559156
Position 3370: 0.0006157249476318102
Position 1237: 0.000590080355299413
Position 3819: 0.0005358391447484488
Position 3468: 0.0001362243204103689
Position 4331: 0.00013364907624684993
