Gene = Lrrc31
index = 645
Annotated 5SS: [  145  4357  8687  9994 10705 12429]
Annotated 3SS: [ 4212  8542  9825 10536 12260 14816]
SMsplice 5SS: [  145  9994 10705 12429]
SMsplice 3SS: [ 9825 10536 12260 14816]
top_k =  100
Partition function (log Z): -12.76942484715813

Sorted 5' Splice Sites (High to Low Probability):
Position 145: 0.9956838579031265
Position 10705: 0.7887477777518528
Position 12429: 0.7248972493488447
Position 2442: 0.02062357214616787
Position 1394: 0.014231137863950482
Position 117: 0.002049737510524656
Position 127: 0.0016139875593069392
Position 2241: 0.001155641203637383
Position 4357: 0.0010286342289459573
Position 2271: 0.0008497079106486699
Position 214: 0.00043027792405872555
Position 953: 0.0003409190785848461
Position 199: 0.00014358511225969094
Position 1217: 0.00011623491852146417
Position 1323: 6.244467852796664e-05
Position 220: 2.1853676803599986e-05
Position 413: 1.827121930499972e-05
Position 418: 6.190190311002651e-06
Position 577: 3.944360126539447e-06
Position 295: 2.920555636072777e-06
Position 488: 1.3844537825816711e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10536: 0.8147672328997759
Position 12260: 0.7887477777518528
Position 14816: 0.3204807474506863
Position 13575: 0.24823472545694414
Position 12608: 0.15618177644121478
Position 8307: 0.050389974444142456
Position 1128: 0.04177593653655745
Position 2322: 0.02203101416150524
Position 4824: 0.018411972953764146
Position 1300: 0.01684916533155981
Position 5911: 0.013893011344232781
Position 8542: 0.012643517157420243
Position 8518: 0.010416546754193337
Position 4212: 0.005713363087472141
Position 2176: 0.004172382609401107
Position 2240: 0.003824078616800582
Position 3544: 0.0032691772844331713
Position 3858: 0.003024685071969905
Position 2203: 0.002478808832514357
Position 1698: 0.002361827322801064
Position 4230: 0.0021648573090271342
Position 5200: 0.0019846942735788097
Position 3224: 0.0016733712967841345
Position 1887: 0.0014860878427021215
Position 3241: 0.0008524922693598126
Position 3925: 0.0006237054007773238
Position 567: 0.0005705675528812901
Position 3430: 0.0005256304729280152
Position 365: 0.000512158899778935
Position 3571: 0.00043409387668780745
Position 1046: 0.00036137686039452104
Position 655: 0.00033207483634262316
Position 712: 0.0002984520062889522
Position 972: 0.00022203217401701943
Position 440: 0.00011135354903392613
Position 571: 8.496401184795928e-05
Position 873: 7.63929767720123e-05
Position 924: 2.3591989279483956e-05
Position 789: 8.328889652508206e-06
Position 622: 7.864126848112915e-06
Position 667: 6.146861454650091e-06
