Gene = Mtfmt
index = 721
Annotated 5SS: [  226  1416  3871  4667  5907  8189 11521 12997]
Annotated 3SS: [ 1205  3747  4563  5830  8096 11441 12913 16222]
SMsplice 5SS: [  226  3871  4667  5907  8189 11521 12997]
SMsplice 3SS: [ 3747  4563  5830  8096 11441 12913 16222]
top_k =  100
Partition function (log Z): 10.303323774509357

Sorted 5' Splice Sites (High to Low Probability):
Position 12997: 0.9992279673410296
Position 11521: 0.986824797783768
Position 226: 0.9838068302526626
Position 8189: 0.9757529164919209
Position 5907: 0.8794231036485742
Position 4667: 0.8000876651151435
Position 3871: 0.7647751438728189
Position 1416: 0.48586384849994685
Position 6018: 0.2623285052229846
Position 14642: 0.21030852605831615
Position 1360: 0.18279424122232063
Position 4882: 0.17342864518427534
Position 424: 0.13929702208798836
Position 13181: 0.0997243534949507
Position 5505: 0.07973171713701407
Position 1826: 0.06792429631546619
Position 1388: 0.0631931428101297
Position 3985: 0.058736978998331524
Position 14775: 0.05516773972102308
Position 6887: 0.0525628952980329
Position 4754: 0.044331083308697984
Position 13515: 0.04233512704457539
Position 12138: 0.03895927753399522
Position 6370: 0.03795953250946843
Position 13899: 0.03736861765791759
Position 14617: 0.03134144342630054
Position 9108: 0.030120910529846917
Position 12539: 0.029781633091389134
Position 3842: 0.02951800000708961
Position 4901: 0.027973035283561952
Position 13745: 0.025804483971245084
Position 826: 0.016929074004876615
Position 452: 0.016520671672817035
Position 29: 0.009248504309523524
Position 12472: 0.00851390262759942
Position 378: 0.006945172270103543
Position 889: 0.005253430789018975
Position 4684: 0.004384350173138021
Position 4681: 0.004241681881960917
Position 14119: 0.003868388055247451
Position 57: 0.0031294517632475707
Position 164: 0.0021667596752768864
Position 866: 0.0018952645187915499
Position 797: 0.0018596256073867235
Position 9: 0.0009845833298313322
Position 5943: 0.0007105771180870549
Position 12992: 0.0006695535391163075
Position 399: 0.00030291018374281023
Position 482: 0.0002846864401431373
Position 140: 0.00011386163989981173
Position 46: 0.00010069255888555156
Position 109: 8.9760957557971e-05
Position 132: 8.32915776237617e-05
Position 13254: 7.409033592546e-05
Position 61: 8.98021762809879e-06
Position 239: 7.678109617188361e-06
Position 257: 1.979478791091309e-07
Position 87: 2.3800302658409687e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5830: 0.9996236741019903
Position 12913: 0.9994515872069017
Position 11441: 0.986824797783767
Position 4563: 0.8787518121766726
Position 3747: 0.8486414729513702
Position 8096: 0.7735111234308316
Position 16222: 0.7087271018994307
Position 1205: 0.5101297318354384
Position 14544: 0.48284248024527926
Position 1273: 0.211361205917178
Position 8032: 0.18982221231044996
Position 6007: 0.10050930852173894
Position 335: 0.09208572790011944
Position 4745: 0.08695051346581396
Position 13796: 0.07928472848237623
Position 13070: 0.07815213197563423
Position 13553: 0.06843457448029207
Position 4757: 0.060962783705151194
Position 315: 0.06008590214757109
Position 5294: 0.0515711525322432
Position 6755: 0.04749843669885282
Position 13420: 0.043929415185468244
Position 1721: 0.042756378364620956
Position 5988: 0.04232920336591746
Position 9037: 0.030120910529846917
Position 5448: 0.028160564604770878
Position 12048: 0.02759136159750351
Position 12422: 0.024261644424956187
Position 6277: 0.02281331297712481
Position 4780: 0.01896744383740813
Position 1646: 0.01620446341346441
Position 12202: 0.014033891294032371
Position 7980: 0.012419580750638877
Position 6212: 0.012260802752909373
Position 13075: 0.01164629004833864
Position 12079: 0.011351068195916395
Position 13127: 0.010951979670820833
Position 13898: 0.01069483045587609
Position 1207: 0.009832378908816615
Position 1542: 0.00896345453738081
Position 4574: 0.008381871042591393
Position 15088: 0.007195737334242368
Position 693: 0.007184329421366294
Position 626: 0.0070854068704260115
Position 590: 0.006282523460203256
Position 6720: 0.0050644585991800484
Position 98: 0.004622213135200074
Position 3979: 0.0043886499268694515
Position 659: 0.004227397278081093
Position 121: 0.0038310626260701563
Position 6167: 0.0028854167794342468
Position 13447: 0.0020468850012546904
Position 14229: 0.0019214907880160796
Position 348: 0.0011216425877779482
Position 749: 0.0008887440350009684
Position 151: 0.0006493576304812593
Position 12860: 0.0005188752900648278
Position 1252: 0.0005088493933367558
Position 366: 0.0005069934096532719
Position 4615: 0.0002727851889251086
Position 818: 0.0002689938549962392
Position 317: 0.00018817935785630014
Position 4817: 0.00015925153021434374
Position 12714: 2.9537503034130814e-05
Position 13166: 1.9106692460056858e-05
Position 1142: 1.906647762726545e-05
Position 11984: 1.6847740575314902e-05
Position 13180: 1.3469408434347747e-05
Position 13115: 1.099511361000707e-05
Position 13656: 9.960356897784961e-06
Position 13622: 9.113507215518386e-06
