Gene = Gpatch1
index = 518
Annotated 5SS: [  100  8001  9140 10262 11252 12511 15212 16863 19220 20957 23186 24786
 26715 29401 29924 31318 33725 34870 37109]
Annotated 3SS: [ 7865  9053 10100 11153 12451 14968 16714 19139 20751 22888 24606 26586
 29263 29759 31103 33616 34771 36959 41628]
SMsplice 5SS: [  100  8001  8937  9140 11252 12511 16863 20957 24786 26715 29401 29924
 31318 34870 37109]
SMsplice 3SS: [ 7865  8798  9053 11153 12451 16714 20751 24606 26586 29355 29759 31103
 34771 36959 41628]
top_k =  100
Partition function (log Z): 18.88438083984577

Sorted 5' Splice Sites (High to Low Probability):
Position 34870: 0.9997112167779193
Position 16863: 0.9972304916082884
Position 8001: 0.9913000417751013
Position 37109: 0.9721723336174971
Position 29924: 0.9618029858456715
Position 100: 0.9598823058871749
Position 12511: 0.9528398924114034
Position 20957: 0.9125678815808195
Position 11252: 0.9089145846250885
Position 26715: 0.9011370586117744
Position 29401: 0.8906692864810426
Position 24786: 0.8792187406883261
Position 9140: 0.8499496669889782
Position 8937: 0.73232700160548
Position 15212: 0.6276380296720853
Position 31318: 0.6121222640361845
Position 19220: 0.5550411917059572
Position 19457: 0.27886225813773635
Position 910: 0.2786637016563719
Position 1130: 0.27675059397370455
Position 23186: 0.2733239332809429
Position 29183: 0.21275890070648576
Position 12347: 0.19822698771737593
Position 3002: 0.14760400508050517
Position 9268: 0.13869767728271837
Position 19453: 0.1328702566254963
Position 29693: 0.1210322495338604
Position 38938: 0.11386558678741937
Position 26681: 0.09780314780228509
Position 29028: 0.094974794043921
Position 10262: 0.07543596987727585
Position 15542: 0.06887273527046356
Position 8376: 0.06192032220044703
Position 24762: 0.06182644151574731
Position 27088: 0.05499666886851884
Position 24077: 0.05476675501017614
Position 35734: 0.054301690140870995
Position 18569: 0.05020598184482963
Position 33725: 0.044423944423092596
Position 23669: 0.03641267285442089
Position 23730: 0.02920297159193038
Position 41486: 0.027678284080150835
Position 31234: 0.027109398687497562
Position 29932: 0.02650968487689881
Position 34135: 0.024073066683692003
Position 8923: 0.021681545554544487
Position 12269: 0.020535046846791118
Position 11683: 0.019873154789467072
Position 24725: 0.01975669469612842
Position 106: 0.018783576702092724
Position 20848: 0.01766011592061588
Position 12311: 0.017039642467143068
Position 328: 0.016287486922527607
Position 29449: 0.015199825554848514
Position 30915: 0.014058231698181755
Position 9201: 0.013722201652376021
Position 27295: 0.011647613288419945
Position 16065: 0.010378433626015445
Position 27220: 0.009564017758489264
Position 765: 0.00897405378865205
Position 7927: 0.008699958224897936
Position 1287: 0.006068055620869561
Position 14465: 0.004793886889747501
Position 8433: 0.004085319125909037
Position 14033: 0.0039086059826484165
Position 12537: 0.0031077631474624376
Position 2131: 0.002968646722386502
Position 497: 0.002838682276053163
Position 16885: 0.0027695083917116843
Position 35519: 0.002246543545973165
Position 35402: 0.0019355378490970678
Position 154: 0.0019314591102423894
Position 313: 0.0018660188300594143
Position 26688: 0.00044543245198636283
Position 181: 0.0003940190143146135
Position 174: 0.00032941149608880604
Position 35201: 0.0002258150984459128
Position 26724: 0.00022565935521917413
Position 332: 0.00018249988541577252
Position 121: 0.00017368078556035117
Position 376: 2.36298063125636e-06
Position 145: 1.5088253829607807e-07
Position 123: 6.083193340590277e-08
Position 43: 1.0440375926688761e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7865: 0.9999999999999991
Position 34771: 0.9997112167779205
Position 26586: 0.9996112982212659
Position 16714: 0.9873649686275198
Position 9053: 0.9850766653319368
Position 36959: 0.9738181592953141
Position 29759: 0.9703995821867653
Position 29355: 0.9518065236680868
Position 24606: 0.9324501790488376
Position 12451: 0.9129801671962673
Position 20751: 0.8900074123861681
Position 11153: 0.8091979977767467
Position 41628: 0.7961604000753436
Position 8798: 0.6094941634675265
