Gene = Dnaaf5
index = 341
Annotated 5SS: [  613  1445  2742  3254 11711 13189 15981 20120 24051 27843 31351 34497]
Annotated 3SS: [ 1259  2616  3134 11477 12975 15836 19950 23902 27691 31193 34304 35286]
SMsplice 5SS: [  613  1445  2742  3254 11711 13189 15981 20120 22353 24051 24908 27843
 31351 34497]
SMsplice 3SS: [ 1259  2616  3134 11477 12975 15836 19950 22051 23902 24798 27691 31193
 34304 35733]
top_k =  100
Partition function (log Z): 23.179891810613423

Sorted 5' Splice Sites (High to Low Probability):
Position 31351: 0.9999999999999989
Position 27843: 0.999999999999997
Position 3254: 0.9999999999999969
Position 15981: 0.9987153891235062
Position 2742: 0.9969055146355327
Position 13189: 0.9755834737825606
Position 20120: 0.9532229612958019
Position 22353: 0.9313900059463062
Position 11711: 0.8848560208429929
Position 24908: 0.8758623794633464
Position 34497: 0.8710369413500889
Position 613: 0.8363189623558794
Position 1445: 0.7873795000632946
Position 24051: 0.7120583232089338
Position 29534: 0.3249452082034198
Position 1188: 0.3013977475565804
Position 35420: 0.2460532076863457
Position 20659: 0.18417849398478078
Position 11408: 0.175898291977439
Position 33721: 0.15506636252824643
Position 180: 0.14707863686578482
Position 16567: 0.14642812263758037
Position 12609: 0.13961012436114897
Position 24067: 0.12639489263476925
Position 139: 0.10784998251623154
Position 24084: 0.10503098472020642
Position 25271: 0.09900399953053464
Position 20283: 0.09523930070673226
Position 2414: 0.0829297087542977
Position 14485: 0.07110709308015278
Position 28825: 0.06316774084379617
Position 16815: 0.058075786407299136
Position 13545: 0.0407987155204427
Position 29376: 0.03448936327632751
Position 561: 0.030012704201929755
Position 16578: 0.028800591267544695
Position 195: 0.027586270937466306
Position 28867: 0.024205157939349613
Position 30115: 0.02078728868619511
Position 31629: 0.015665283919657318
Position 16524: 0.014868137596784473
Position 21068: 0.009766147538179178
Position 2382: 0.009462074442169361
Position 16714: 0.004977276631794968
Position 16486: 0.004798674812812152
Position 581: 0.002871049345381445
Position 1712: 0.0028606103274789506
Position 21139: 0.0028316904764613365
Position 20395: 0.0028026648009652367
Position 2762: 0.0024870459223799565
Position 683: 0.0011153977350075658
Position 688: 0.0009935494809246445
Position 48: 0.0009193552085037746
Position 15930: 0.000686358271179348
Position 2456: 0.0004172129197667559
Position 667: 9.60533758047209e-05
Position 910: 5.4350906256762274e-05
Position 241: 6.993393239677836e-06
Position 364: 3.949265940943563e-08
Position 519: 6.437101754323994e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 31193: 0.99997033686888
Position 19950: 0.9944869750665079
Position 3134: 0.9911073391251594
Position 12975: 0.9755834737825614
Position 2616: 0.9367163229109964
Position 22051: 0.9222490924637826
Position 11477: 0.884856020842993
Position 15836: 0.8726524185067013
Position 34304: 0.8614604087659785
Position 23902: 0.831772207828897
Position 24798: 0.7947229517354698
Position 35733: 0.6993229826534563
Position 27691: 0.6770217483003321
Position 1259: 0.4074246001156683
Position 35286: 0.3343144092273945
Position 27749: 0.32297825169966576
Position 1009: 0.27175611559919816
Position 29370: 0.2354722062628504
Position 16365: 0.19776253464253146
Position 1321: 0.1877120770401982
Position 11277: 0.175898291977439
Position 1092: 0.15236302806431024
Position 20533: 0.1457412211520433
Position 12504: 0.13961012436114897
Position 35319: 0.13285267977472925
Position 29320: 0.12396236521689694
Position 33614: 0.11072683438882182
Position 477: 0.10140951755151598
Position 23948: 0.10094137688184734
Position 15872: 0.09019625905869108
Position 2310: 0.08268500250535135
Position 28745: 0.08242167330980005
Position 24736: 0.08113942772787665
Position 14410: 0.07110709308015278
Position 2536: 0.059062729084249734
Position 35866: 0.056194596532303534
Position 20205: 0.05397528693602746
Position 25009: 0.053442176937720735
Position 1306: 0.047624001086994786
Position 16682: 0.047329120448164966
Position 458: 0.03944834104233237
Position 15893: 0.03655306982929449
Position 13454: 0.03269960916121048
Position 33660: 0.028250429502499983
Position 25091: 0.02483449177908142
Position 33639: 0.021565845385272103
Position 25043: 0.020727330813732472
Position 20587: 0.019281699741897432
Position 34128: 0.016859006846831188
Position 1422: 0.015541133203411831
Position 20323: 0.014839991986414296
Position 29965: 0.011126834357458296
Position 23832: 0.01077061585316507
Position 2344: 0.01012399361088243
Position 20924: 0.009766147538179178
Position 382: 0.009762666347720451
Position 30045: 0.009660454328736788
Position 22095: 0.009140913482523235
Position 3033: 0.008892660874835803
Position 31477: 0.008510866095154983
Position 13416: 0.008099106359232219
Position 20450: 0.007118245905391047
Position 31535: 0.007046530479108269
Position 16710: 0.00673296474689291
Position 227: 0.005850316809949751
Position 16610: 0.003969375344567943
Position 970: 0.003889493936228359
Position 2578: 0.0036135085626678894
Position 1535: 0.002860610327478948
Position 21035: 0.0028316904764613365
Position 35705: 0.0023584702132250137
Position 28792: 0.0022660201809385503
Position 31756: 0.002187670091096951
Position 16432: 0.0021545941716583803
Position 35289: 0.00207549173267208
Position 36282: 0.0018718693922126388
Position 33028: 0.0016038301325882495
Position 28640: 0.0014416651391231966
Position 28355: 0.0012435401532838646
Position 886: 0.0007367023552485712
Position 31481: 0.000605456010375434
Position 425: 6.752430477353911e-05
Position 774: 5.435090625676225e-05
Position 274: 3.1042181314549914e-05
Position 31092: 2.966313111861092e-05
Position 31541: 1.4418260616905294e-05
Position 645: 9.604810562168465e-06
Position 434: 4.2973599546997154e-08
Position 572: 4.1542763977791684e-08
