Gene = Supt5
index = 1044
Annotated 5SS: [   25   368  7350  8140  8702  9137  9304  9461  9700 10017 12770 14827
 14994 16256 16500 16717 18500 18753 19765 19981 20983 21327 21504 21734
 21936 22437 22711 22997 23371]
Annotated 3SS: [  283  7189  8073  8689  9066  9234  9394  9668  9947 12517 14736 14922
 16149 16405 16579 18343 18605 19617 19854 20897 21218 21400 21605 21829
 22277 22541 22792 23274 23448]
SMsplice 5SS: [   25   368  7350  8140  9137  9304  9461 10017 14827 14994 16256 16500
 16717 18500 18753 19765 19981 20983 21327 21504 21734 21936 22437 22711
 22997 23371]
SMsplice 3SS: [  283  7189  8073  9066  9234  9394  9947 14736 14922 16149 16405 16579
 18482 18605 19617 19854 20897 21218 21400 21605 21829 22277 22587 22792
 23274 23448]
top_k =  100
Partition function (log Z): 79.65794554976327

Sorted 5' Splice Sites (High to Low Probability):
Position 368: 0.9990585922151369
Position 9137: 0.9979330859749345
Position 9304: 0.991123205921833
Position 21936: 0.9908634175786957
Position 16500: 0.9869304754702896
Position 22711: 0.9862549433743522
Position 7350: 0.9843207542867426
Position 14994: 0.981104721530959
Position 21504: 0.9794230404049088
Position 19981: 0.978662095576308
Position 22997: 0.9764751500068276
Position 19765: 0.962892997517065
Position 8140: 0.9487937479924912
Position 21327: 0.9474396116665251
Position 16256: 0.9460173255497855
Position 21734: 0.9366727608029906
Position 16717: 0.9316694880241293
Position 23371: 0.9233362111925009
Position 10017: 0.9155925522222161
Position 14827: 0.8951540128199758
Position 20983: 0.847817063645971
Position 22437: 0.7336118343476263
Position 9461: 0.7056478519586608
Position 18753: 0.6993978700878791
Position 18500: 0.6467676499841566
Position 25: 0.5922413261598465
Position 8702: 0.5601088099458947
Position 12770: 0.3040339290555338
Position 19138: 0.25083370623724616
Position 178: 0.2154346250179824
Position 5407: 0.21177940990638164
Position 9532: 0.17499621000125842
Position 23507: 0.15107066847548237
Position 15331: 0.1326562212240792
Position 3168: 0.13237123836702325
Position 7600: 0.12196485602665966
Position 18685: 0.11331209917440371
Position 12615: 0.11197847925484931
Position 15376: 0.11161207193794812
Position 14860: 0.10300731112032412
Position 147: 0.09405236755930016
Position 5598: 0.08440328414839952
Position 1058: 0.08121197981880737
Position 10044: 0.07790827366343807
Position 18854: 0.07678900615781079
Position 18552: 0.07210604656933611
Position 15998: 0.04951395341965121
Position 12689: 0.04765537493929441
Position 18534: 0.04701716214738364
Position 8174: 0.04659425273477489
Position 115: 0.037625347954953994
Position 9700: 0.036892436379846905
Position 19744: 0.036245453388838944
Position 9559: 0.03612627962903895
Position 10775: 0.03568955385202093
Position 3111: 0.034579895783758786
Position 3332: 0.028524250407125987
Position 17123: 0.027668776898220282
Position 22393: 0.024998261514045515
Position 203: 0.02490526281605653
Position 16755: 0.024324287699119637
Position 2907: 0.021429650481026564
Position 19943: 0.02133790442367998
Position 2755: 0.02112293822677801
Position 21738: 0.01901201909497043
Position 15033: 0.018171769903526213
Position 2877: 0.017609003325382584
Position 23182: 0.01722046357654863
Position 9629: 0.015621198986583875
Position 16762: 0.01437969355343539
Position 21299: 0.013823573384990987
Position 4683: 0.013082320591968044
Position 13002: 0.013052398856512056
Position 7384: 0.012194635409298524
Position 12199: 0.012030508271653554
Position 9624: 0.009705077772740505
Position 9321: 0.00848876041319423
Position 22934: 0.008270183412449702
Position 3000: 0.007704255391052463
Position 16266: 0.007463061969700257
Position 960: 0.007236498863500281
Position 22928: 0.006847873036907901
Position 9469: 0.006565220903002777
Position 10121: 0.006499192098040593
Position 2982: 0.00648949210663978
Position 20642: 0.006158402684998462
Position 12701: 0.005488179081418438
Position 16767: 0.005292548436054829
Position 11: 0.005075027604333683
Position 81: 0.004573467743484702
Position 23455: 0.0037961890604765658
Position 9489: 0.003224294486378756
Position 23016: 0.003073394705354148
Position 10394: 0.0025308521877214175
Position 18142: 0.002478711651685986
Position 21973: 0.00244927175778888
Position 65: 0.00202751331341725
Position 9695: 0.0019534080201034933
Position 21303: 0.0017343976338477056
Position 21502: 0.0015330271212397261
Position 812: 0.0014102314513038158
Position 16624: 0.0013949615233091
Position 16481: 0.0013242956271153359
Position 17231: 0.000943206430461085
Position 372: 0.000895664613336548
Position 15077: 0.0008034895347617444
Position 870: 0.0007741672011950657
Position 1526: 0.0007439586954726967
Position 793: 0.000734535592674838
Position 2801: 0.0006808708677446979
Position 90: 0.0005664303202054273
Position 21678: 0.0004440863504565231
Position 117: 0.00010679174341027864
Position 9308: 8.319387097169628e-05
Position 10298: 8.10123345743765e-05
Position 10530: 7.261173122114796e-05
Position 10578: 7.09296278297325e-05
Position 92: 4.309347690375437e-05
Position 548: 3.605902249231553e-05
Position 35: 2.888204153662686e-05
Position 9325: 2.5086945805941565e-05
Position 554: 1.732200561283489e-05
Position 9262: 1.4441351018069479e-05
Position 570: 1.084590288847392e-05
Position 9328: 9.261512281088826e-06
Position 19726: 8.956272310113715e-06
Position 9293: 6.27894784831664e-06
Position 9289: 2.483598329969234e-06
Position 9286: 2.190445612372555e-06
Position 563: 1.1534012933539052e-06
Position 21219: 9.094825174091293e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9234: 0.9989288668850789
Position 7189: 0.9965153896960346
Position 14922: 0.9952909198732315
Position 19617: 0.9948537487113674
Position 21400: 0.9842714882861131
Position 9394: 0.9823596714351492
Position 14736: 0.9798874614646919
Position 8073: 0.9754499842866865
Position 283: 0.9697075888563691
Position 22792: 0.9666120903324084
Position 21218: 0.9575111295895599
Position 19854: 0.9515994340902423
Position 23274: 0.94189535499966
Position 16579: 0.937644951956117
Position 21829: 0.9328290110663278
Position 9066: 0.9280905308300712
Position 16405: 0.922646653749917
Position 9947: 0.9115178170143268
Position 16149: 0.8947588848028066
Position 21605: 0.8739985408776653
Position 18482: 0.7872535327371437
Position 18605: 0.7376262717888209
Position 22587: 0.7350158795141121
Position 20897: 0.7228308358983069
Position 23448: 0.7116670221287267
Position 22277: 0.6758192184637675
Position 12517: 0.4255392955997001
Position 22541: 0.2544772221175477
Position 18919: 0.2241796223709792
Position 8316: 0.20371079928255928
Position 3035: 0.19519913952197943
Position 23575: 0.19367720092455554
Position 15183: 0.18224833579262245
Position 5309: 0.17680292644249976
Position 8440: 0.16378849564654172
Position 8397: 0.14028554468687768
Position 7507: 0.12110121687394276
Position 18343: 0.1166866484159051
Position 9920: 0.0861407100795442
Position 5492: 0.08440328414839945
Position 917: 0.07519907856101808
Position 23772: 0.07055375741172112
Position 20789: 0.06738633274324599
Position 16099: 0.06093100301030944
Position 23728: 0.05817527526601246
Position 12526: 0.05666906558790824
Position 15296: 0.054305064380083236
Position 23301: 0.050319190985406825
Position 15809: 0.049559278140699214
Position 21833: 0.04947472261394074
Position 16340: 0.049284759521289
Position 2818: 0.0473579525221504
Position 19889: 0.045505143087248685
Position 20767: 0.042715746922814844
Position 9026: 0.03917698198097106
Position 10702: 0.03568955385202112
Position 5125: 0.03497648346388189
Position 23795: 0.033534788872384626
Position 22260: 0.03150871631459081
Position 21615: 0.03147481756374053
Position 22392: 0.02950038910219496
Position 8831: 0.02912759347960278
Position 16653: 0.028784217007289968
Position 2584: 0.027678257876473704
Position 18931: 0.02665408386626679
Position 22824: 0.02481635257183408
Position 8283: 0.02465197688175909
Position 21622: 0.024323433325030962
Position 8689: 0.018993098775327386
Position 14700: 0.01837611474243824
Position 22333: 0.017219422352117295
Position 16934: 0.015364227610315808
Position 695: 0.014936956832496939
Position 20728: 0.014884148081602003
Position 21669: 0.014548583552855899
Position 23149: 0.01449433670858143
Position 18632: 0.013823381179101191
Position 17023: 0.01324775571836554
Position 4565: 0.013082320591968044
Position 23454: 0.01278695203016614
Position 16412: 0.0127632713855117
Position 12000: 0.01203050827165352
Position 7996: 0.010788663058854744
Position 21858: 0.010631439241453074
Position 16605: 0.01056600033288462
Position 8361: 0.008609943129370658
Position 9668: 0.008370249471236777
Position 8079: 0.0075890403191389375
Position 263: 0.006857201761114447
Position 23089: 0.006258448273929565
Position 20525: 0.006158402684998462
Position 15268: 0.005087248712891474
Position 21420: 0.004439006889227932
Position 14926: 0.004414739939444631
Position 21163: 0.004185958599626664
Position 19513: 0.004118778884402346
Position 19861: 0.0028954228225062284
Position 18000: 0.002478711651685986
Position 22233: 0.002447823978490956
Position 21430: 0.0024343726044117843
Position 10217: 0.0024196395755288623
Position 9829: 0.0023400631689407523
Position 15076: 0.0023249752867436644
Position 22284: 0.0021145256505063492
Position 8903: 0.001449668256821619
Position 21078: 0.0013984036598024138
Position 16323: 0.0013052614260109126
Position 21313: 0.0012032717557560395
Position 7909: 0.0010840424024666216
Position 7476: 0.0008653208393120511
Position 23278: 0.0008519720502916027
Position 782: 0.0007587977430565533
Position 21468: 0.0006719356534221867
Position 23155: 0.0006166587271527006
Position 23306: 0.0005925739264156964
Position 1302: 0.00048638928689184177
Position 7852: 0.0004848778700859124
Position 959: 0.0004725797909083783
Position 9125: 0.0004572293109877056
Position 9241: 0.0004336783536227994
Position 15144: 0.0003026689896855806
Position 3061: 0.00027624503592841383
Position 1370: 0.000257569408580848
Position 10296: 0.000192224946766908
Position 19638: 0.0001748795824410014
Position 14942: 0.00016500768527174555
Position 10438: 0.00014354135905088002
Position 15061: 7.998096924256681e-05
Position 292: 5.786266909856764e-05
Position 16659: 5.63246123784239e-05
Position 8208: 3.9670414211010954e-05
Position 14946: 2.690585268385406e-05
Position 104: 2.622195790128392e-05
Position 9243: 2.5497118909105832e-05
Position 7806: 1.899223268643123e-05
Position 331: 1.8574330409095997e-05
Position 485: 1.7814441375047394e-05
Position 16584: 9.485327375127544e-06
Position 225: 7.950329372024584e-06
Position 474: 2.6678880290002037e-06
Position 9772: 1.409734167687047e-06
Position 303: 1.210824355543921e-06
Position 108: 1.0367642934116596e-06
Position 446: 7.946633421209036e-07
Position 167: 4.711984253802277e-07
Position 328: 3.772281283897358e-07
Position 14949: 1.295362226627687e-07
Position 14967: 4.4846314147387886e-08
Position 10103: 1.7983705458959663e-08
