Gene = Pgghg
index = 814
Annotated 5SS: [  63  985 1616 2132 3184 3502 3769 3947 4182 4433 4622 4848 5133]
Annotated 3SS: [ 703 1404 1695 3063 3369 3656 3873 4044 4298 4525 4749 4920 5207]
SMsplice 5SS: [  63 1616 3184 3502 3769 3947 4182 4433 4848 5133]
SMsplice 3SS: [1404 3063 3369 3656 3873 4044 4298 4749 5032 5207]
top_k =  100
Partition function (log Z): 13.431211344222309

Sorted 5' Splice Sites (High to Low Probability):
Position 3184: 0.9943582221334301
Position 1616: 0.9901197711549028
Position 63: 0.9869092429030024
Position 4182: 0.9414473299625655
Position 5133: 0.9213656761831434
Position 4848: 0.9199840569019838
Position 3502: 0.904112222326508
Position 3769: 0.8266206429451907
Position 4433: 0.7034131813619189
Position 3947: 0.6186439334587437
Position 985: 0.3453793963548656
Position 4622: 0.2809594399773051
Position 823: 0.18826126768254367
Position 5401: 0.12415866008959595
Position 4687: 0.08100295021445952
Position 2859: 0.07611868429371142
Position 4935: 0.07534203124636925
Position 2132: 0.07513314709558772
Position 859: 0.07219263832449586
Position 3517: 0.06681434549579529
Position 4488: 0.05578645562291731
Position 804: 0.04414428787415055
Position 486: 0.04269055073323617
Position 829: 0.02148503093901859
Position 1350: 0.012000424623937307
Position 2280: 0.011946490137727092
Position 479: 0.011361213871070022
Position 5406: 0.011136303228206043
Position 5700: 0.00760292883844748
Position 2091: 0.005643034700971996
Position 3412: 0.005467606660397029
Position 4189: 0.005302532527982807
Position 1632: 0.004534451593908833
Position 781: 0.0037184325485299435
Position 300: 0.002972358307903931
Position 2761: 0.002471951796389416
Position 649: 0.002395213320128415
Position 1093: 0.0009494982717062399
Position 3202: 0.0005352062696424041
Position 256: 0.00046113077665151206
Position 3137: 0.00044248889765042713
Position 3230: 0.00042717831632678183
Position 355: 0.0003003006142746471
Position 372: 0.00024113449286674655
Position 240: 0.00017413642528463366
Position 3308: 8.082669280236989e-05
Position 280: 7.765245989943002e-05
Position 283: 3.7852784306579314e-05
Position 581: 2.1761290245385455e-05
Position 490: 2.1451974381858525e-05
Position 121: 8.811411566668768e-07
Position 3133: 8.158015163352468e-07
Position 67: 5.114690686355857e-07
Position 48: 1.6978605777344064e-07
Position 156: 2.5593045078657737e-08
Position 140: 1.0858360778491385e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4749: 0.982556090246232
Position 3063: 0.8849036857083061
Position 3656: 0.8600904708366457
Position 5207: 0.8517729276353431
Position 3369: 0.8418431020769637
Position 4298: 0.7253865888685889
Position 4044: 0.7152111004695848
Position 703: 0.596889392449537
Position 3873: 0.5757332940703497
Position 1404: 0.553723634876961
Position 5032: 0.5168741707069802
Position 1521: 0.3705504468988706
Position 4525: 0.35205128911689787
Position 4961: 0.320010204342222
Position 5554: 0.20115059310439173
Position 4072: 0.11421817156611754
Position 2679: 0.07859063609010078
Position 1495: 0.07038014097298026
Position 3103: 0.06919765171128764
Position 5234: 0.06421537018771922
Position 3333: 0.059530997531909255
Position 3294: 0.05605102238747415
Position 3981: 0.05319178105423533
Position 4099: 0.049602364259328735
Position 2019: 0.04391613058962078
Position 3106: 0.041667236065608376
Position 156: 0.03413998449993817
Position 4920: 0.032242050743918234
Position 923: 0.03158274232584962
Position 4974: 0.02985583160565675
Position 4343: 0.025862580882803347
Position 822: 0.02199080108739148
Position 1987: 0.02175878932471438
Position 5011: 0.019215340495284533
Position 4709: 0.016273565128777336
Position 4374: 0.014001548163550086
Position 3480: 0.012517891149489244
Position 5212: 0.010498844839470665
Position 898: 0.010082894723382748
Position 3565: 0.00895163127826331
Position 3311: 0.008852377996523522
Position 2131: 0.008580003713428312
Position 5821: 0.00760292883844748
Position 1922: 0.007127802747704637
Position 1073: 0.006887193511768927
Position 1695: 0.005697141330395495
Position 3876: 0.0049075768482775076
Position 240: 0.004803167048287124
Position 1196: 0.004436413063584973
Position 256: 0.004199370131989576
Position 929: 0.004178952058463797
Position 5295: 0.003946560592186304
Position 579: 0.003611331994058986
Position 2160: 0.0033664864242987794
Position 781: 0.0030744323228393115
Position 4414: 0.0029070660442346626
Position 939: 0.002735338689046727
Position 5087: 0.0024111001801944525
Position 3903: 0.0023775620654450077
Position 3941: 0.002122513115396136
Position 4304: 0.001917031941446927
Position 4147: 0.0017953560603729771
Position 400: 0.0017941631601428934
Position 984: 0.00162631632028965
Position 433: 0.0014718181892668697
Position 1781: 0.001140638030055329
Position 1946: 0.001127445373677566
Position 722: 0.0009929104520148226
Position 790: 0.0006877724494460453
Position 3946: 0.0004311049509628171
Position 436: 0.0004123086743325031
Position 3373: 0.0003395788913956464
Position 3557: 0.0003013820251325096
Position 3339: 0.00025989893881043786
Position 393: 0.00017671959303722261
Position 3724: 0.0001556004306732169
Position 448: 2.255267552095141e-05
Position 1885: 8.234400391594711e-06
