Gene = 1700008O03Rik
index = 6
Annotated 5SS: [   44   708 12088 12379 13981]
Annotated 3SS: [  505 12014 12257 13846 14648]
SMsplice 5SS: [  708  4789  8518 12132 12379 13981]
SMsplice 3SS: [ 4706  8437 12014 12257 13846 14648]
top_k =  100
Partition function (log Z): -5.462212897519471

Sorted 5' Splice Sites (High to Low Probability):
Position 8518: 0.9999964516401777
Position 12379: 0.9999908756623473
Position 13981: 0.9381060713031878
Position 4789: 0.643144824875579
Position 12132: 0.603726380799203
Position 708: 0.5659995539540579
Position 11356: 0.5021960247598592
Position 1777: 0.45978790053872454
Position 266: 0.4465016107295448
Position 5809: 0.3910380237056061
Position 12088: 0.38685659195062794
Position 11926: 0.20958072023165925
Position 6686: 0.15051644947931503
Position 448: 0.10123363573426884
Position 473: 0.0365452551828417
Position 230: 0.030044905703846457
Position 13959: 0.028667320205394028
Position 14734: 0.027459664978660262
Position 14548: 0.020941800240770553
Position 173: 0.012937002790780949
Position 14009: 0.007509693777096925
Position 185: 0.005110038181790584
Position 81: 0.004677448359615475
Position 1030: 0.003571607578661826
Position 653: 0.0030153591368445062
Position 14649: 0.002610025467700839
Position 425: 0.0019782777288969867
Position 48: 0.000841784821561489
Position 12537: 6.59925112088388e-05
Position 84: 1.3081908999615153e-06
Position 30: 6.634779959417331e-07
Position 299: 2.1563550037785399e-07
Position 11: 5.431585269669435e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8437: 0.9999964516401778
Position 12014: 0.9999964516401776
Position 12257: 0.9905829727498311
Position 14648: 0.739315167106788
Position 4706: 0.6431448248755793
Position 13846: 0.6398727027277242
Position 5607: 0.391038023705606
Position 13876: 0.3355373743131673
Position 11272: 0.33080097265273767
Position 11817: 0.20958072023165925
Position 14547: 0.18705975186561238
Position 1695: 0.18570363498928585
Position 11249: 0.17139505210712158
Position 1453: 0.16536746802171026
Position 6484: 0.15051644947931497
Position 1570: 0.10871679752772868
Position 542: 0.09787680345931543
Position 14798: 0.046963193715867574
Position 588: 0.04102972527217014
Position 505: 0.03444166040294654
Position 14668: 0.028920995801819616
Position 625: 0.023369028929131026
Position 14499: 0.019981268868950415
Position 513: 0.014807984766360326
Position 14474: 0.011746156901723485
Position 14676: 0.006288522631587793
Position 14884: 0.005139459306861803
Position 14552: 0.003918824892387921
Position 12777: 0.0005476094804983906
Position 364: 0.0004467260734533798
Position 639: 0.00013297898246305222
Position 548: 0.00012502116328769997
Position 544: 9.532398281040323e-05
Position 944: 6.489018139881048e-05
Position 12460: 4.73475958780163e-05
Position 551: 4.206965024292646e-05
Position 888: 2.6508659381399062e-05
Position 12501: 1.3068937500450112e-05
Position 3777: 3.5483598216515805e-06
