Gene = Smim20
index = 992
Annotated 5SS: [  221 10062]
Annotated 3SS: [10004 10758]
SMsplice 5SS: [  221  5932 10062]
SMsplice 3SS: [ 5836 10004 10758]
top_k =  100
Partition function (log Z): -6.734677996161899

Sorted 5' Splice Sites (High to Low Probability):
Position 221: 0.9992248642039845
Position 10062: 0.8463527440988353
Position 5932: 0.7273852205616014
Position 6560: 0.18857955461092613
Position 10375: 0.1642652158897629
Position 5922: 0.15875459749720203
Position 3417: 0.14438452556016096
Position 6204: 0.10395090292867477
Position 10266: 0.07226088802436545
Position 6489: 0.0692476607976335
Position 450: 0.05367355984376923
Position 3737: 0.03014535145928217
Position 474: 0.028487515118990257
Position 1580: 0.026749391656636815
Position 6026: 0.023590853974151123
Position 2782: 0.02348196372700519
Position 1745: 0.021618865471215706
Position 10123: 0.018040895339541136
Position 2009: 0.014148910924963497
Position 655: 0.013885253809902286
Position 2968: 0.010589482011781585
Position 768: 0.010263075084963427
Position 370: 0.006970964967628974
Position 507: 0.00503976665133829
Position 163: 0.00032375428398849395
Position 225: 3.561134962827248e-05
Position 330: 3.338429350730941e-05
Position 65: 1.9808294097629355e-05
Position 55: 8.014129046410949e-07
Position 344: 5.018990742983221e-07
Position 318: 3.3339917443458595e-07
Position 294: 2.622981977194808e-07
Position 245: 3.3131293823219124e-08
Position 29: 1.9277576853355862e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10004: 0.9652840114638144
Position 5836: 0.9199863040507746
Position 10758: 0.6450597290792067
Position 6377: 0.19892219112640233
Position 10219: 0.19796987464600035
Position 11028: 0.1426109752948694
Position 6048: 0.10167131058553314
Position 10789: 0.09806882801598996
Position 3335: 0.0848341120817946
Position 300: 0.07608588436283804
Position 6470: 0.06051689377710201
Position 3261: 0.05955041347836635
Position 3589: 0.03014535145928217
Position 10604: 0.02775106440242315
Position 2661: 0.016092468087365076
Position 433: 0.01412126594860914
Position 1629: 0.013125231246811342
Position 1436: 0.012119047567823582
Position 350: 0.012077058411413271
Position 1931: 0.010890699268600429
Position 2819: 0.010589482011781585
Position 636: 0.009259666711502095
Position 10317: 0.008709118585116887
Position 2558: 0.0074375890061514245
Position 5990: 0.005224199830995449
Position 1698: 0.005154140661297555
Position 1293: 0.005120027953272787
Position 1331: 0.0047659070095388625
Position 698: 0.003396686185487402
Position 1560: 0.0033394935631067867
Position 574: 0.0032942831480949814
Position 1783: 0.003258211656363088
Position 1483: 0.0025013463571833296
Position 1421: 0.0022796294346170243
Position 884: 9.106453495965942e-05
Position 911: 7.749637342437696e-05
Position 972: 7.378097863666708e-05
Position 1102: 5.169549720943622e-05
